id,archivo_origen,offset_inicio,offset_fin,longitud_original_bytes,texto_original,texto_traducido,notas,estado
title_title_00016,title/title.bin,108000,108080,80,aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00017,title/title.bin,108128,108208,80,aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00018,title/title.bin,108256,108336,80,aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00019,title/title.bin,108384,108464,80,aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00020,title/title.bin,108512,108592,80,aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00021,title/title.bin,108640,108720,80,aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00022,title/title.bin,108768,108848,80,aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00023,title/title.bin,108896,108976,80,aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00024,title/title.bin,109024,109104,80,aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00025,title/title.bin,109152,109232,80,aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00026,title/title.bin,109280,109360,80,aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00027,title/title.bin,109408,109488,80,aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00028,title/title.bin,109536,109616,80,aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00029,title/title.bin,109664,109744,80,aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00030,title/title.bin,109792,109872,80,aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00031,title/title.bin,109920,110000,80,aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00032,title/title.bin,110048,110128,80,aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00033,title/title.bin,110176,114148,3972,aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa<0202><0202>aaaaab<0202><0201>aaaaa<0202><0202>aaaaa,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00034,title/title.bin,114154,114164,10,aaaab,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00035,title/title.bin,114170,114178,8,aaaa,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00036,title/title.bin,114184,114194,10,aaaab,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00037,title/title.bin,114200,114208,8,aaaa,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00038,title/title.bin,114214,114276,62,aaaabaaab<0202><0201>aaaaa<0202><0202>aaaaab<0202><0201>aaaab,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00039,title/title.bin,114282,114290,8,aaaa,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00040,title/title.bin,114296,114306,10,aaaab,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00041,title/title.bin,114312,114320,8,aaaa,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00042,title/title.bin,114326,114336,10,aaaab,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00043,title/title.bin,114342,114402,60,aaaa<0202>aaa<0202><0202>aaaaab<0202><0201>aaaaa<0202><0202>aaaaa,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00044,title/title.bin,114408,114418,10,aaaab,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00045,title/title.bin,114424,114432,8,aaaa,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00046,title/title.bin,114438,114448,10,aaaab,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00047,title/title.bin,114454,114462,8,aaaa,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00048,title/title.bin,114468,114530,62,aaaab<0202>aab<0202><0201>aaaaa<0202><0202>aaaaab<0202><0201>aaaab,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00049,title/title.bin,114536,114544,8,aaaa,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00050,title/title.bin,114550,114560,10,aaaab,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00051,title/title.bin,114566,114574,8,aaaa,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00052,title/title.bin,114580,114590,10,aaaab,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00053,title/title.bin,114596,114656,60,aaaa<0202><0202>aa<0202><0202>aaaaab<0202><0201>aaaaa<0202><0202>aaaaa,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00054,title/title.bin,114662,114672,10,aaaab,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00055,title/title.bin,114678,114686,8,aaaa,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00056,title/title.bin,114692,114702,10,aaaab,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00057,title/title.bin,114708,114716,8,aaaa,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00058,title/title.bin,114722,114784,62,aaaab<0202><0202>ab<0202><0201>aaaaa<0202><0202>aaaaab<0202><0201>aaaaa,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00059,title/title.bin,114790,114798,8,aaaa,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00060,title/title.bin,114804,114814,10,aaaab,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00061,title/title.bin,114820,114828,8,aaaa,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00062,title/title.bin,114834,114844,10,aaaab,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00063,title/title.bin,114850,114858,8,aaaa,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00064,title/title.bin,114864,114926,62,a<0202><0202>aaaaab<0202><0201>aaaaa<0202><0202>aaaaab<0202><0202>aaaaa,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00065,title/title.bin,114932,114940,8,aaaa,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00066,title/title.bin,114946,114956,10,aaaab,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00067,title/title.bin,114962,114970,8,aaaa,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00068,title/title.bin,114976,114986,10,aaaab,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00069,title/title.bin,114992,115038,46,b<0202><0201>aaaaa<0202><0202>aaaaab<0202><0201>aaaaa,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00070,title/title.bin,115044,115068,24,aaaab<0202><0202>aaaab,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00071,title/title.bin,115074,115082,8,aaaa,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00072,title/title.bin,115088,115098,10,aaaab,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00073,title/title.bin,115104,115112,8,aaaa,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00074,title/title.bin,115118,115180,62,a<0202><0202>aaaaab<0202><0201>aaaaa<0202><0202>aaaaab<0202><0202>aaaaa,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00075,title/title.bin,115186,115194,8,aaaa,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00076,title/title.bin,115200,115210,10,aaaab,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00077,title/title.bin,115216,115224,8,aaaa,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00078,title/title.bin,115230,115240,10,aaaab,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00079,title/title.bin,115246,115292,46,a<0202><0201>aaaaa<0202><0202>aaaaab<0202><0201>aaaaa,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00080,title/title.bin,115298,115322,24,aaaab<0202><0202>aaaab,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00081,title/title.bin,115328,115336,8,aaaa,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00082,title/title.bin,115342,115352,10,aaaab,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00083,title/title.bin,115358,115366,8,aaaa,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00084,title/title.bin,115372,115434,62,aa<0202>aaaaab<0202><0201>aaaaa<0202><0202>aaaaab<0202><0201>aaaaa,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00085,title/title.bin,115440,115448,8,aaaa,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00086,title/title.bin,115454,115464,10,aaaab,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00087,title/title.bin,115470,115478,8,aaaa,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00088,title/title.bin,115484,115494,10,aaaab,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00089,title/title.bin,115500,115576,76,aa<0201>aaaaa<0202><0202>aaaaab<0202><0201>aaaaa<0202><0202>aaaaab<0202><0202>aaaab,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00090,title/title.bin,115582,115590,8,aaaa,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00091,title/title.bin,115596,115606,10,aaaab,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00092,title/title.bin,115612,115620,8,aaaa,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00093,title/title.bin,115626,115688,62,aaaaaaaab<0202><0201>aaaaa<0202><0202>aaaaab<0202><0202>aaaaa,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00094,title/title.bin,115694,115718,24,aaaab<0202><0202>aaaab,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00095,title/title.bin,115724,115732,8,aaaa,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00096,title/title.bin,115738,115748,10,aaaab,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00097,title/title.bin,115754,115800,46,aaaaaaaa<0202><0202>aaaaab<0202><0201>aaaaa,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00098,title/title.bin,115806,115830,24,aaaab<0202><0202>aaaaa,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00099,title/title.bin,115836,115844,8,aaaa,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00100,title/title.bin,115850,115860,10,aaaab,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00101,title/title.bin,115866,115874,8,aaaa,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00102,title/title.bin,115880,115942,62,aaaaaaaab<0202><0201>aaaaa<0202><0202>aaaaab<0202><0202>aaaaa,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00103,title/title.bin,115948,115972,24,aaaab<0202><0202>aaaab,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00104,title/title.bin,115978,115986,8,aaaa,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00105,title/title.bin,115992,116002,10,aaaab,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00106,title/title.bin,116008,116054,46,aaaaaaaa<0202><0202>aaaaab<0202><0201>aaaaa,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00107,title/title.bin,116060,116084,24,aaaab<0202><0202>aaaaa,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00108,title/title.bin,116090,116098,8,aaaa,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00109,title/title.bin,116104,116114,10,aaaab,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00110,title/title.bin,116120,116128,8,aaaa,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00111,title/title.bin,116134,116196,62,aaaabaaab<0202><0201>aaaaa<0202><0202>aaaaab<0202><0202>aaaaa,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00112,title/title.bin,116202,116226,24,aaaab<0202><0202>aaaab,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00113,title/title.bin,116232,116240,8,aaaa,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00114,title/title.bin,116246,116256,10,aaaab,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00115,title/title.bin,116262,116308,46,aaaa<0202>aaa<0202><0202>aaaaab<0202><0201>aaaaa,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00116,title/title.bin,116314,116338,24,aaaab<0202><0202>aaaaa,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00117,title/title.bin,116344,116352,8,aaaa,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00118,title/title.bin,116358,116368,10,aaaab,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00119,title/title.bin,116374,116382,8,aaaa,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00120,title/title.bin,116388,116450,62,aaaab<0202>aab<0202><0201>aaaaa<0202><0202>aaaaab<0202><0202>aaaaa,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00121,title/title.bin,116456,116480,24,aaaab<0202><0202>aaaaa,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00122,title/title.bin,116486,116494,8,aaaa,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00123,title/title.bin,116500,116510,10,aaaab,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00124,title/title.bin,116516,116562,46,aaaa<0202><0202>aa<0202><0202>aaaaab<0202><0201>aaaaa,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00125,title/title.bin,116568,116592,24,aaaab<0202><0202>aaaaa,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00126,title/title.bin,116598,116622,24,aaaab<0202><0202>aaaab,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00127,title/title.bin,116628,116636,8,aaaa,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00128,title/title.bin,116642,116704,62,aaaab<0202><0202>ab<0202><0201>aaaaa<0202><0202>aaaaab<0202><0202>aaaaa,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00129,title/title.bin,116710,116734,24,aaaab<0202><0202>aaaaa,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00130,title/title.bin,116740,116748,8,aaaa,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00131,title/title.bin,116754,116764,10,aaaab,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00132,title/title.bin,116770,116778,8,aaaa,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00133,title/title.bin,116784,116816,32,a<0202><0202>aaaaab<0202><0201>aaaaa,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00134,title/title.bin,116822,116846,24,aaaab<0202><0202>aaaaa,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00135,title/title.bin,116852,116876,24,aaaab<0202><0202>aaaab,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00136,title/title.bin,116882,116890,8,aaaa,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00137,title/title.bin,116896,116906,10,aaaab,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00138,title/title.bin,116912,116958,46,b<0202><0201>aaaaa<0202><0202>aaaaab<0202><0202>aaaaa,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00139,title/title.bin,116964,116988,24,aaaab<0202><0202>aaaaa,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00140,title/title.bin,116994,117002,8,aaaa,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00141,title/title.bin,117008,117018,10,aaaab,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00142,title/title.bin,117024,117032,8,aaaa,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00143,title/title.bin,117038,117070,32,a<0202><0202>aaaaab<0202><0201>aaaaa,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00144,title/title.bin,117076,117100,24,aaaab<0202><0202>aaaaa,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00145,title/title.bin,117106,117130,24,aaaab<0202><0202>aaaaa,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00146,title/title.bin,117136,117144,8,aaaa,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00147,title/title.bin,117150,117160,10,aaaab,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00148,title/title.bin,117166,117212,46,a<0202><0201>aaaaa<0202><0202>aaaaab<0202><0202>aaaaa,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00149,title/title.bin,117218,117242,24,aaaab<0202><0202>aaaaa,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00150,title/title.bin,117248,117272,24,aaaab<0202><0202>aaaab,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00151,title/title.bin,117278,117286,8,aaaa,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00152,title/title.bin,117292,117324,32,aa<0202>aaaaab<0202><0202>aaaaa,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00153,title/title.bin,117330,117354,24,aaaab<0202><0202>aaaaa,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00154,title/title.bin,117360,117384,24,aaaab<0202><0202>aaaaa,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00155,title/title.bin,117390,117398,8,aaaa,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00156,title/title.bin,117404,117414,10,aaaab,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00157,title/title.bin,117420,117436,16,aa<0201>aaaaa,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00158,title/title.bin,117442,117466,24,aaaab<0202><0202>aaaaa,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00159,title/title.bin,117472,117496,24,aaaab<0202><0202>aaaaa,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00160,title/title.bin,117502,117526,24,aaaab<0202><0202>aaaab,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00161,title/title.bin,117532,117540,8,aaaa,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00162,title/title.bin,117546,117578,32,aaaaaaaab<0202><0201>aaaaa,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00163,title/title.bin,117584,117608,24,aaaab<0202><0202>aaaaa,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00164,title/title.bin,117614,117638,24,aaaab<0202><0202>aaaaa,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00165,title/title.bin,117644,117652,8,aaaa,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00166,title/title.bin,117658,117668,10,aaaab,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00167,title/title.bin,117674,117720,46,aaaaaaaa<0202><0202>aaaaab<0202><0202>aaaaa,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00168,title/title.bin,117726,117750,24,aaaab<0202><0202>aaaaa,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00169,title/title.bin,117756,117780,24,aaaab<0202><0202>aaaab,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00170,title/title.bin,117786,117794,8,aaaa,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00171,title/title.bin,117800,117832,32,aaaaaaaab<0202><0201>aaaaa,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00172,title/title.bin,117838,117862,24,aaaab<0202><0202>aaaaa,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00173,title/title.bin,117868,117892,24,aaaab<0202><0202>aaaaa,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00174,title/title.bin,117898,117922,24,aaaab<0202><0202>aaaab,,carácter repetido dominante (probable relleno gráfico),revisar
title_title_00175,title/title.bin,117928,117936,8,aaaa,,carácter repetido dominante (probable relleno gráfico),revisar
