id,archivo_origen,offset_inicio,offset_fin,longitud_original_bytes,texto_original,texto_traducido,notas,estado
e2_00014,e2.bin,1196,1218,22,!<1200>!<1200>9<1200>9<1200>Q<1200>Q,,carácter repetido dominante (probable relleno gráfico),revisar
e2_00015,e2.bin,1268,1290,22,!<1300>!<1300>A<1300>A<1300>Y<1300>Y,,sin palabras reconocibles (probable gráfico/opcode),revisar
e2_00016,e2.bin,1396,1410,14,9<1500>9<1500>Y<1500>Y,,carácter repetido dominante (probable relleno gráfico),revisar
e2_00017,e2.bin,1516,1530,14,9<1800>9<1800>Y<1800>Y,,carácter repetido dominante (probable relleno gráfico),revisar
e2_00018,e2.bin,1628,1666,38,!<1B00>!<1B00>A<1B00>A<1B00> <1C00> <1C00>)<1C00>)<1C00>I<1C00>I,,sin palabras reconocibles (probable gráfico/opcode),revisar
e2_00019,e2.bin,1748,1770,22,!<1E00>!<1E00>9<1E00>9<1E00>Q<1E00>Q,,carácter repetido dominante (probable relleno gráfico),revisar
e2_00020,e2.bin,1836,1858,22,)<1F00>)<1F00>A<1F00>A<1F00>Y<1F00>Y,,sin palabras reconocibles (probable gráfico/opcode),revisar
e2_00021,e2.bin,1920,2156,236,                                                                <FFFF><FFFF><FFFF><FFFF><FFFF><0C00><FFFF><FFFF><FFFF><FFFF><6A00><FFFF><FFFF>`<FFFF><FFFF>`<FFFF><FFFF>`<FFFF><FFFF>`<FFFF><0300><FFFF><C019> <D810> <E010> <F810> <1011> <0011> <1011> <0811> <1011> <D80C>  <0A08>` <FFFF><FFFF><0E00> ,,carácter repetido dominante (probable relleno gráfico),revisar
e2_00022,e2.bin,2162,5336,3174, <5011>                                                                                                                                                                                               <FFFF> <FFFF><FFFF>a`a<0280>  <FFFF><FFFF>  <FF00>   <FFFF> <A811> <0301>`d<0380>  <FFFF><FFFF>  <FF00>   <FFFF> <C811> a`b<0480>  <FFFF><FFFF>  <FF00>   <FFFF> <E811> <0001>`b<0580>  <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <0812> <0201>`i<0480>  <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF><0001>`a<0780>  <FFFF><FFFF>  <FF00>   <FFFF> <A811> <0301>`d<0380>  <FFFF><FFFF>  <FF00>   <FFFF> <C811> a`b<0480>  <FFFF><FFFF>  <FF00>   <FFFF> <E811> <0001>`b<0580>  <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <0812> <0201>`i<0480>  <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF><FF00>   <FFFF><FFFF><FF00>   <FFFF> <FFFF><FFFF><FF00>   <FFFF><FFFF><FF00>   <FFFF> <FFFF><FFFF><FF00>   <FFFF><FFFF><FF00>   <FFFF> <FFFF><FFFF><FF00>   <FFFF><FFFF><FF00>   <FFFF> <FFFF><FFFF><FF00>   <FFFF><FFFF><FF00>   <FFFF> <FFFF><FFFF><FF00>   <FFFF><FFFF><FF00>   <FFFF> <FFFF><FFFF><FF00>   <FFFF><FFFF><FF00>   <FFFF> <FFFF><FFFF><FF00>   <FFFF><FFFF><FF00>   <FFFF><FF00>    <FFFF><FF00>    <FFFF><FF00>    <FFFF><FF00>    <FFFF><FF00>    <FFFF><FF00>    <FFFF><FF00>    <FFFF><FF00>    i` <FF00> <FF00> <FF00> <FF00> <FF00> <FF00> <FF00><FFFF><FFFF>      <FFFF><FFFF>      <FFFF><FFFF>      <FFFF><FFFF>      <FFFF><FFFF>      <FFFF><FFFF>      <FFFF><FFFF>      <FFFF><FFFF>        ,,carácter repetido dominante (probable relleno gráfico),revisar
e2_00023,e2.bin,6390,6464,74,"         <0400>   av<0E02> <0300>,  <0201>v<0E02> <0300>,  h<0216><0202> <0203><FF00>  ",,sin palabras reconocibles (probable gráfico/opcode),revisar
e2_00024,e2.bin,6924,7324,400,"<FF7C><0709><0403> <FF60> <FF67><1501><FF55> <3819> <FF26><FC00><9812> <FF55> <6818> <FF68> <FF61> <FF24><FC00><FF7C><0709><0402> <FF27><0300><FF21> <FF1B>Nanjo<FF03>What's the matter? Are the school gates<FF03>closed?<FF02><FF04><FF1B>Nanjo<FF03>If we don't hurry, visiting hours at the<FF03>hospital might end!<FF02><FF01>   <FF1B>Mark<FF03>Ugh, it's Hamya! I hate that guy",,,pendiente
e2_00025,e2.bin,7330,7398,68,"<FF02><FF04><FF1B>Mark<FF03>Cheese it, <FF07>.<FF02><FF01><FF1B>Yukino<FF03>Tch",,,pendiente
e2_00026,e2.bin,7404,13052,5648," Isn't there one decent teacher here<FF03>besides Ms! Saeko and the principal?<FF02><FF01>   <FF1B>Vice-Principal Hanya<FF03>Who told you kids that you could go<FF03>through here?<FF02><FF04><FF1B>Vice-Principal Hanya<FF03>If you want to get outside, the school<FF03>gates are there for a reason.<FF02><FF04><FF1B>Vice-Principal Hanya<FF03>Our school's swarming with degenerates<FF03>like you. Ooishi is far too lenient.<FF02><FF04><FF1B>Vice-Principal Hanya<FF03>Now get outta here. I'm going to call<FF03>a specialist and have this blocked off.<FF02><FF01>   <FF18><0200><0044> Vice-Principal Hanya<FF03>Known as <0028>Hamya<0028> among the students,<FF03>who despise his extreme strictness!<FF18> <FF02><FF01>   <FF1B>Vice-Principal Hanya<FF03>You there. I TOLD you not to use<FF03>this place.<FF02><FF01><0600> <5013> <5014> <D014> <8815> <6818> <3819>                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   <FFFF><FFFF><FFFF><FFFF><FFFF><0C00><FFFF><FFFF><FFFF><FFFF> <FFFF><FFFF>`<FFFF><FFFF><FFFF><FFFF><FFFF>`<FFFF><FFFF><FFFF><FFFF><0300><FFFF><941D> <D810> <F810> <E010> <F810> <E810> <F810> <F010> <F810> <D80C> <0200><100B>` <F812>   `<0F01><0402> <1811> <3811> <B811> <0812> <5812> <A812>                                                                                                                                                                                     <FFFF> <FFFF><FFFF><0201>`o<0880>  <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF><0301>`j<0780>  <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF><0001>`m<0A80>  <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>a`m<0580>  <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF><0301>`m<0880>  <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF><0201>`o<0880>  <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF><0301>`j<0780>  <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF><0001>`m<0A80>  <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>a`m<0580>  <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF><0301>`m<0880>  <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>",,carácter repetido dominante (probable relleno gráfico),revisar
e2_00027,e2.bin,15432,15466,34,<FF21>   <FF1B>Meek girl<FF03>Um,,,pendiente
e2_00028,e2.bin,15472,15550,78," <FF07>? You're going to the<FF03>hospital, right",,,pendiente
e2_00029,e2.bin,15558,15776,218,"<FF02><FF01>   <FF18><0300><0044> Yuko Himeno<FF03>Maki's friend! She works part-time to<FF03>support her family!<FF02><FF01> <FF1B>Yuko<FF03>Um, I hate to ask, but",,,pendiente
e2_00030,e2.bin,15782,15936,154,<FF02><FF04><FF1B>Yuko<FF03>Could you tell Maki I'll give back that<FF03>book next time I go visit her,,,pendiente
e2_00031,e2.bin,15944,16096,152,"<FF02><FF0E>`<FF01><FF1B>Yuko<FF03>U-Um, thanks! I'm sorry to ask you to<FF03>go out of your way like that",,,pendiente
e2_00032,e2.bin,16102,16132,30,<FF02><FF01>   <FF1B>Yuko<FF03>O-Oh,,baja densidad de texto (posible mezcla con datos),revisar
e2_00033,e2.bin,16138,16174,36," Um, sorry I asked",,,pendiente
e2_00034,e2.bin,16180,16244,64," It's okay,<FF03>don't worry about it",,,pendiente
e2_00035,e2.bin,16252,16496,244,"<FF02><FF01><FF1B>Yukino<FF03><FF07>. Don't be such an asshole.<FF02><FF01>  <FF1B>Yuko<FF03>It was a really good book, so I wanted<FF03>to read it again before I return it",,,pendiente
e2_00036,e2.bin,16502,16658,156,"<FF02><FF01>   <FF1B>Mark<FF03>That good, huh? What's it called?<FF02><FF01>   <FF1B>Yuko<FF03>U-Um, <0028>Gate to Paradise",,,pendiente
e2_00037,e2.bin,16666,16810,144,"<FF02><FF01> <FF1B>Mark<FF03>Whoa, that's deep. I didn't know Maki<FF03>was into that kinda thing",,,pendiente
e2_00038,e2.bin,16816,16992,176,"<FF02><FF01>  <FF1B>Nanjo<FF03>If you enjoyed it that much, why not<FF03>simply buy your own copy?<FF02><FF01> <FF1B>Yuko<FF03>W-Well",,,pendiente
e2_00039,e2.bin,16998,17044,46, It's kind of expensive,,,pendiente
e2_00040,e2.bin,17050,17524,474," and<FF03>my brothers and sisters need new clothes!<FF02><FF01>   <FF1B>Yukino<FF03>Nanjo, you moron. Don't you know she<FF03>works part-time to help her family out?<FF02><FF01>  <FF1B>Mark<FF03>Alright, well, we gotta get goin', but<FF03>we'll be sure to pass on your message.<FF02><FF01>   <FF1B>Yuko<FF03>U-Um",,,pendiente
e2_00041,e2.bin,17530,17566,36, Did you tell Maki,,,pendiente
e2_00042,e2.bin,17574,17720,146,"<FF02><FF01>   <FF1B>Yukino<FF03>Uh, sorry, not yet! But we're going soon,<FF03>promise!<FF02><FF04><FF1B>Yukino<FF03>",,,pendiente
e2_00043,e2.bin,17726,21244,3518,Hey <FF07>. Let's get to the<FF03>hospital already.<FF02><FF01><1000> <5014> <D014> <6815> <5016> <F016> <8017> <D017> <8018> <D818> <2019> <B819> <481A> <001B> <B01B> <601C> <B01C>                                                                                                                                                                                                                                                                                     <FFFF><FFFF><FFFF><FFFF><FFFF><0900><FFFF><FFFF><FFFF><FFFF> <FFFF><FFFF>`<FFFF><FFFF><FFFF><FFFF><FFFF>`<FFFF><FFFF><FFFF><FFFF><0300><FFFF><4A18> <D810> <F810> <E010> <F810> <E810> <F810> <F010> <F810> <D80C> <0200><100B>` <FFFF><FFFF>   <0F01><0402> <5811> <7811> <F811> <4812> <9812> <E812>                                                                                                                                                                                     <FFFF> <FFFF><FFFF><0001>`o<0A80>  <FFFF><FFFF>  <FF00>   <FFFF> <3813> <0201>`o<0780>  <FFFF><FFFF>  <FF00>   <FFFF> <5813> <0001>`k<0980>  <FFFF><FFFF>  <FF00>   <FFFF> <7813> <0301>`g<0880>  <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <9813> a`m<0280>  <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF><0001>`b<0A80>  <FFFF><FFFF>  <FF00>   <FFFF> <3813> <0201>`o<0780>  <FFFF><FFFF>  <FF00>   <FFFF> <5813> <0001>`k<0980>  <FFFF><FFFF>  <FF00>   <FFFF> <7813> <0301>`g<0880>  <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <9813> a`m<0280>  <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>  <FF00>   <FFFF><FFFF>  <FF00>   <FFFF> <FFFF><FFFF>,,carácter repetido dominante (probable relleno gráfico),revisar
e2_00044,e2.bin,23342,23514,172," <FFFF><FFFF>  <FF60> <FF67><0301><FF55> <B013> <FF68> <FF61> <FF21>   <FF60> <FF67><0201><FF55> <7814> <FF68> <FF61> <FF21>   <FF60> <FF67><0401><FF55> <3815> <FF68> <FF61> <FF21>   <FF60> <FF55> <E015> <FF61> <FF21>   <FF1B>Nanjo<FF03>Reiji Kido, eh",,carácter repetido dominante (probable relleno gráfico),revisar
e2_00045,e2.bin,23522,23578,56,<FF02><FF04><FF1B>Nanjo<FF03>He keeps to himself,,,pendiente
e2_00046,e2.bin,23584,23772,188, I feel as though<FF03>he does so deliberately!<FF02><FF01><FF1B>Mark<FF03>That girl's supposedly got a thing<FF03>for Reiji,,,pendiente
