id,archivo_origen,offset_inicio,offset_fin,longitud_original_bytes,texto_original,texto_traducido,notas,estado
kage_00011,kage.bin,3872,3920,48,aaaaaaaaaaaaaaaaaaaaaaaa,,carácter repetido dominante (probable relleno gráfico),revisar
kage_00012,kage.bin,4000,4048,48,aaaaaaaaaaaaaaaaaaaaaaaa,,carácter repetido dominante (probable relleno gráfico),revisar
kage_00013,kage.bin,4128,4176,48,aaaaaaaaaaaaaaaaaaaaaaaa,,carácter repetido dominante (probable relleno gráfico),revisar
kage_00014,kage.bin,4256,4304,48,aaaaaaaaaaaaaaaaaaaaaaaa,,carácter repetido dominante (probable relleno gráfico),revisar
kage_00015,kage.bin,4384,4432,48,aaaaaaaaaaaaaaaaaaaaaaaa,,carácter repetido dominante (probable relleno gráfico),revisar
kage_00016,kage.bin,4512,4560,48,aaaaaaaaaaaaaaaaaaaaaaaa,,carácter repetido dominante (probable relleno gráfico),revisar
kage_00017,kage.bin,4640,4688,48,aaaaaaaaaaaaaaaaaaaaaaaa,,carácter repetido dominante (probable relleno gráfico),revisar
kage_00018,kage.bin,4768,4816,48,aaaaaaaaaaaaaaaaaaaaaaaa,,carácter repetido dominante (probable relleno gráfico),revisar
kage_00019,kage.bin,4896,4944,48,aaaaaaaaaaaaaaaaaaaaaaaa,,carácter repetido dominante (probable relleno gráfico),revisar
kage_00020,kage.bin,5024,5072,48,aaaaaaaaaaaaaaaaaaaaaaaa,,carácter repetido dominante (probable relleno gráfico),revisar
kage_00021,kage.bin,5152,5200,48,aaaaaaaaaaaaaaaaaaaaaaaa,,carácter repetido dominante (probable relleno gráfico),revisar
kage_00022,kage.bin,7840,7978,138,aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaacac,,carácter repetido dominante (probable relleno gráfico),revisar
kage_00023,kage.bin,8016,8024,8,aaac,,carácter repetido dominante (probable relleno gráfico),revisar
kage_00024,kage.bin,8032,8040,8,aaaa,,carácter repetido dominante (probable relleno gráfico),revisar
kage_00025,kage.bin,8080,8088,8,aaac,,carácter repetido dominante (probable relleno gráfico),revisar
kage_00026,kage.bin,9356,9376,20,aa<8C6C><6C01>aa<013D><0601>aa,,sin palabras reconocibles (probable gráfico/opcode),revisar
kage_00027,kage.bin,9488,9498,10,a<3131>aaa,,carácter repetido dominante (probable relleno gráfico),revisar
kage_00028,kage.bin,10012,10048,36,aa<0301>caaaaaa<0303><0303>aaaaaa,,carácter repetido dominante (probable relleno gráfico),revisar
kage_00029,kage.bin,10054,10536,482,aaaaa<0303><0303>aaaaaa<0303>aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaac<0303>aaaa,,carácter repetido dominante (probable relleno gráfico),revisar
kage_00030,kage.bin,10544,10554,10,aaaac,,carácter repetido dominante (probable relleno gráfico),revisar
kage_00031,kage.bin,11782,11790,8,aaaa,,carácter repetido dominante (probable relleno gráfico),revisar
kage_00032,kage.bin,11798,11840,42,acaaa<A6A6><1601>aaaaaa<B778>aaaaaaa,,carácter repetido dominante (probable relleno gráfico),revisar
kage_00033,kage.bin,11846,11856,10,aaaaa,,carácter repetido dominante (probable relleno gráfico),revisar
kage_00034,kage.bin,11862,11872,10,aaaaa,,carácter repetido dominante (probable relleno gráfico),revisar
kage_00035,kage.bin,11878,11926,48,aaaaal<028D><6401>aaaaaa<64D7><0601>abaaal<EA9E>b,,carácter repetido dominante (probable relleno gráfico),revisar
kage_00036,kage.bin,11932,11946,14,aaaaaaa,,carácter repetido dominante (probable relleno gráfico),revisar
kage_00037,kage.bin,11952,11962,10,aaaaa,,carácter repetido dominante (probable relleno gráfico),revisar
kage_00038,kage.bin,11968,11986,18,af<579D><1A01>aa<27D8><C3AA>a,,carácter repetido dominante (probable relleno gráfico),revisar
kage_00039,kage.bin,11992,12062,70,aa<0180><B69D>a<42EF><E801>aaa<0120><AA8F>a<0120><CE03>aaaf<8F8F>aa<0601>aaaa<4E80>aaaaaaa,,carácter repetido dominante (probable relleno gráfico),revisar
kage_00040,kage.bin,12568,12982,414,aa<0303><0303>aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa<0301>aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaacaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaac<0303>aaa,,carácter repetido dominante (probable relleno gráfico),revisar
kage_00041,kage.bin,13024,13032,8,aaaa,,carácter repetido dominante (probable relleno gráfico),revisar
kage_00042,kage.bin,13040,13088,48,aaaaac<0303><0306>aaaaaac<0303>aaaaaaaa,,carácter repetido dominante (probable relleno gráfico),revisar
kage_00043,kage.bin,14238,14310,72,a<FFC3><1301>aa<8027>aaa<4E01>aa<2713><8003>aaaaaa<8D42>aaaaaaa<ADAD>aaaaaaa,,carácter repetido dominante (probable relleno gráfico),revisar
kage_00044,kage.bin,14318,14326,8,aaaa,,carácter repetido dominante (probable relleno gráfico),revisar
kage_00045,kage.bin,14334,14342,8,aaaa,,carácter repetido dominante (probable relleno gráfico),revisar
kage_00046,kage.bin,14350,14358,8,aaaa,,carácter repetido dominante (probable relleno gráfico),revisar
kage_00047,kage.bin,14496,14624,128,aaaa<7120>aa<0180>aaa<0157><E867>aa<0142><0201>aaf<1A3D><0301>a<013D><1501>aaaaaa<0120><0201>aafaaalbaa<0142><2001>aac<1525><0201>a<0127><1A01>aaa<4B4B><0901>aaaaae,,carácter repetido dominante (probable relleno gráfico),revisar
kage_00048,kage.bin,15064,15072,8,aaaa,,carácter repetido dominante (probable relleno gráfico),revisar
kage_00049,kage.bin,15136,15162,26,aaaaaaa<0303>aaaaa,,carácter repetido dominante (probable relleno gráfico),revisar
kage_00050,kage.bin,15224,15248,24,aaaa<0303><0303>aaacaa,,carácter repetido dominante (probable relleno gráfico),revisar
kage_00051,kage.bin,15268,15376,108,aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,,carácter repetido dominante (probable relleno gráfico),revisar
kage_00052,kage.bin,15386,15652,266,aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa<0303><0303>aaaaaa<0303><0303>aaaaaa<0303><0303>aaaaaac<0303>aaaaac<0303><0303>aaaaacc<0303>ac,,carácter repetido dominante (probable relleno gráfico),revisar
kage_00053,kage.bin,16676,16714,38,<FFFE><5701>a<788C><A645>a<0531><FFFF><FD4E>aa<458C><8C78>a<3D8F><FFF3><1A01>aa,,baja densidad de texto (posible mezcla con datos),revisar
kage_00054,kage.bin,16768,16804,36,aaa<C3FF><AA01>n<788C><5F02>aal<C380>aa<458C><780C>aa,,baja densidad de texto (posible mezcla con datos),revisar
kage_00055,kage.bin,17132,17182,50,a<0142><F420>aan<8D8D><4501>a<0157><1301>aa<032E><0501>aa<018F>aaaa<0201>aa,,carácter repetido dominante (probable relleno gráfico),revisar
kage_00056,kage.bin,17832,17840,8,aaaa,,carácter repetido dominante (probable relleno gráfico),revisar
kage_00057,kage.bin,17848,17856,8,aaaa,,carácter repetido dominante (probable relleno gráfico),revisar
kage_00058,kage.bin,17952,17976,24,aaaaaaaaaaac,,carácter repetido dominante (probable relleno gráfico),revisar
kage_00059,kage.bin,18072,18088,16,aaaaaaac,,carácter repetido dominante (probable relleno gráfico),revisar
kage_00060,kage.bin,18096,18106,10,aaaac,,carácter repetido dominante (probable relleno gráfico),revisar
kage_00061,kage.bin,18112,18122,10,aaaaa,,carácter repetido dominante (probable relleno gráfico),revisar
kage_00062,kage.bin,18128,18136,8,aaaa,,carácter repetido dominante (probable relleno gráfico),revisar
kage_00063,kage.bin,18144,18152,8,aaaa,,carácter repetido dominante (probable relleno gráfico),revisar
kage_00064,kage.bin,18160,18170,10,aaaaa,,carácter repetido dominante (probable relleno gráfico),revisar
kage_00065,kage.bin,18176,18208,32,aaaaaac<0303>aaaaaaac,,carácter repetido dominante (probable relleno gráfico),revisar
kage_00066,kage.bin,19118,19212,94,a<FFFF><FFFF><FFFF><FFFF><FFFF><FFFF><8F01>a<FFFF><FFFF><FFFF><FFFF><FFFF><FF71>aa<FFFF><FFFF><FFFF><FFFF><FFFF><8001>az<FEFF><FFFF><FFFF><FFFF><FFC3>aa<57FE><FEFE><FFFF><FFFF><FFFF><D801>a<014E><FFFF><FDFE><FEFF><FFFF><FFEF><0301>a,,carácter repetido dominante (probable relleno gráfico),revisar
kage_00067,kage.bin,19236,19244,8,aaab,,carácter repetido dominante (probable relleno gráfico),revisar
kage_00068,kage.bin,19254,19266,12,aai<0376><A612>z,,baja densidad de texto (posible mezcla con datos),revisar
kage_00069,kage.bin,19340,19348,8,abaa,,carácter repetido dominante (probable relleno gráfico),revisar
kage_00070,kage.bin,19354,19368,14,aaa<2611>aau,,carácter repetido dominante (probable relleno gráfico),revisar
kage_00071,kage.bin,19374,19384,10,a<1501>aai,,carácter repetido dominante (probable relleno gráfico),revisar
kage_00072,kage.bin,19406,19488,82,r<3703><0501>aaai<5A11>b<370B>aaaaa<4711>b<3837><2601>aaaa<2611>a<2647><4708>aaaa<0802>a<0126><5A11>aaaaaa,,carácter repetido dominante (probable relleno gráfico),revisar
kage_00073,kage.bin,19542,19594,52,aaad<87BF>a<389C><0D01>aaaw<1706>d<4709>aaaa<031A><67C3>d<0201>aab,,,pendiente
kage_00074,kage.bin,19612,19668,56,<FFC3><0601><0421>aaaaaa<03E2><876B>aaaaaa<3DF8><EC02>a<013D><0601>aaa<80F8><6D01>a,,sin palabras reconocibles (probable gráfico/opcode),revisar
kage_00075,kage.bin,19674,19700,26,aa<CEF3><0C01>aa<06EF><FF71>az<F3F3><2001>a,,baja densidad de texto (posible mezcla con datos),revisar
kage_00076,kage.bin,19706,19740,34,a<0171><FAF3>aa<0CAA><FFFF><D801>a<03E8><F8F3>aaz<FEFF><6701>a,,,pendiente
kage_00077,kage.bin,20518,20528,10,aaaaa,,carácter repetido dominante (probable relleno gráfico),revisar
kage_00078,kage.bin,20534,20544,10,aaaaa,,carácter repetido dominante (probable relleno gráfico),revisar
kage_00079,kage.bin,20550,20560,10,aaaaa,,carácter repetido dominante (probable relleno gráfico),revisar
kage_00080,kage.bin,20566,20576,10,aaaaa,,carácter repetido dominante (probable relleno gráfico),revisar
kage_00081,kage.bin,20584,20696,112,aaaa<0303><0301>aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa<0301><0303>aaaaac<0303><0303>aaac,,carácter repetido dominante (probable relleno gráfico),revisar
kage_00082,kage.bin,20720,20770,50,aaaaaaa<0303>aaaaaaaaaaaaaaaaa,,carácter repetido dominante (probable relleno gráfico),revisar
kage_00083,kage.bin,20864,20872,8,aaac,,carácter repetido dominante (probable relleno gráfico),revisar
kage_00084,kage.bin,21658,21704,46,<FFFF><FFFF><FFFF><FDFD><FEFE><FFFF><3D01>a<27EF><FA06>a<FEFE><FEFE><FF80>aa<0C13><0C01>a<FFFF><FFFF><CE01>a,,carácter repetido dominante (probable relleno gráfico),revisar
kage_00085,kage.bin,21712,21762,50,<FFFF><FFEF><1301>c<4227>a<033D><310C><FFFF><EF03><0501>aaaaa<FFFF><200E><BD2E>aaaaa<FFB6>,,baja densidad de texto (posible mezcla con datos),revisar
kage_00086,kage.bin,21912,22050,138,aaaaa<1138><0201>aaaaaaq<0901>aaaa<012B>aaaaaaa<64D0>aaaaaaa<2B45><1901>aaaaaaa<3801>aaaaaaaaaaaaaaaaaaaaaaaa,,carácter repetido dominante (probable relleno gráfico),revisar
kage_00087,kage.bin,22140,22148,8,aaaa,,carácter repetido dominante (probable relleno gráfico),revisar
kage_00088,kage.bin,22172,22180,8,aaaa,,carácter repetido dominante (probable relleno gráfico),revisar
kage_00089,kage.bin,22240,22250,10,aaaaf,,carácter repetido dominante (probable relleno gráfico),revisar
kage_00090,kage.bin,22256,22264,8,aaaa,,carácter repetido dominante (probable relleno gráfico),revisar
kage_00091,kage.bin,22272,22280,8,aaaa,,carácter repetido dominante (probable relleno gráfico),revisar
kage_00092,kage.bin,22288,22296,8,aaaf,,carácter repetido dominante (probable relleno gráfico),revisar
kage_00093,kage.bin,23074,23168,94,aaaaaaa<0303><0301>aaaaaaaaaaaaaaaaaaaaaaaaaaaaaa<0303>aaaaaaa,,carácter repetido dominante (probable relleno gráfico),revisar
kage_00094,kage.bin,23176,23332,156,aaaa<0303><0301>aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa<0303>ac,,carácter repetido dominante (probable relleno gráfico),revisar
kage_00095,kage.bin,23360,23368,8,aaac,,carácter repetido dominante (probable relleno gráfico),revisar
kage_00096,kage.bin,23376,23386,10,aaaac,,carácter repetido dominante (probable relleno gráfico),revisar
kage_00097,kage.bin,23392,23400,8,aaaa,,carácter repetido dominante (probable relleno gráfico),revisar
kage_00098,kage.bin,23408,23416,8,aaaa,,carácter repetido dominante (probable relleno gráfico),revisar
kage_00099,kage.bin,24244,24296,52,a<2742><3D01>ay<BABA>aa<06CE><FFFF><D801>a<0281><9C9C>as<E8FF><FFFA><1A01>a<060F><2020>a<0CEF><FFFF><FF80>,,,pendiente
kage_00100,kage.bin,24358,24368,10,aaaaa,,carácter repetido dominante (probable relleno gráfico),revisar
kage_00101,kage.bin,24374,24384,10,aaaaa,,carácter repetido dominante (probable relleno gráfico),revisar
kage_00102,kage.bin,24390,24416,26,aaaaa<2020><2720>aaaaaa,,carácter repetido dominante (probable relleno gráfico),revisar
kage_00103,kage.bin,24422,24460,38,aaaaa<F0F6><BC06>aaaa<0404>a<F5DD><0601>aaao,,carácter repetido dominante (probable relleno gráfico),revisar
kage_00104,kage.bin,24466,24522,56,aaaad<0A96><0A6D>aaaaaaaaaaaad<110D><0201>ad<2201>aaa,,carácter repetido dominante (probable relleno gráfico),revisar
kage_00105,kage.bin,24548,24556,8,aaaa,,carácter repetido dominante (probable relleno gráfico),revisar
kage_00106,kage.bin,24564,24572,8,aaaa,,carácter repetido dominante (probable relleno gráfico),revisar
kage_00107,kage.bin,24580,24590,10,aaaab,,carácter repetido dominante (probable relleno gráfico),revisar
kage_00108,kage.bin,24596,24672,76,aaaaa<0238>a<0128><4A12>aaaaaaacaaaa<4EB6>aaaaaa<01C3><FFFF>a<0808><0201>aac<B6FF><FFFF>,,carácter repetido dominante (probable relleno gráfico),revisar
kage_00109,kage.bin,25632,25728,96,aaaaaaaa<0301><0303>aaaaaa<0303><0303>aaaaaa<0303>aaaaaaa<0303>aaaaaaa<0303><0303>aaaaaa,,carácter repetido dominante (probable relleno gráfico),revisar
kage_00110,kage.bin,25736,25744,8,aaaa,,carácter repetido dominante (probable relleno gráfico),revisar
kage_00111,kage.bin,25752,25770,18,aaaaaaaac,,carácter repetido dominante (probable relleno gráfico),revisar
kage_00112,kage.bin,25776,25784,8,aaac,,carácter repetido dominante (probable relleno gráfico),revisar
kage_00113,kage.bin,25792,25800,8,aaac,,carácter repetido dominante (probable relleno gráfico),revisar
kage_00114,kage.bin,25808,25818,10,aaaac,,carácter repetido dominante (probable relleno gráfico),revisar
kage_00115,kage.bin,25824,25832,8,aaaa,,carácter repetido dominante (probable relleno gráfico),revisar
kage_00116,kage.bin,25840,25884,44,aaaaac<0303><0303>aaaaaa<0303><0303>aaaaac,,carácter repetido dominante (probable relleno gráfico),revisar
kage_00117,kage.bin,26912,26930,18,aa<1B33>m<0D0D>r<E87E><04BF>a,,sin palabras reconocibles (probable gráfico/opcode),revisar
kage_00118,kage.bin,27042,27156,114,aaaaaaa<E1A4>baaaaaa<E1A4>o<4D01>aaaaa<E16D>a<BF2A>aaaa<1203><EC51>a<82D5><0401>aaa<4FDD><EC4D>a<51EC><6D01>aaa<0177><E182>a<21D5><E13C>aaaa<E16D>a,,baja densidad de texto (posible mezcla con datos),revisar
kage_00119,kage.bin,27162,27174,12,aaa<229A><7408>f,,carácter repetido dominante (probable relleno gráfico),revisar
kage_00120,kage.bin,28192,28304,112,aaaaaaaaaaaaaaaa<0301>aaaaaaa<0303><0301>aaaaaa<0303><0303>aaaaaa<0303><0303>aaaaaa<0303><0303>aaaaaa,,carácter repetido dominante (probable relleno gráfico),revisar
kage_00121,kage.bin,28312,28330,18,aaaaaaaaa,,carácter repetido dominante (probable relleno gráfico),revisar
kage_00122,kage.bin,28336,28346,10,aaaaa,,carácter repetido dominante (probable relleno gráfico),revisar
kage_00123,kage.bin,28352,28394,42,aaaaaac<0303>aaaaacc<0303>aaaaa,,carácter repetido dominante (probable relleno gráfico),revisar
kage_00124,kage.bin,28400,28448,48,aaaaaaaaaaaaaaaaaaaaaaaa,,carácter repetido dominante (probable relleno gráfico),revisar
kage_00125,kage.bin,29666,29680,14,r<040F>daa<42FD><FFFF>,,baja densidad de texto (posible mezcla con datos),revisar
kage_00126,kage.bin,30880,30938,58,aaaaaaaaaaaaaac<0303>aaaaac<0303><0303>aaaaa,,carácter repetido dominante (probable relleno gráfico),revisar
kage_00127,kage.bin,30944,30986,42,aaaaaaa<0303>aaaaaa<0303><0303>aaaac,,carácter repetido dominante (probable relleno gráfico),revisar
kage_00128,kage.bin,30992,31000,8,aaac,,carácter repetido dominante (probable relleno gráfico),revisar
kage_00129,kage.bin,31894,31964,70,<FFFF><FFFF><FFFF><FFFE><0601><FFFF><2001>a<0136><3622>am<505E><FFFF><3101>ay<1F01>a<011F><695E><FFFF><8001>aaaa<0136><5E50><FFFF><D801>aaaa,,carácter repetido dominante (probable relleno gráfico),revisar
kage_00130,kage.bin,31972,32028,56,aaaa<0450><5050>aaaaaa<1F5E><5050>aa<0A23>aaa<2269><505E>a<0133><DE48>aaa,,carácter repetido dominante (probable relleno gráfico),revisar
kage_00131,kage.bin,32150,32160,10,aaaaa,,carácter repetido dominante (probable relleno gráfico),revisar
kage_00132,kage.bin,33366,33376,10,c<0301>aaa,,carácter repetido dominante (probable relleno gráfico),revisar
kage_00133,kage.bin,33382,33392,10,aaaaa,,carácter repetido dominante (probable relleno gráfico),revisar
kage_00134,kage.bin,33434,33444,10,aaaaa,,carácter repetido dominante (probable relleno gráfico),revisar
kage_00135,kage.bin,33486,33568,82,aaaaaaaacaaaaaaa<0301>aaaaaaaaaaaaaaaaaaaaaaaa,,carácter repetido dominante (probable relleno gráfico),revisar
kage_00136,kage.bin,33632,33642,10,aaaac,,carácter repetido dominante (probable relleno gráfico),revisar
kage_00137,kage.bin,33648,33656,8,aaaa,,carácter repetido dominante (probable relleno gráfico),revisar
kage_00138,kage.bin,33664,33674,10,aaaac,,carácter repetido dominante (probable relleno gráfico),revisar
kage_00139,kage.bin,33680,33690,10,aaaaa,,carácter repetido dominante (probable relleno gráfico),revisar
kage_00140,kage.bin,34462,34480,18,aa<54F1><F723>aaaaa,,carácter repetido dominante (probable relleno gráfico),revisar
kage_00141,kage.bin,34486,34496,10,aaaaa,,carácter repetido dominante (probable relleno gráfico),revisar
kage_00142,kage.bin,34502,34512,10,aaaaa,,carácter repetido dominante (probable relleno gráfico),revisar
kage_00143,kage.bin,34518,34528,10,aaaaa,,carácter repetido dominante (probable relleno gráfico),revisar
kage_00144,kage.bin,34534,34544,10,a<1313>aaa,,carácter repetido dominante (probable relleno gráfico),revisar
kage_00145,kage.bin,34550,34976,426,l<4220>aaaf<7BCB>aaaaaaaf<0C8F><B627>aaa<279D>aaaaaaaaaaaa<1A42>a<0142><9D8F>aaa<06D8><FE3D>a<13FD><FFFF>aaa<9DFF><AA01>a<CEFF><FFFF><1A0C>as<FEF3>a<0120><FFFF><FFFF><9D71>a<01B6><EF20>a<01D8><FFFF><FFFF>aas<0301>a<67FF><FFFF><FFFF><C3AA>aaa<0131><FDFF><FFFF><FFFF><0131><FDFF><FFFF><FFFF><FFFF><FFFF><FFFF><FFFF><EFFF><FFFF><FFFF><FFFF><FFFF><FFFF><FFFF><FFFF><FFFF><FFFF><FFFF><FFFF><FFFF><FFFF><FFFF><FFFF><FFFF><FFFF><FFFF><FFFF><FFFF><FFFF><FFFF><FFFF><FFFF><FFFF><FFFF><FFFF><FFFF><FFFF><FFFF><FFFF><FFFF><FFFF><FFFF><FFFF><FFFF><FFFF><FFFF><FFFF><FFFF><FFFF><FFFF><FFFF><FFFF><FFFF><FFFF><FFFF><FFFF><FFFF><FFFF><FFFF><FFFF><FFFF><FFFF><FFFF><FFFF><FFFF><FFFF><FFFF><FFFF><FFFF><FF31><3395><FFFF><FFFF><FFFF><FFFF><FFFF><FFFF><FFCE><02B0><FFFF><FFFF><FFFF><FFFF><FFFF><FFFF><FFFF><4206><FFFF><FFFF><FFFF><FFFF><FFFF><FFFF><FEFF><FA0C><FFFF><FFFF><FFFF><FFFF><FFFF><FFFF><FFFE><FFCE><FFFF><FFFF><FFFF><FFFF><FFFF><FFFF><FFFF><FEFF><FFFF><FFFF><FFFF><FFFF><FFFF><FFFF><FFFF><FEFE><FFFF><FFFF><FFFF><FFFF><FFFF><FEFE><FFFF><FFFE>,,carácter repetido dominante (probable relleno gráfico),revisar
kage_00146,kage.bin,35922,36138,216,aaaaaac<0303><0303>aaaaaaaacaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,,carácter repetido dominante (probable relleno gráfico),revisar
kage_00147,kage.bin,36144,36152,8,aaaa,,carácter repetido dominante (probable relleno gráfico),revisar
kage_00148,kage.bin,36160,36168,8,aaac,,carácter repetido dominante (probable relleno gráfico),revisar
kage_00149,kage.bin,36176,36186,10,aaaca,,carácter repetido dominante (probable relleno gráfico),revisar
kage_00150,kage.bin,36192,36202,10,aaaac,,carácter repetido dominante (probable relleno gráfico),revisar
kage_00151,kage.bin,36208,36216,8,aaaa,,carácter repetido dominante (probable relleno gráfico),revisar
kage_00152,kage.bin,37032,37082,50,aaa<B6FF>s<F3FD><E827>aaaa<B6FF>c<E8B6><1301>aas<0601><C3F8>a<1A01>aaa,,baja densidad de texto (posible mezcla con datos),revisar
kage_00153,kage.bin,37088,37146,58,ac<3106>aa<27B6>aaa<1AAA><3D01>aa<C3F8><0601>az<D83D>aal<F342>a<2767>f<0601>aac,,baja densidad de texto (posible mezcla con datos),revisar
kage_00154,kage.bin,38434,38496,62,aaaaaaa<0303><0301>aaaaaa<0303><0303>aaaaaa<0303><0303>caaaaa,,carácter repetido dominante (probable relleno gráfico),revisar
kage_00155,kage.bin,38502,38512,10,aaaaa,,carácter repetido dominante (probable relleno gráfico),revisar
kage_00156,kage.bin,38520,38698,178,aaaaaa<0303><0301>aaaa<0303>aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa<0303><0303>c,,carácter repetido dominante (probable relleno gráfico),revisar
