id,limite_chars,tokens_protegidos,texto_original,texto_traducido,estado,notas
talk_kosiki_00019,209,<FF03> <FFF1> <FFF5> <FF03> <FF03> <FFFD> <0CFF> <F500> <FFF5>," As<FF03>such, I shall proffer a request!<FFF1><FFF5>   Thou dost display sound reason to seek<FF03>courtship with me! Thou art truly one<FF03>who knoweth the world!<FFFD><0CFF><F500>  Speak not such nonsense.<FFF5>   Thou speakest of such uncanny things",,por_traducir,
talk_kosiki_00020,103,<FF03> <FFFD> <0DFF> <F500> <FF03>,<FF03>Is this thine intention?<FFFD><0DFF><F500> What reason hast thou to speak on such<FF03>subjects? Art thou interested in me,,por_traducir,
talk_kosiki_00021,171,<FFF5> <FF03> <FFFD> <0EFF> <F500> <FFF5> <FF03> <FFFD> <0FFF> <F500> <FFF5>,<FFF5> What meanest thou? Dost thou desire my<FF03>power?<FFFD><0EFF><F500>I despise such adulation.<FFF5>  Thinkest thou that I am blind to thine<FF03>intentions.?<FFFD><0FFF><F500>  Thou art eerie!<FFF5>I compare not to thee,,por_traducir,
talk_kosiki_00022,180,<FFFD> <10FF> <F500> <FF03> <FFF5> <FF03> <FF03> <FFFD> <11FF> <F500>,<FFFD><10FF><F500> Then pledge unto me thy loyalty.<FF03>Hahahaha.<FFF5> Knowest thou my power? Methinks we that<FF03>bear such gifts are oft robbed of the<FF03>fruits of long life!<FFFD><11FF><F500>   What thou sayest is rational,,por_traducir,
talk_kosiki_00023,157,<FFF5> <FF03> <FF03> <FFFD> <12FF> <F500> <FFF5>,"<FFF5>I see, thou may appear young, but thou<FF03>hath endured many trials! Thy words<FF03>bear weight!<FFFD><12FF><F500>  Speak not such nonsense.<FFF5>   Thou speakest of such uncanny things",,por_traducir,
talk_kosiki_00024,103,<FF03> <FFFD> <13FF> <F500> <FF03>,<FF03>Is this thine intention?<FFFD><13FF><F500> What reason hast thou to speak on such<FF03>subjects? Art thou interested in me,,por_traducir,
talk_kosiki_00025,712,<FFF5> <FF03> <FFFD> <14FF> <F500> <FF03> <FFF5> <FF03> <FFFD> <15FF> <F500> <FFF5> <FF03> <FFF5> <FF03> <FFF5> <FF03> <FF03> <FFFD> <16FF> <F500> <FF03> <FFF5> <FFFD> <17FF> <F500> <FFF5> <FF03> <FFFD> <18FF> <F500> <FFF5> <FFF5> <FF03> <FFF5>,"<FFF5> What meanest thou? Dost thou desire my<FF03>power?<FFFD><14FF><F500>Thine ability considered, that is<FF03>natural!<FFF5> I have misunderstood thee! I failed to<FF03>give thy discretion the faith 'tis owed!<FFFD><15FF><F500>  I despise such adulation.<FFF5>  Thinkest thou that I am blind to thine<FF03>intentions.? Mock me no further.<FFF5>Then pledge unto me thy loyalty.<FF03>Hahaha.<FFF5>   Knowest thou my power? Methinks we that<FF03>bear such gifts are oft robbed of the<FF03>fruits of long life!<FFFD><16FF><F500>   Thou art quite eccentric! I, however,<FF03>am offended not!<FFF5> Methinks I shall be treated to tea!<FFFD><17FF><F500>  Children are scoundrels.<FFF5>   Churl, thy actions are in haste. The<FF03>proper procedure cannot be ignored.<FFFD><18FF><F500> DUMMY1<FFF5> DUMMY2<FFF5> Haha, I am betrothed to another!<FF03>I beg thy forgiveness!<FFF5>O, the anguish",,por_traducir,
talk_kosiki_00026,236,<FFFD> <19FF> <F500> <FF03> <FFF5> <FF03> <FFF5> <FF03> <FFF5> <FF03> <FFFD> <1AFF> <F500>,"<FFFD><19FF><F500>Thou desirest my attentions so? Thou<FF03>art quite winsome!<FFF5>Thy story is childish, but I see why<FF03>thou playest the fool!<FFF5>How unpleasant thy words are to mine<FF03>ear!<FFF5>  More matter, less art! What dost thou<FF03>mean?<FFFD><1AFF><F500>  Methinks there is a draft",,por_traducir,
talk_kosiki_00027,76,<FFF5> <FF03>, I shiver!<FFF5> This carries the stench of suspicion!<FF03>Thou art a treacherous man,,por_traducir,
talk_kosiki_00028,122,<FFFD> <1BFF> <F500> <FF03> <FFF5> <FF03>,"<FFFD><1BFF><F500>  O, how merry! Mine eyes tideth over with<FF03>sweet tears of mirth!<FFF5> Hahaha, how amusing. Not so much as thy<FF03>face, however",,por_traducir,
talk_kosiki_00030,362,<FF03> <FFF5> <FFFD> <1DFF> <F500> <FF03> <FF03> <FFF5> <FF03> <FFFD> <1EFF> <F500> <FF03> <FFF5> <FF03>," The human world yieldeth not for<FF03>its own denizens!<FFF5>Continue thy tale!<FFFD><1DFF><F500>   Such stories art the offspring of idle<FF03>minds. Dost thou not have a tale more<FF03>worthy?<FFF5>   This is an ill time for idle chatter.<FF03>Thou art much too composed.<FFFD><1EFF><F500>Then later, I shall relate to thee a<FF03>story of interest!<FFF5>No matter the era, women are ever drawn<FF03>to scandals, and scandals to women",,por_traducir,
talk_kosiki_00031,241,<FFFD> <1FFF> <F500> <FF03> <FFF5> <FFFD> <20FF> <F500> <FF03> <FFF5> <FFFD> <21FF> <F500> <FFF5>,"<FFFD><1FFF><F500>Thou desirest my attentions so? Thou<FF03>art quite winsome!<FFF5>Methinks I heard thee not!<FFFD><20FF><F500>   Wh-What.? 'Twould be folly to startle<FF03>me like that again.<FFF5>  What art thou doing, scoundrel.?<FFFD><21FF><F500> Eeeeek. What madness is this.?<FFF5> I shall take no action",,por_traducir,
talk_kosiki_00032,16,<FF03>, Calm thy<FF03>nerves,,por_traducir,
talk_kosiki_00033,253,<FFFD> <22FF> <F500> <FF03> <FFF5> <FF03> <FFFD> <23FF> <F500> <FF03> <FFF5> <FF03>,<FFFD><22FF><F500> A gift for me? A commendable endeavor<FF03>indeed!<FFF5>  Dost thy wealth extend beyond the depth<FF03>of thy coinpurse? I would have more!<FFFD><23FF><F500> Thou wouldst lure me with trifles?<FF03>I shall not be taken by them!<FFF5>   I would have prefered something of<FF03>greater importance,,por_traducir,
talk_kosiki_00034,124,<FFFD> <24FF> <F500> <FF03> <FFF5> <FFFD> <25FF> <F500>,<FFFD><24FF><F500> Never in my life have I recieved such a<FF03>gift.<FFF5>  'Tis pleasant to be given such favors.<FFFD><25FF><F500>   What thou sayest is rational,,por_traducir,
talk_kosiki_00035,157,<FFF5> <FF03> <FF03> <FFFD> <26FF> <F500> <FFF5>,"<FFF5>I see, thou may appear young, but thou<FF03>hast endured many trials! Thy words<FF03>bear weight!<FFFD><26FF><F500>  Speak not such nonsense.<FFF5>   Thou speakest of such uncanny things",,por_traducir,
talk_kosiki_00036,103,<FF03> <FFFD> <27FF> <F500> <FF03>,<FF03>Is this thine intention?<FFFD><27FF><F500> What reason hast thou to speak on such<FF03>subjects? Art thou interested in me,,por_traducir,
talk_kosiki_00037,152,<FFF5> <FF03> <FFFD> <28FF> <F500> <FF03> <FFF5>,<FFF5> What meanest thou? Dost thou desire my<FF03>power?<FFFD><28FF><F500>Thou hast confidence! A battle with thee<FF03>would be most enjoyable!<FFF5>  Thou art confident in thy strength,,por_traducir,
talk_kosiki_00038,171,<FF03> <FFFD> <29FF> <F500> <FFF5> <FF03> <FF03>,"<FF03>What wouldst thou do with me?<FFFD><29FF><F500>  Shall I be thine opponent?<FFF5> Thy tongue weaveth a grand tapestry, but<FF03>it shalt fall mute if thou hast not the<FF03>fortitude to back thy words",,por_traducir,
talk_kosiki_00039,79,<FFFD> <2AFF> <F500> <FF03> <FFF5>,"<FFFD><2AFF><F500>  Thou art an extortionist, knave? I have<FF03>no coin for thee!<FFF5>  Hm? That scowl",,por_traducir,
talk_kosiki_00040,51,<FFFD> <2BFF> <F500> <FF03>,<FFFD><2BFF><F500>Thy speech treads deep in the realm of<FF03>absurdity,,por_traducir,
talk_kosiki_00041,301,<FFF5> <FF03> <FFFD> <2CFF> <F500> <FF03> <FFF5> <FF03> <FFFD> <2DFF> <F500> <FFF5>," However, I forgive thee!<FFF5>   If thou desirest longevity, 'twould be<FF03>prudent to learn courtesy!<FFFD><2CFF><F500>Hahaha, I scoff at the notion. A child<FF03>such as thee thinks to oppose me?<FFF5>   Knave, I have lived many a century more<FF03>than thee. Hold thy tongue.<FFFD><2DFF><F500>  To recieve such praise gladdens me!<FFF5>Thou art quite adept",,por_traducir,
talk_kosiki_00042,313,<FFFD> <2EFF> <F500> <FF03> <FF03> <FFF5> <FF03> <FFFD> <2FFF> <F500> <FF03> <FF03> <FFF5> <0056> <0056>,"<FFFD><2EFF><F500>  I, too, specialize in dance. But 'tis<FF03>perhaps too bewitching for the eyes of<FF03>ones so young!<FFF5>Were I to learn from thee, would I be<FF03>able to perform such feats of dance?<FFFD><2FFF><F500>   'Tis beyond imagination that thou<FF03>wouldst display such a crude dance.<FF03>I find thy dedication sorely lacking.<FFF5><0056>cough<0056> The toilet is hither",,por_traducir,
talk_kosiki_00043,215,<FFFD> <30FF> <F500> <FFF5> <FF03> <FFFD> <31FF> <F500> <FF03> <FFF5>,<FFFD><30FF><F500>  Such elegance. Allow me to join thee.<FFF5>  Let our cheer and merriment endure until<FF03>the morning sun shines.<FFFD><31FF><F500> Thou hast confidence! A battle with thee<FF03>would be most enjoyable!<FFF5>  Thou art confident in thy strength,,por_traducir,
talk_kosiki_00044,171,<FF03> <FFFD> <32FF> <F500> <FFF5> <FF03> <FF03>,"<FF03>What wouldst thou do with me?<FFFD><32FF><F500>  Shall I be thine opponent?<FFF5> Thy tongue weaveth a grand tapestry, but<FF03>it shalt fall mute if thou hast not the<FF03>fortitude to back thy words",,por_traducir,
talk_kosiki_00045,79,<FFFD> <33FF> <F500> <FF03> <FFF5>,"<FFFD><33FF><F500>  Thou art an extortionist, knave? I have<FF03>no coin for thee!<FFF5>  Hm? That scowl",,por_traducir,
talk_kosiki_00046,139,<FFFD> <34FF> <F500> <FFF5> <FF03> <FFFD> <35FF> <F500> <FF03>,<FFFD><34FF><F500>Hast thou spied something on my face?<FFF5>  Is it thine intention to pierce me with<FF03>thy fixed stare?<FFFD><35FF><F500> Why dost thou glare? I like this<FF03>not,,por_traducir,
talk_kosiki_00047,123,<FFF5> <FF03> <FFFD> <36FF> <F500> <FF03>,"<FFF5>What art thou looking at.? Hast thou<FF03>no manners, villain.?<FFFD><36FF><F500>   Thou art fascinated by me, art thou not?<FF03>I sympathize, but",,por_traducir,
talk_kosiki_00048,107,<FFF5> <FF03> <FF03> <FFFD> <37FF> <F500>,<FFF5>  What ails thee? Am I the first<FF03>beautiful maiden thou hast lain eyes<FF03>upon?<FFFD><37FF><F500>What thou sayest is rational,,por_traducir,
talk_kosiki_00049,157,<FFF5> <FF03> <FF03> <FFFD> <38FF> <F500> <FFF5>,"<FFF5>I see, thou may appear young, but thou<FF03>hast endured many trials! Thy words<FF03>bear weight!<FFFD><38FF><F500>  Speak not such nonsense.<FFF5>   Thou speakest of such uncanny things",,por_traducir,
talk_kosiki_00050,103,<FF03> <FFFD> <39FF> <F500> <FF03>,<FF03>Is this thine intention?<FFFD><39FF><F500> What reason hast thou to speak on such<FF03>subjects? Art thou interested in me,,por_traducir,
talk_kosiki_00051,176,<FFF5> <FF03> <FFFD> <3AFF> <F500> <FF03> <FFF5> <FF03> <FFFD> <3BFF> <F500>,"<FFF5> What meanest thou? Dost thou desire my<FF03>power?<FFFD><3AFF><F500>Thou art irrational to put stock in<FF03>such childish notions!<FFF5> Thou thinkest me no different than such<FF03>fiends.?<FFFD><3BFF><F500> O, what terror",,por_traducir,
talk_kosiki_00052,18,," P-Please, no more",,por_traducir,
talk_kosiki_00053,34,<FFF5> <0028>,"<FFF5> They sayeth, <0028>Speak of the devil",,por_traducir,
talk_kosiki_00054,287,<FF03> <FF03> <FFFD> <3CFF> <F500> <FF03> <FF03> <FFF5> <FF03> <FF03> <FFFD> <3DFF> <F500>,"<FF03>What canst thou hope to accomplish with<FF03>such foul creatures abound?<FFFD><3CFF><F500> Tales of my comrades inspire far<FF03>greater terror. For after all, they are<FF03>real.<FFF5> Thou seemest quite learned in this<FF03>subject! Wilst thou not exchange more<FF03>harrowing tales with me on the morrow?<FFFD><3DFF><F500>  A fine voice indeed",,por_traducir,
talk_kosiki_00055,149,<FF03> <FFF5> <FF03> <FF03> <FFFD> <3EFF> <F500>," Thou art skilled,<FF03>young lady!<FFF5>   I must confess, I, too, am skilled in<FF03>the art of song! What sayest thou to<FF03>a duet with me?<FFFD><3EFF><F500>   A fine voice indeed",,por_traducir,
talk_kosiki_00056,27,<FF03>, But let us change<FF03>the tune,,por_traducir,
talk_kosiki_00057,140,<FFF5> <FF03> <FF03> <FFFD> <3FFF> <F500>, I would have thy screams.<FFF5> Dost thou mean to challenge the bearer<FF03>of the netherworld's sweetest voice?<FF03>Consider the gauntlet thrown.<FFFD><3FFF><F500>Haha,,por_traducir,
talk_kosiki_00058,53,<FF03> <FFF5>," Thou canst match me not, but<FF03>it doth suffice!<FFF5>  Hmmm",,por_traducir,
talk_kosiki_00059,109,<FFFD> <40FF> <F500> <FF03> <FFF5> <FF03>,"<FFFD><40FF><F500>  Hahaha, what is this? It is rather<FF03>delightful.<FFF5> Hahaha, do I truly look so young? 'Tis<FF03>not unappreciated",,por_traducir,
talk_kosiki_00060,188,<FFFD> <41FF> <F500> <FF03> <FFF5> <FF03> <FFFD> <42FF> <F500>,<FFFD><41FF><F500>  Thou art envious of my beauty. Women<FF03>can be base and sinful creatures!<FFF5> Insolent rogue. Thou art not of standing<FF03>to speak to me in such a fashion.<FFFD><42FF><F500>   I am reminded of days long past,,por_traducir,
talk_kosiki_00061,54,<FFF5> <FFFD> <43FF> <F500>,"<FFF5> Hahaha, how amusing.<FFFD><43FF><F500> What thou sayest is rational",,por_traducir,
talk_kosiki_00062,169,<FFF5> <FF03> <FF03> <FFFD> <44FF> <F500> <FFF5>,<FFF5>Thou dost display sound reason to seek<FF03>courtship with me! Thou art truly one<FF03>who knoweth the world!<FFFD><44FF><F500>  Speak not such nonsense.<FFF5>   Thou speakest of such uncanny things,,por_traducir,
talk_kosiki_00063,103,<FF03> <FFFD> <45FF> <F500> <FF03>,<FF03>Is this thine intention?<FFFD><45FF><F500> What reason hast thou to speak on such<FF03>subjects? Art thou interested in me,,por_traducir,
talk_kosiki_00064,98,<FFF5> <FF03> <FFFD> <46FF> <F500> <FF03>,<FFF5> What meanest thou? Dost thou desire my<FF03>power?<FFFD><46FF><F500>Thy speech treads deep in the realm of<FF03>absurdity,,por_traducir,
talk_kosiki_00065,256,<FFF5> <FF03> <FFFD> <47FF> <F500> <FF03> <FFF5> <FF03> <FFFD> <48FF> <F500>," However, I forgive thee!<FFF5>   If thou desirest longevity, 'twould be<FF03>prudent to learn courtesy!<FFFD><47FF><F500>Thou art envious of my beauty. Women<FF03>can be base and sinful creatures!<FFF5> Insolent rogue. Thou art not of standing<FF03>to speak to me in such a fashion.<FFFD><48FF><F500>   That is",,por_traducir,
talk_kosiki_00066,18,," too cruel! O, woe",,por_traducir,
talk_kosiki_00067,64,<FFF5> <FF03>,<FFF5>Wh-What.? Never have I been subjected<FF03>to an act of such cruelty,,por_traducir,
talk_kosiki_00068,276,<FFFD> <49FF> <F500> <FF03> <FFF5> <FFFD> <4AFF> <F500> <FFF5> <FF03> <FFFD> <4BFF> <F500> <FF03> <FFF5>,"<FFFD><49FF><F500>   Thou art quite eccentric! I, however,<FF03>am offended not!<FFF5> Methinks I shall be treated to tea!<FFFD><4AFF><F500>  Children are scoundrels.<FFF5>   Churl, thy actions art in haste. The<FF03>proper procedure cannot be ignored.<FFFD><4BFF><F500> Haha, I am betrothed to another!<FF03>I beg thy forgiveness!<FFF5>O, the anguish",,por_traducir,
talk_kosiki_00069,36,<FFFD> <4CFF> <F500>,<FFFD><4CFF><F500>Thou hast seen many a trying time,,por_traducir,
talk_kosiki_00070,248,<FFF5> <FFFD> <4DFF> <F500> <FF03> <FFF5> <FF03> <FFF9> <FF03> <FFFD> <4EFF> <F500> <FF03>,"<FFF5>   How pitable! Take heart!<FFFD><4DFF><F500> Hmph! Do not take me for a fool. Thy<FF03>tears lack the brine of authenticity.<FFF5> Now I see why thou art known as<FF03><FFF9>, the Weeping Crocodile among we<FF03>demons!<FFFD><4EFF><F500>Please, banish thy tears! The human<FF03>world is one of many terrors",,por_traducir,
talk_kosiki_00071,26,<FFF5>,<FFF5>Thou needst not thy tears,,por_traducir,
talk_kosiki_00072,106,<FFFD> <4FFF> <F500> <FF03> <FFF5>,<FFFD><4FFF><F500> Thou hast confidence! A battle with thee<FF03>would be most enjoyable!<FFF5>  Thou art confident in thy strength,,por_traducir,
talk_kosiki_00073,171,<FF03> <FFFD> <50FF> <F500> <FFF5> <FF03> <FF03>,"<FF03>What wouldst thou do with me?<FFFD><50FF><F500>  Shall I be thine opponent?<FFF5> Thy tongue weaveth a grand tapestry, but<FF03>it shalt fall mute if thou hast not the<FF03>fortitude to back thy words",,por_traducir,
talk_kosiki_00074,79,<FFFD> <51FF> <F500> <FF03> <FFF5>,"<FFFD><51FF><F500>  Thou art an extortionist, knave? I have<FF03>no coin for thee!<FFF5>  Hm? That scowl",,por_traducir,
talk_kosiki_00075,171,<FFFD> <52FF> <F500> <FF03> <FFF5> <FF03> <FFFD> <53FF> <F500>,<FFFD><52FF><F500>Thou art envious of my beauty. Women<FF03>can be base and sinful creatures!<FFF5> Insolent rogue. Thou art not of standing<FF03>to speak to me in such a fashion.<FFFD><53FF><F500>   I beg thy pardon,,por_traducir,
talk_kosiki_00076,83,<FFF5> <FF03> <FFFD> <54FF> <F500>,"<FFF5>This is much too cruel. Tell me, how<FF03>have I offended thee?<FFFD><54FF><F500>   Please, show mercy",,por_traducir,
talk_kosiki_00077,65,<FFF5> <FF03>,"<FFF5>  I admit, 'tis my most secret desire to<FF03>be tormented so. Please",,por_traducir,
talk_kosiki_00078,51,<FF03> <FFFD> <55FF> <F500>, do as thou<FF03>wilt!<FFFD><55FF><F500>   What thou sayest is rational,,por_traducir,
talk_kosiki_00079,157,<FFF5> <FF03> <FF03> <FFFD> <56FF> <F500> <FFF5>,"<FFF5>I see, thou may appear young, but thou<FF03>hast endured many trials! Thy words<FF03>bear weight!<FFFD><56FF><F500>  Speak not such nonsense.<FFF5>   Thou speakest of such uncanny things",,por_traducir,
talk_kosiki_00080,103,<FF03> <FFFD> <57FF> <F500> <FF03>,<FF03>Is this thine intention?<FFFD><57FF><F500> What reason hast thou to speak on such<FF03>subjects? Art thou interested in me,,por_traducir,
talk_kosiki_00081,218,<FFF5> <FF03> <FFFD> <58FF> <F500> <FF03> <FFF5> <FF03> <FFFD> <59FF> <F500>,<FFF5> What meanest thou? Dost thou desire my<FF03>power?<FFFD><58FF><F500>Thou art envious of my beauty. Women<FF03>can be base and sinful creatures!<FFF5> Insolent rogue. Thou art not of standing<FF03>to speak to me in such a fashion.<FFFD><59FF><F500>   I beg thy pardon,,por_traducir,
talk_kosiki_00082,69,<FFF5> <FF03> <FFFD> <5AFF> <F500>,"<FFF5>This is much too cruel. Tell me, how<FF03>have I offended thee?<FFFD><5AFF><F500>   Haha",,por_traducir,
talk_kosiki_00083,91,<FFF5> <FF03>," Thou art a confident woman!<FFF5>I admit, 'tis my most secret desire to<FF03>be tormented so. Please",,por_traducir,
talk_kosiki_00084,53,<FF03> <FFFD> <5BFF> <F500>, do as thou<FF03>wilt!<FFFD><5BFF><F500>   Thou hast confidence in spades,,por_traducir,
talk_kosiki_00085,53,<FF03> <FF03>, yet<FF03>I cannot help but wonder how easily it<FF03>it shaken,,por_traducir,
talk_kosiki_00086,70,<FFF5> <FFFD> <5CFF> <F500>,<FFF5>  What? Hast thou no business with me?<FFFD><5CFF><F500> Thy confidence runneth over,,por_traducir,
talk_kosiki_00087,102,<FF03> <FFF5> <FF03> <FFFD> <5DFF> <F500>, Yet thou<FF03>hast chosen the wrong opponent.<FFF5>Thou heedest me not? Then thou hast<FF03>underestimated me.<FFFD><5DFF><F500>   ,,por_traducir,
talk_kosiki_00088,26,,I have committed no wrongs,,por_traducir,
talk_kosiki_00089,34,<FF03>,"<FF03>At least, I do not believe I have",,por_traducir,
talk_kosiki_00090,24,<FFF5>,"<FFF5>  Pardon me, o wanderer",,por_traducir,
talk_kosiki_00091,34,<FFFD> <5EFF> <F500>,<FFFD><5EFF><F500> Thou hast confidence in spades,,por_traducir,
talk_kosiki_00092,53,<FF03> <FF03>, yet<FF03>I cannot help but wonder how easily it<FF03>it shaken,,por_traducir,
talk_kosiki_00093,70,<FFF5> <FFFD> <5FFF> <F500>,<FFF5>  What? Hast thou no business with me?<FFFD><5FFF><F500> Thy confidence runneth over,,por_traducir,
talk_kosiki_00094,102,<FF03> <FFF5> <FF03> <FFFD> <60FF> <F500>, Yet thou<FF03>hast chosen the wrong opponent.<FFF5>Thou heedest me not? Then thou hast<FF03>underestimated me.<FFFD><60FF><F500>   ,,por_traducir,
talk_kosiki_00095,26,,I have committed no wrongs,,por_traducir,
talk_kosiki_00096,34,<FF03>,"<FF03>At least, I do not believe I have",,por_traducir,
talk_kosiki_00097,24,<FFF5>,"<FFF5>  Pardon me, o wanderer",,por_traducir,
talk_kosiki_00098,106,<FFFD> <61FF> <F500> <FF03> <FFF5>,<FFFD><61FF><F500> Thou hast confidence! A battle with thee<FF03>would be most enjoyable!<FFF5>  Thou art confident in thy strength,,por_traducir,
talk_kosiki_00099,171,<FF03> <FFFD> <62FF> <F500> <FFF5> <FF03> <FF03>,"<FF03>What wouldst thou do with me?<FFFD><62FF><F500>  Shall I be thine opponent?<FFF5> Thy tongue weaveth a grand tapestry, but<FF03>it shalt fall mute if thou hast not the<FF03>fortitude to back thy words",,por_traducir,
talk_kosiki_00100,79,<FFFD> <63FF> <F500> <FF03> <FFF5>,"<FFFD><63FF><F500>  Thou art an extortionist, knave? I have<FF03>no coin for thee!<FFF5>  Hm? That scowl",,por_traducir,
talk_kosiki_00101,27,<FFFD> <64FF> <F500>,<FFFD><64FF><F500>Wh-What.? I was startled,,por_traducir,
talk_kosiki_00102,91,<FFF5> <FFFD> <65FF> <F500> <FFF5>,"<FFF5>What art thou doing, scoundrel.?<FFFD><65FF><F500> Eeeeek. What madness is this.?<FFF5> I shall take no action",,por_traducir,
talk_kosiki_00103,16,<FF03>, Calm thy<FF03>nerves,,por_traducir,
talk_kosiki_00104,87,<FFFD> <66FF> <F500> <FF03> <FFF5>,"<FFFD><66FF><F500> Thou art quite eccentric! I, however,<FF03>am offended not!<FFF5> Thou art no ordinary fellow",,por_traducir,
talk_kosiki_00105,25,<FF03>, Perhaps<FF03>thou art my type,,por_traducir,
talk_kosiki_00106,185,<FFFD> <67FF> <F500> <FF03> <FFF5> <FF03> <FF03> <FFFD> <68FF> <F500>,<FFFD><67FF><F500>   Thou desirest my attentions so? Thou<FF03>art quite winsome!<FFF5>Art thou a practicioner of the dark<FF03>arts? I shall request a water illusion<FF03>of thee!<FFFD><68FF><F500>  What strange powers thou commandest,,por_traducir,
talk_kosiki_00107,104,<FFF5> <FF03> <FFFD> <69FF> <F500> <FF03>,<FFF5> Dost thou mean to smite me with thy<FF03>arcane forces?<FFFD><69FF><F500>   Canst thou conjure objects? I wish for<FF03>a jewel,,por_traducir,
talk_kosiki_00108,71,<FFF5> <FF03>,<FFF5>  I wouldst liken thy skill to that of the<FF03>famed magician of thy world,,por_traducir,
talk_kosiki_00109,393,<FF03> <FFFD> <6AFF> <F500> <FFF5> <FFF5> <FF03> <FFF1> <FFF5> <FF03> <FF03> <FFF5> <FFF5> <FF03> <FFF1> <FFF5>," Houdini,<FF03>was it not?<FFFD><6AFF><F500> Hahaha, thy story inspires laughter!<FFF5>   More matter, less art!<FFF5> Conversing with thee is most enjoyable,<FF03>but hast thou anything greater to offer?<FFF1><FFF5>  I shall hear thee. I would not wish<FF03>regret upon one who comes so close to<FF03>departing the mortal coil!<FFF5>   I am not the least bit interested.<FFF5> If thou wouldst have an audience with me,<FF03>there is something to be done first.<FFF1><FFF5>",,por_traducir,
talk_kosiki_00110,44,<FF03>,Thou speakest as though possessed<FF03>by spirits,,por_traducir,
talk_kosiki_00111,92,<FFF5> <FF03> <FF03>,"<FFF5> I understand thy words, but due to<FF03>circumstances thou couldst not percieve,<FF03>I must decline",,por_traducir,
talk_kosiki_00112,154,<FFF5> <FF03> <FF03> <FFF5> <FF03>,"<FFF5>  Thy stories hold great interest! It<FF03>hath been ages since words hath<FF03>refreshed me so!<FFF5>   Hahaha, a ploy such as that to garner<FF03>my attention? How amusing",,por_traducir,
talk_kosiki_00113,27,<FFF5>,"<FFF5> Hahaha, I am quite amused",,por_traducir,
talk_kosiki_00114,36,<FF03>, I desire<FF03>to speak with thee further,,por_traducir,
talk_kosiki_00115,57,<FFF5> <FF03>,<FFF5>I can see thy true intentions like a<FF03>pool of clear water,,por_traducir,
