id,limite_chars,tokens_protegidos,texto_original,texto_traducido,estado,notas
talk_wtensi_00018,332,<FF03> <FF03> <FFFD> <11FF> <F500> <FF03> <FF03> <FFF5> <FF03> <FF02> <FF04> <FF03> <FF03> <FFFD> <12FF> <F500>,"<FF03>Though still young, you possess an<FF03>admirable understanding!<FFFD><11FF><F500>Do you truly wish to form a contract?<FF03>There is no sincerity in your speech<FF03>and actions.<FFF5>As a redeemed human, you must speak only<FF03>the truth.<FF02><FF04>Pursuing personal gain and deceitfully<FF03>hiding your true intentions will only<FF03>anger Him.<FFFD><12FF><F500> Speaking of the world is a good habit",,por_traducir,
talk_wtensi_00019,183,<FF03> <FF03> <FFF5> <FF03> <FFFD> <13FF> <F500>,"<FF03>You have turned your heart to the Lord,<FF03>and you walk the path of righteousness.<FFF5>   Do you wish to form a contract with me,<FF03>one of His messengers?<FFFD><13FF><F500>   To be humble, avoiding conflict",,por_traducir,
talk_wtensi_00020,277,<FF03> <FF03> <FFF5> <FF03> <FF03> <FFFD> <14FF> <F500> <FF03> <FFF5>,"<FF03>That is desirable in humans who have<FF03>been banished from paradise!<FFF5>   Though you had been banished from<FF03>paradise, you have a keen understanding<FF03>of your true strengths!<FFFD><14FF><F500>That will change nothing. You must cling<FF03>fast to your beliefs to live your life.<FFF5>   What an obvious charade",,por_traducir,
talk_wtensi_00021,81,<FF03> <FFFD> <15FF> <F500> <FF03>, Your true<FF03>intentions are known to me.<FFFD><15FF><F500> I feel there must be some catch to<FF03>this,,por_traducir,
talk_wtensi_00022,12,, How uncanny,,por_traducir,
talk_wtensi_00024,79,<FF03> <FFFD> <16FF> <F500>, I still lack experience<FF03>as one of His messengers!<FFFD><16FF><F500>  You are a pleasant human,,por_traducir,
talk_wtensi_00025,264,<FFF5> <FF03> <FF03> <FFFD> <17FF> <F500> <FF03> <FFF5> <FF03> <FF03> <FFFD> <18FF> <F500>,"<FFF5>You wish to converse with me? Shall I<FF03>teach you about the Lord, mankind,<FF03>and love?<FFFD><17FF><F500>   How dare you, towards an angel and one<FF03>of His messengers. Be ashamed.<FFF5>  It is useless to try and deceive me!<FF03>Such things should not be so easily said<FF03>in the first place.<FFFD><18FF><F500>I-I",,por_traducir,
talk_wtensi_00026,27,, am neither male nor female,,por_traducir,
talk_wtensi_00027,105,<FFF5> <FF03> <FFFD> <19FF> <F500>,<FFF5>   S-Stop this. Upsetting the peace and<FF03>order is a grave offense.<FFFD><19FF><F500>   It does not shame me to hear this,,por_traducir,
talk_wtensi_00028,133,<FF03> <FF03> <FFF5> <FF03>,"<FF03>But until the fated day on which we form<FF03>a contract, remember those words well!<FFF5>   Your invitation may be an ordeal from<FF03>Him as well",,por_traducir,
talk_wtensi_00029,146,<FFFD> <1AFF> <F500> <FF03> <FF03> <FFF5>," What should I do?<FFFD><1AFF><F500>   If you wish to draw my attention, you<FF03>need only praise Him on high with your<FF03>hand to heart!<FFF5>Fools can be unexpectedly wise",,por_traducir,
talk_wtensi_00030,52,<FF03> <FF03>, You may<FF03>be one who makes up peace and order<FF03>as well,,por_traducir,
talk_wtensi_00031,130,<FFF5> <FFF5> <FF03> <FFFD> <1BFF> <F500>,<FFF5>   Your jest is utterly lacking in wit.<FFF5>   What about that pointless story was meant<FF03>to be humorous?<FFFD><1BFF><F500>Ah. I'm getting goosebumps,,por_traducir,
talk_wtensi_00032,31,<FF03>, It must be<FF03>divine intervention,,por_traducir,
talk_wtensi_00033,28,<FFF5>,<FFF5>What is the meaning of this,,por_traducir,
talk_wtensi_00034,328,<FF03> <FFFD> <1CFF> <F500> <FF03> <FFF5> <FF03> <FF03> <FFFD> <1DFF> <F500> <FF03> <FFF5>, Are you<FF03>entirely mentally balanced?<FFFD><1CFF><F500>  That was not a poor effort for one who<FF03>had been banished from paradise!<FFF5>You are talented indeed. Would you<FF03>consider becoming a comedic missionary<FF03>to spread His truth across the world?<FFFD><1DFF><F500>  I am interested in the human world's<FF03>state of affairs as well!<FFF5> I ask this not of personal interest,,por_traducir,
talk_wtensi_00035,129,<FF03> <FF03> <FFFD> <1EFF> <F500> <FF03> <FFF5>,<FF03>But do you know any stories that are<FF03>more engaging?<FFFD><1EFF><F500>   These vulgar stories hold no interest for<FF03>His messengers.<FFF5>  I am aghast,,por_traducir,
talk_wtensi_00036,295,<FF03> <FF03> <FFFD> <1FFF> <F500> <FF03> <FF03> <FFF5> <FF03> <FF03>," Are you truly making small<FF03>talk during a discussion of contracts?<FF03>You must take this seriously.<FFFD><1FFF><F500>   What a pleasant story! Perhaps later,<FF03>I shall relate firsthand accounts of<FF03>Heaven to you!<FFF5>  I must listen to your story, that I might<FF03>learn more about humans who had been<FF03>banished from paradise",,por_traducir,
talk_wtensi_00037,124,<FFFD> <20FF> <F500> <FF03> <FF03> <FFF5>,"<FFFD><20FF><F500> If you wish to draw my attention, you<FF03>need only praise Him on high with your<FF03>hand to heart!<FFF5>Was that divine intervention",,por_traducir,
talk_wtensi_00038,121,<FF03> <FFFD> <21FF> <F500> <FF03> <FFF5> <FF03>,<FF03>What was that?<FFFD><21FF><F500>  Do you enjoy surprising His messengers<FF03>this way.?<FFF5>  Is it given unto me that I must guide<FF03>such a fool,,por_traducir,
talk_wtensi_00039,25,<FFFD> <22FF> <F500>,<FFFD><22FF><F500>What a dangerous human,,por_traducir,
talk_wtensi_00040,16,<FF03>,<FF03>I am not afraid,,por_traducir,
talk_wtensi_00042,61,<FFF5> <FF03>,"<FFF5>  With His protection, I fear nothing!<FF03>Thus, I am not afraid",,por_traducir,
talk_wtensi_00044,267,<FFFD> <23FF> <F500> <FF03> <FF03> <FFF5> <FF03> <FFFD> <24FF> <F500> <FF03> <FFF5>,<FFFD><23FF><F500>I can scarcely believe it would occur<FF03>to you to behave that way in the<FF03>presence of one of His messengers!<FFF5>  That is prudent of you! The rich should<FF03>give their wealth to the poor!<FFFD><24FF><F500>   You think to control me with material<FF03>goods? You are unworthy of salvation.<FFF5>Ahem,,por_traducir,
talk_wtensi_00045,283,<FF03> <FFFD> <25FF> <F500> <FF03> <FFF5> <FF03> <FFFD> <26FF> <F500> <FF03> <FFF5>," It is important to ascertain<FF03>what others desire as well!<FFFD><25FF><F500> So that is your offering to Him? Your<FF03>generosity is indeed admirable!<FFF5>  Thank you very much! I shall use it<FF03>with care!<FFFD><26FF><F500>   Since you have been redeemed, your point<FF03>is indeed reasonable!<FFF5> You have a great deal of foresight",,por_traducir,
talk_wtensi_00046,332,<FF03> <FF03> <FFFD> <27FF> <F500> <FF03> <FF03> <FFF5> <FF03> <FF02> <FF04> <FF03> <FF03> <FFFD> <28FF> <F500>,"<FF03>Though still young, you possess an<FF03>admirable understanding!<FFFD><27FF><F500>Do you truly wish to form a contract?<FF03>There is no sincerity in your speech<FF03>and actions.<FFF5>As a redeemed human, you must speak only<FF03>the truth.<FF02><FF04>Pursuing personal gain and deceitfully<FF03>hiding your true intentions will only<FF03>anger Him.<FFFD><28FF><F500> Speaking of the world is a good habit",,por_traducir,
talk_wtensi_00047,290,<FF03> <FF03> <FFF5> <FF03> <FFFD> <29FF> <F500> <FF03> <FF03> <FFF5>,"<FF03>You have turned your heart to the Lord,<FF03>and you walk the path of righteousness.<FFF5>   Do you wish to form a contract with me,<FF03>one of His messengers?<FFFD><29FF><F500>   You are overflowing with confidence!<FF03>Should the chance ever arise, I would<FF03>like a personal match with you!<FFF5> I understand now your strength",,por_traducir,
talk_wtensi_00048,163,<FF03> <FFFD> <2AFF> <F500> <FF03> <FFF5> <FFFD> <2BFF> <F500> <0007>,<FF03>But what will you do with me?<FFFD><2AFF><F500>  I shall mend your twisted mind for<FF03>your own sake.<FFF5>  Where did you learn to speak such filth?<FFFD><2BFF><F500> I am an angel<0007> His own messenger,,por_traducir,
talk_wtensi_00049,137,<FF03> <FFF5> <FF03> <FFFD> <2CFF> <F500> <FF03>,"<FF03>I-I do not yield to threats!<FFF5>   As one of His messengers, you must attend<FF03>to me with respect!<FFFD><2CFF><F500>You speak as though you make sport of<FF03>me",,por_traducir,
talk_wtensi_00050,329,<FF03> <FFF5> <FF03> <FFFD> <2DFF> <F500> <FF03> <FFF5> <FF03> <FF03> <FFFD> <2EFF> <F500>," You are but a child, so I am<FF03>sure He will forgive your indiscretion!<FFF5>   Those who forget their manners make<FF03>needless enemies.<FFFD><2DFF><F500>Barbed words hurt not only others, but<FF03>can be turned upon yourself.<FFF5>How old do I appear to you? Suffice to<FF03>say I am older than you, so speak to me<FF03>in a more appropriate manner.<FFFD><2EFF><F500> Your words of praise",,por_traducir,
talk_wtensi_00051,308,<FF03> <FFF5> <FF03> <FFFD> <2FFF> <F500> <FF03> <FFF5> <FF03> <FFFD> <30FF> <F500> <FF03>," I am certain<FF03>that He is pleased with them!<FFF5> It seems that you are a quick thinker,<FF03>if nothing else!<FFFD><2FFF><F500>  I would like to show you the dance of<FF03>we heavenly creatures someday!<FFF5>   That is quite a dance! I would like you<FF03>to teach it to me as well!<FFFD><30FF><F500>   You seem to lack training! Your dancing<FF03>is a form of ordeal",,por_traducir,
talk_wtensi_00052,416,<FF03> <FFF5> <FFFD> <31FF> <F500> <FF03> <FF03> <FFF5> <FF03> <FF03> <FFFD> <32FF> <F500> <FF03> <FF03> <FFF5>," You must not<FF03>neglect your practice.<FFF5> How unsightly. The restroom is that way.<FFFD><31FF><F500> Your dance is an expression of the joys<FF03>of living. Magnificent. I feel as though<FF03>I would like to join in.<FFF5>  Your dance is an expression of the joys<FF03>of living. Well then, let us dance<FF03>together.<FFFD><32FF><F500> You are overflowing with confidence!<FF03>Should the chance ever arise, I would<FF03>like a personal match with you!<FFF5> I understand now your strength",,por_traducir,
talk_wtensi_00053,163,<FF03> <FFFD> <33FF> <F500> <FF03> <FFF5> <FFFD> <34FF> <F500> <0007>,<FF03>But what will you do with me?<FFFD><33FF><F500>  I shall mend your twisted mind for<FF03>your own sake.<FFF5>  Where did you learn to speak such filth?<FFFD><34FF><F500> I am an angel<0007> His own messenger,,por_traducir,
talk_wtensi_00054,487,<FF03> <FFF5> <FF03> <FFFD> <35FF> <F500> <FF03> <FF03> <FFF5> <FF03> <FFFD> <36FF> <F500> <FFF5> <FF03> <FFFD> <37FF> <F500> <FFF5> <FF03>,"<FF03>I-I do not yield to threats!<FFF5>   As one of His messengers, you must attend<FF03>to me with respect!<FFFD><35FF><F500>Is something the matter with my face?<FF03>I endeavor to construct the proper<FF03>expressions while in the human world!<FFF5> If you observe me that closely, your<FF03>eyes may bore a hole in me.<FFFD><36FF><F500> That defiant look is unacceptable.<FFF5> You must not look that way at one of<FF03>His messengers.<FFFD><37FF><F500> What is the matter? You look bewildered!<FFF5>   What is the matter? Have you never seen<FF03>someone of my beauty before? Ahaha",,por_traducir,
talk_wtensi_00055,101,<FFFD> <38FF> <F500> <FF03> <FFF5>,"<FFFD><38FF><F500>Since you have been redeemed, your point<FF03>is indeed reasonable!<FFF5> You have a great deal of foresight",,por_traducir,
talk_wtensi_00056,334,<FF03> <FF03> <FFFD> <39FF> <F500> <FF03> <FF03> <FFF5> <FF03> <FF02> <FF04> <FF03> <FF03> <FFFD> <3AFF> <F500>,"<FF03>Though still young, you possess an<FF03>admirable understanding!<FFFD><39FF><F500>Do you truly wish to form a contract?<FF03>There is no sincerity in your speech<FF03>and actions.<FFF5>As a redeemed human, you must speak only<FF03>the truth.<FF02><FF04>Pursuing personal gain and deceitfully<FF03>hiding your true intentions will only<FF03>anger Him.<FFFD><3AFF><F500> This contract is based on my conjecture",,por_traducir,
talk_wtensi_00057,337,<FF03> <FF03> <FFF5> <FF03> <FFFD> <3BFF> <F500> <FF03> <FFF5> <FF03> <FF03> <FFFD> <3CFF> <F500>,"<FF03>You have turned your heart to the Lord,<FF03>and you walk the path of righteousness.<FFF5> Do you wish to form a contract with me,<FF03>one of His messengers?<FFFD><3BFF><F500>   That is a lie, spread by the wicked.<FF03>It is foolish of you to believe it.<FFF5>   That was not a harmonious story! Why do<FF03>humans enjoy stories of disrupting peace<FF03>and order.?<FFFD><3CFF><F500> H-Hold a moment",,por_traducir,
talk_wtensi_00058,29,<FF03>, I must hence to<FF03>the lavatory,,por_traducir,
talk_wtensi_00060,37,<FF03>, I do not deal well with<FF03>such stories,,por_traducir,
talk_wtensi_00061,66,<FFFD> <3DFF> <F500> <FF03>,"<FFFD><3DFF><F500>   If you speak of such things, they will<FF03>gather near you! Look",,por_traducir,
talk_wtensi_00062,36,<FF03> <FF02> <FF04>, There is one<FF03>behind you now.<FF02><FF04>Ahaha,,por_traducir,
talk_wtensi_00063,448,<FF03> <FF03> <FFF5> <FF03> <FF03> <FFFD> <3EFF> <F500> <FF03> <FFF5> <FF03> <FFFD> <3FFF> <F500> <FF03> <FF03> <FFF5>," Were you frightened? If you<FF03>obey Him, these things will no longer<FF03>trouble you!<FFF5>  You seem very familiar with that! Are<FF03>there dreadful places in such utter<FF03>disorder here too?<FFFD><3EFF><F500> Magnificent. You are one graced with<FF03>both intelligence and beauty!<FFF5> How marvelous. Had I not been an angel,<FF03>I would have succumbed to your charms!<FFFD><3FFF><F500>   Though you try to appease angels with<FF03>such songs, His order will not be<FF03>swayed.<FFF5>An enchanting singer who seduces souls",,por_traducir,
talk_wtensi_00064,188,<FF03> <FF03> <FFFD> <40FF> <F500> <FF03> <FFF5> <FF03>,"<FF03>Humans are indeed dangerous creatures!<FF03>They cannot be left unshepherded.<FFFD><40FF><F500>   Ah, such singing is truly the music of<FF03>the spheres.<FFF5>That voice must be a gift from Him, no?<FF03>I am deeply moved",,por_traducir,
talk_wtensi_00065,88,<FFFD> <41FF> <F500> <0028> <0028> <FF03> <FFF5>,"<FFFD><41FF><F500>What is it? Rather, <0028>what ish it, mommy?<0028><FF03>Is that how I was meant to say it?<FFF5>   Ahaha",,por_traducir,
talk_wtensi_00066,255,<FFFD> <42FF> <F500> <FF03> <FF03> <FFF5> <FF03> <FFFD> <43FF> <F500> <FF03>," Do I look so young to you?<FFFD><42FF><F500>  Ever since the redemption of humanity,<FF03>they have become quite insolent.<FF03>That must now be corrected.<FFF5>How deplorable. Do you not even know<FF03>your place.?<FFFD><43FF><F500>I feel as though I experienced something<FF03>like that in the world gone by",,por_traducir,
talk_wtensi_00067,489,<FFF5> <FFFD> <44FF> <F500> <FF03> <FFF5> <FF03> <FF03> <FFFD> <45FF> <F500> <FF03> <FF03> <FFF5> <FF03> <FF02> <FF04> <FF03> <FF03> <FFFD> <46FF> <F500> <FF03>,"<FFF5> Is the mother of life one like you?<FFFD><44FF><F500>  Since you require my intervention,<FF03>your point is indeed reasonable!<FFF5>You have a great deal of foresight!<FF03>Young though you are, you are both<FF03>admirable and reliable!<FFFD><45FF><F500>   Do you truly require my intervention?<FF03>There is no sincerity in your speech<FF03>and actions.<FFF5>As a redeemed human, you must speak only<FF03>the truth.<FF02><FF04>Pursuing personal gain and deceitfully<FF03>hiding your true intentions will only<FF03>anger Him.<FFFD><46FF><F500> Your instincts are right to be interested<FF03>in me",,por_traducir,
talk_wtensi_00068,182,<FF03> <FFF5> <FF03> <FFFD> <47FF> <F500> <FF03>," Now turn your heart to the Lord<FF03>and let us walk a path of righteousness.<FFF5>Do you wish to form a contract with me,<FF03>one of His messengers?<FFFD><47FF><F500>   You speak as though you make sport of<FF03>me",,por_traducir,
talk_wtensi_00069,301,<FF03> <FFF5> <FF03> <FFFD> <48FF> <F500> <FF03> <FF03> <FFF5> <FF03> <FFFD> <49FF> <F500>," You are but a child, so I am<FF03>sure He will forgive your indiscretion!<FFF5>   Those who forget their manners make<FF03>needless enemies.<FFFD><48FF><F500>Ever since the redemption of humanity,<FF03>they have become quite insolent.<FF03>That must now be corrected.<FFF5>How deplorable, not to even know<FF03>your place.<FFFD><49FF><F500> When you put it that way",,por_traducir,
talk_wtensi_00070,31,<FF03>, I-I become<FF03>less sure of myself,,por_traducir,
talk_wtensi_00071,65,<FFF5> <FF03>,<FFF5>  I cannot believe you would speak that<FF03>way to one of His angels,,por_traducir,
talk_wtensi_00073,22,<FF03>,<FF03>I fear this existence,,por_traducir,
talk_wtensi_00074,271,<FFFD> <4AFF> <F500> <FFF5> <FF03> <FF03> <FFFD> <4BFF> <F500> <FFF5> <FF03> <FFFD> <4CFF> <F500>,"<FFFD><4AFF><F500> You are a pleasant human!<FFF5>  You wish to converse with me? Shall I<FF03>teach you about the Lord, mankind,<FF03>and love?<FFFD><4BFF><F500>   Sinful woman. Be ashamed of yourself.<FFF5>  Why do you treat yourself so carelessly?<FF03>You are one of His unique creations.<FFFD><4CFF><F500>Could this be an ordeal as well",,por_traducir,
talk_wtensi_00076,44,<FFF5>, It couldn't possibly!<FFF5> My heart is wavering,,por_traducir,
talk_wtensi_00077,182,<FF03> <FFFD> <4DFF> <F500> <FF02> <FF04> <FF03> <FFF5> <FF03>," Am I going to<FF03>be corrupted?<FFFD><4DFF><F500>  Your suffering is an ordeal from Him.<FF02><FF04>When you overcome it, true happiness<FF03>will await you.<FFF5>Though you are young, you have been<FF03>through much hardship",,por_traducir,
talk_wtensi_00078,163,<FFFD> <4EFF> <F500> <FFF5> <FF03> <FFFD> <4FFF> <F500> <FF03>,"<FFFD><4EFF><F500> How reckless of you to lie to an angel.<FFF5>Know that you are well known for your<FF03>false tears.<FFFD><4FFF><F500>   P-Please stop. At this rate, I will<FF03>appear to be a wicked angel",,por_traducir,
talk_wtensi_00079,82,<FFF5> <FF03> <FF03>,"<FFF5> You are putting me in a difficult<FF03>situation, crying while we work out<FF03>a contract",,por_traducir,
talk_wtensi_00080,143,<FFFD> <50FF> <F500> <FF03> <FF03> <FFF5>,"<FFFD><50FF><F500>  You are overflowing with confidence!<FF03>Should the chance ever arise, I would<FF03>like a personal match with you!<FFF5> I understand now your strength",,por_traducir,
talk_wtensi_00081,163,<FF03> <FFFD> <51FF> <F500> <FF03> <FFF5> <FFFD> <52FF> <F500> <0007>,<FF03>But what will you do with me?<FFFD><51FF><F500>  I shall mend your twisted mind for<FF03>your own sake.<FFF5>  Where did you learn to speak such filth.?<FFFD><52FF><F500>I am an angel<0007> His own messenger,,por_traducir,
talk_wtensi_00082,258,<FF03> <FFF5> <FF03> <FFFD> <53FF> <F500> <FF03> <FF03> <FFF5> <FF03> <FFFD> <54FF> <F500>,"<FF03>I-I do not yield to threats!<FFF5>   As one of His messengers, you must attend<FF03>to me with respect!<FFFD><53FF><F500>Ever since the redemption of humanity,<FF03>they have become quite insolent.<FF03>That must now be corrected.<FFF5>How deplorable. Do you not even know<FF03>your place.?<FFFD><54FF><F500>Did I err",,por_traducir,
talk_wtensi_00083,594,<FFF5> <FF03> <FFFD> <55FF> <F500> <FFF5> <FF03> <FFFD> <56FF> <F500> <FF03> <FFF5> <FF03> <FF03> <FFFD> <57FF> <F500> <FF03> <FF03> <FFF5> <FF03> <FF02> <FF04> <FF03> <FF03> <FFFD> <58FF> <F500>,"<FFF5>  Please, hold a moment.<FF03>Have I done something?<FFFD><55FF><F500>You must have been sent to test me.<FFF5>This must be an ordeal as well. Hurl as<FF03>much abuse as you see fit.<FFFD><56FF><F500>   Since you have been redeemed, your point<FF03>is indeed reasonable!<FFF5> You have a great deal of foresight!<FF03>Young though you are, you are both<FF03>admirable and reliable!<FFFD><57FF><F500>   Do you truly wish to form a contract?<FF03>There is no sincerity in your speech<FF03>and actions.<FFF5>As a redeemed human, you must speak only<FF03>the truth.<FF02><FF04>Pursuing personal gain and deceitfully<FF03>hiding your true intentions will only<FF03>anger Him.<FFFD><58FF><F500> This contract is based on my conjecture",,por_traducir,
talk_wtensi_00084,307,<FF03> <FF03> <FFF5> <FF03> <FFFD> <59FF> <F500> <FF03> <FF03> <FFF5> <FF03> <FFFD> <5AFF> <F500>,"<FF03>You have turned your heart to the Lord,<FF03>and you walk the path of righteousness.<FFF5> Do you wish to form a contract with me,<FF03>one of His messengers?<FFFD><59FF><F500>   Ever since the redemption of humanity,<FF03>they have become quite insolent.<FF03>That must now be corrected.<FFF5>How deplorable, not to even know<FF03>your place.<FFFD><5AFF><F500> Did I err",,por_traducir,
talk_wtensi_00085,228,<FFF5> <FF03> <FFFD> <5BFF> <F500> <FFF5> <FF03> <FFFD> <5CFF> <F500> <FF03>,"<FFF5>  Please, hold a moment. Have I done<FF03>something to offend you?<FFFD><5BFF><F500>  You must have been sent to test me.<FFF5>This must be an ordeal as well. Hurl as<FF03>much abuse as you see fit.<FFFD><5CFF><F500>   The Lord may have some hidden reason<FF03>for your actions",,por_traducir,
talk_wtensi_00086,91,<FFF5> <FF03> <FFFD> <5DFF> <F500>,<FFF5>   What is the matter? Are we not going<FF03>to form a contract?<FFFD><5DFF><F500> So you ignore His messenger,,por_traducir,
talk_wtensi_00087,161,<FF03> <FF03> <FFF5> <FF03> <FFFD> <5EFF> <F500>," I admire<FF03>your bravery, but it will not gain you<FF03>any clemency.<FFF5>   You ignore me? It seems that you, too,<FF03>have been tainted by evil.<FFFD><5EFF><F500>You disturb peace and order",,por_traducir,
talk_wtensi_00088,36,<FF03> <FFF5>, You have<FF03>been tainted by evil!<FFF5>  Ah,,por_traducir,
talk_wtensi_00089,68,<FFFD> <5FFF> <F500> <FF03>, greetings?<FFFD><5FFF><F500> The Lord may have some hidden reason<FF03>for your actions,,por_traducir,
talk_wtensi_00090,91,<FFF5> <FF03> <FFFD> <60FF> <F500>,<FFF5>   What is the matter? Are we not going<FF03>to form a contract?<FFFD><60FF><F500> So you ignore His messenger,,por_traducir,
talk_wtensi_00091,161,<FF03> <FF03> <FFF5> <FF03> <FFFD> <61FF> <F500>," I admire<FF03>your bravery, but it will not gain you<FF03>any clemency.<FFF5>   You ignore me? It seems that you, too,<FF03>have been tainted by evil.<FFFD><61FF><F500>You disturb peace and order",,por_traducir,
talk_wtensi_00092,36,<FF03> <FFF5>, You have<FF03>been tainted by evil!<FFF5>  Ah,,por_traducir,
talk_wtensi_00093,153,<FFFD> <62FF> <F500> <FF03> <FF03> <FFF5>," greetings?<FFFD><62FF><F500> You are overflowing with confidence!<FF03>Should the chance ever arise, I would<FF03>like a personal match with you!<FFF5> I understand now your strength",,por_traducir,
talk_wtensi_00094,163,<FF03> <FFFD> <63FF> <F500> <FF03> <FFF5> <FFFD> <64FF> <F500> <0007>,<FF03>But what will you do with me?<FFFD><63FF><F500>  I shall mend your twisted mind for<FF03>your own sake.<FFF5>  Where did you learn to speak such filth?<FFFD><64FF><F500> I am an angel<0007> His own messenger,,por_traducir,
talk_wtensi_00095,210,<FF03> <FFF5> <FF03> <FFFD> <65FF> <F500> <FF03> <FFF5> <FF03>,"<FF03>I-I do not yield to threats!<FFF5>   As one of His messengers, you must attend<FF03>to me with respect!<FFFD><65FF><F500>It was correct after all to have banished<FF03>humans from paradise.<FFF5>Is it given unto me that I must guide<FF03>such a fool",,por_traducir,
talk_wtensi_00096,25,<FFFD> <66FF> <F500>,<FFFD><66FF><F500>What a dangerous human,,por_traducir,
talk_wtensi_00097,18,<FF03>,<FF03>I am without fear,,por_traducir,
talk_wtensi_00099,59,<FFF5> <FF03>,"<FFF5>With His protection, I fear nothing!<FF03>Thus, I am not afraid",,por_traducir,
