id,limite_chars,tokens_protegidos,texto_original,texto_traducido,estado,notas
talk_tinpra_00013,326,<FFF5> <FFF5> <FF03> <FFF5> <FFF5> <FFF5> <FF03> <FFF5> <FF03>," talent for pissin' me off.<FFF5> No SAD Dummy!<FFF5>  You're pretty funny! I like that kinda<FF03>joke, an' screw anyone who don't!<FFF5>   Ya wanna talk? Then cut the chit-chat!<FFF5> Don't waste my time with that crap.<FFF5>Man, you're a real chatterbox. Alright,<FF03>sure, I'm game if ya wanna talk.<FFF5>   What the hell was that.? Ya gave me a<FF03>hell of a scare",,por_traducir,
talk_tinpra_00014,130,<FF03> <FFF5> <FF03> <FFF5>," Warn me next time,<FF03>all right?<FFF5> Go around surprisin' people if ya want,<FF03>but don't pull that crap on me.<FFF5>Man, ain't ya scared of me",,por_traducir,
talk_tinpra_00015,36,<FF03>," Ya ain't<FF03>all there upstairs, are ya",,por_traducir,
talk_tinpra_00017,539,<FF03> <FFF5> <FF03> <FFF5> <FF03> <FFF5> <FF03> <FFF5> <FF03> <FFF5> <FF03> <FFF5> <FF03> <FFF5> <FF03> <FFF5>," A rich boy, ain't ya?<FF03>That makes us pals!<FFF5>Ya think ya can pay me off just 'cause<FF03>I'm a hood.? Think again, asshole.<FFF5>  Well hell, if you're offerin', I'll<FF03>take it! Today's my lucky day.<FFF5> That was one eloquent damn speech.<FF03>I bet ya'd make a hell of a politician.<FFF5> Quit usin' all those fancy words and<FF03>be quiet for a while!<FFF5> Is this for real.? Ain't ya kinda young<FF03>to be sayin' crap like that?<FFF5>   You got cojones, man! I bet you 'n me'd<FF03>make a hell of a team.<FFF5> You wanna scrap? I ain't holdin' back,<FF03>so you best be ready.<FFF5>   The hell are you",,por_traducir,
talk_tinpra_00018,41,<FF03>," We ain't got nothin'<FF03>to do with you, man",,por_traducir,
talk_tinpra_00019,345,<FFF5> <FF03> <FF03> <FFF5> <FF03> <FFF5> <FF03> <FFF5> <FF03> <FF03> <FFF5>,"<FFF5>   Ya seem like you're on a roll. I wonder<FF03>if it's about time I took a younger<FF03>brother under my wing!<FFF5> Cut the bullshit. You ain't old enough<FF03>to make a fool outta me.<FFF5>Hell yeah. I'm workin' hard and<FF03>aimin' high.<FFF5>   Man, lookit you work them hips. You're<FF03>better 'n Crazy Legs. I love watchin'<FF03>that breakdancin' stuff!<FFF5>  Boy, do you ever suck ass",,por_traducir,
talk_tinpra_00020,37,<FF03> <FFF5>, Stop that<FF03>right now.<FFF5>  You ain't bad,,por_traducir,
talk_tinpra_00021,288,<FF03> <FFF5> <FF03> <FFF5> <FF03> <FFF5> <FF03>," But you better get more<FF03>practice if you wanna be like Crazy Legs.<FFF5> You wanna step, man? Eh, I'll let it go!<FF03>At least ya ain't no prancin' prick!<FFF5>  The hell're ya talkin' about.? Better<FF03>shut it if ya know what's good for ya.<FFF5>   Guess I went soft, if even the humans<FF03>are underestimatin' me",,por_traducir,
talk_tinpra_00022,18,<FFF5>,"<FFF5>You got guts, bro",,por_traducir,
talk_tinpra_00023,557,<FF03> <FF03> <FFF5> <FF03> <FFF5> <FF03> <FFF5> <FF03> <FFF5> <FF03> <FF03> <FFF5> <FF03> <FFF5> <FF03> <FFF5> <FF03>," It's been a while<FF03>since a man's looked me straight in<FF03>the eye.<FFF5>Hey, you just glare at me.? Alright,<FF03>now I'm pissed.<FFF5>   Man, be a little more modest!<FF03>It's creepy, starin' at guys like that!<FFF5>  Are you a frickin' moron? I ain't ever<FF03>heard such a pile of crapola.<FFF5>   No more of your bullshit. I ain't so<FF03>thick I'm gonna fall for some<FF03>kid's braggin'.<FFF5> A cocky guy, huh? Well, if ya wanna fool<FF03>a hood like me, ya gotta give it your all.<FFF5>A story like that ain't gonna freak us<FF03>out. Is that what you think of us hoods.?<FFF5>   Me an' horror stories don't get along,<FF03>so",,por_traducir,
talk_tinpra_00024,17,, I didn't like it,,por_traducir,
talk_tinpra_00025,68,<FFF5> <FF03>,"<FFF5>   Man, girls sure do love that kinda story.<FF03>Ah, hell, they're cute",,por_traducir,
talk_tinpra_00026,354,<FF03> <FFF5> <FF03> <FFF5> <FF03> <FFF5> <FF03> <FF03> <FFF5> <FF03>," They can do<FF03>whatever they want!<FFF5>Hey, that ain't bad. Ya coulda made it<FF03>big if ya'd been a singer.<FFF5>  Man, that ain't gonna cut it. Even Alanis<FF03>sang her jagged heart out better'n that.<FFF5> You got a great voice. Not only that,<FF03>but that's a great song. Man, I'm on top<FF03>o' the world now.<FFF5>   Ya seein' things? No matter which way<FF03>ya cut it, I ain't a little kid",,por_traducir,
talk_tinpra_00027,209,<FFF5> <FF03> <FFF5> <FF03> <FF03> <FFF5>,"<FFF5>   Cut the bullshit. If you were my mom,<FF03>how old would that make ya.?<FFF5> Hah. I didn't see that one comin', lady.<FF03>Well, I guess life's more fun when it<FF03>throws ya a curveball now and then.<FFF5> Ya invitin' me in? Eh",,por_traducir,
talk_tinpra_00028,476,<FF03> <FF03> <FFF1> <FFF5> <FF03> <FF03> <FFF5> <FF03> <FFF5> <FF03> <FFF5> <FF03> <FF03> <FFF5> <FF03> <FFF5>," I got enough<FF03>work of my own! But I might change my<FF03>mind if you gimme somethin'!<FFF1><FFF5>  We got our own code, and negotiatin'<FF03>with humans for no damn reason ain't<FF03>part of it.<FFF5>  Ain't ya sorta invitin' me in a tricky<FF03>way? I know what you're up to.<FFF5>  You're a hell of a girl! You an' me would<FF03>make a great couple.<FFF5> You talkin' shit about me.? I don't<FF03>take that, not even from girls, so I<FF03>hope you're prepared.<FFF5> What's with you? Ya got a grudge or<FF03>somethin'?<FFF5> You're bad news all over",,por_traducir,
talk_tinpra_00029,335,<FF03> <FFF5> <FF03> <FFF5> <FFF5> <FF03> <FFF5> <FF03> <FFF1> <FFF5> <FF03>," My heart's<FF03>poundin' 'cause of you.<FFF5> A little girl like you shouldn't go<FF03>around seducin' men.<FFF5>   Now that's what I like to hear.<FFF5>Whaddaya cryin' for? Cheer up, it ain't<FF03>the end of the world!<FFF5>  If ya think I'm gonna help ya for free,<FF03>think again. It's gonna cost ya.<FFF1><FFF5>  You've been through some rough shit,<FF03>huh? Must be hard being human",,por_traducir,
talk_tinpra_00030,129,<FFF5> <FF03> <FFF5> <FF03>,"<FFF5>  What, you're tryin' to scare me with<FF03>that? Ya gotta put some effort into it.<FFF5>   Whaddaya talkin' about.? You're pissin'<FF03>me off",,por_traducir,
talk_tinpra_00031,76,<FF03> <FFF5>, I got half a mind to shut you<FF03>up once and for all.<FFF5>   You're a real handful,,por_traducir,
talk_tinpra_00032,132,<FF03> <FFF5> <FF03> <FFF5>," Even a yakuza<FF03>floozy wouldn't go that far!<FFF5>Whaddaya talkin' about? This ain't a<FF03>joke, and I ain't laughin'.<FFF5>   You're a holy terror",,por_traducir,
talk_tinpra_00033,26,<FF03>, Those awful eyes<FF03>o' yours,,por_traducir,
talk_tinpra_00034,126,<0056> <0056> <FFF5> <FF03> <FFF5> <FF03>, <0056>shudder<0056><FFF5> You're one spirited gal! I like girls<FF03>like you.<FFF5>You're one smart cookie. I'm pretty<FF03>interested in that kinda stuff,,por_traducir,
talk_tinpra_00035,262,<FFF5> <FF03> <FFF5> <FF03> <FFF5> <FF03> <FF03> <FFF5>,"<FFF5>  Do you ever shut up? I didn't come here<FF03>to listen to girls talk.<FFF5>   Man, don't make me laugh. You're way too<FF03>young to go around sayin' that stuff!<FFF5> The hell're ya talkin' about.?<FF03>You're one uppity bitch. I'll make<FF03>ya eat those words.<FFF5>  I know I been a bad boy",,por_traducir,
talk_tinpra_00036,30,<FF03>, Just don't<FF03>yell at me anymore,,por_traducir,
talk_tinpra_00037,26,<FFF5>,"<FFF5>You got guts, for a woman",,por_traducir,
talk_tinpra_00038,192,<FF03> <FFF5> <FF03> <FF03> <FFF5> <FF03> <FFF5>," You'll be<FF03>a great mom someday.<FFF5>Hey, didn't ya want to talk to me about<FF03>somethin'? I'm' dyin' to know what<FF03>it was.<FFF5> Ain't you the one who started this?<FF03>Screw it, you deserve a smackin'.<FFF5>  Ouch",,por_traducir,
talk_tinpra_00039,37,<FF03>, A girl's givin' me the cold<FF03>shoulder,,por_traducir,
talk_tinpra_00040,17,, I really blew it,,por_traducir,
talk_tinpra_00041,168,<FFF5> <FF03> <FF03> <FFF5> <FF03> <FFF5>,"<FFF5>Hey, didn't ya want to talk to me about<FF03>somethin'? I'm' dyin' to know what<FF03>it was.<FFF5> Ain't you the one who started this?<FF03>I've had enough of this shit.<FFF5>  A lone wolf, eh",,por_traducir,
talk_tinpra_00042,143,<FFF5> <FF03> <FFF5> <FF03>," Well, that's fine!<FFF5> That supposed to be some kinda threat?<FF03>Be a man. Put some oomph into it.<FFF5>   Whaddaya talkin' about.? You're pissin'<FF03>me off",,por_traducir,
talk_tinpra_00043,69,<FF03> <FFF5>," I got half a mind to shut you<FF03>up once and for all.<FFF5>   Holy crap, man",,por_traducir,
talk_tinpra_00044,25,<FF03>, I-I'm gonna pass<FF03>for now,,por_traducir,
talk_tinpra_00045,143,<FFF5> <FF03> <FFF5> <FF03>,"<FFF5>  Whaddaya talkin' about.? It's pissin' me<FF03>off, so you better shut the hell up.<FFF5>  Guess I went soft, if even the humans<FF03>are underestimatin' me",,por_traducir,
talk_tinpra_00046,244,<FFF5> <FF03> <FF03> <FFF5> <FF03> <FFF5> <FF03>,"<FFF5>Look, I don't mind if ya yell, but do<FF03>it where there ain't no one around,<FF03>or else ya might get arrested someday!<FFF5>   Man, that's rich. Wanna be partners?<FF03>We'll hit it big in showbiz.<FFF5>  Magic tricks, of all things? Ain't ya<FF03>a little old for that",,por_traducir,
talk_tinpra_00047,510,<FFF5> <FF03> <FF03> <FFF5> <FF03> <FFF1> <FFF5> <FF03> <FF03> <FFF1> <FFF5> <FF03> <FFF5> <FF03> <FF03> <FFF1> <FFF5> <FF03>,"<FFF5>Man, it's a real waste usin' your brain<FF03>on that crap. You gotta take better care<FF03>of your noggin than that!<FFF5> You're pretty damn smart! I bet you know<FF03>just what to say to hoods like me!<FFF1><FFF5>   Ya tryin' to negotiate with me? Let me<FF03>show ya how it's done! First, hand over<FF03>your valuables!<FFF1><FFF5>Ya know what a guy like me loves most?<FF03>Silence! Think about it, willya?<FFF5>Man, we can't talk without no<FF03>preconditions, man. Ya gotta hand<FF03>somethin' over first!<FFF1><FFF5> What's an honest guy want with me?<FF03>I got a meeting I gotta get to",,por_traducir,
talk_tinpra_00048,697,<FFF5> <FF03> <FF03> <FFF1> <FFF5> <FF03> <FF03> <FFF5> <FF03> <FF03> <FFF1> <FFF5> <FF03> <FF03> <FFF5> <FF03> <FFF1> <FFF5> <FF03> <FFF5> <FF03> <FF03> <FFF1> <FFF5> <FF03>,"<FFF5>   If you're talkin' to me, I know you<FF03>ain't THAT honest! So let's see what<FF03>ya got for me!<FFF1><FFF5>   That jaw of yours never stops flappin',<FF03>does it? Think of me when ya finish<FF03>law school!<FFF5>You're pretty calm! As a li'l token of<FF03>my goodwill, I ain't gonna ask too much<FF03>from ya!<FFF1><FFF5>   Ya got some real guts there! Ain't too<FF03>many people who could pull off a<FF03>negotiation like that!<FFF5> I think I got a good idea of what you're<FF03>thinkin'! I'll let you give me somethin'!<FFF1><FFF5>Ya don't think too much, do ya? Ya gotta<FF03>use your brain when ya negotiate!<FFF5> Geez Louise, ya never shut up! Noise<FF03>pollution's a crime, ya know! Now c'mon,<FF03>let's get real here.<FFF1><FFF5>What's an honest guy want with me?<FF03>I got a meeting I gotta get to",,por_traducir,
talk_tinpra_00049,661,<FFF5> <FF03> <FF03> <FFF1> <FFF5> <FF03> <FF03> <FFF5> <FF03> <FF03> <FFF1> <FFF5> <FF03> <FF03> <FFF5> <FF03> <FF03> <FFF1> <FFF5> <FF03> <FFF5> <FF03> <FF03> <FFF1> <FFF5> <FF03>,"<FFF5>   If you're talkin' to me, I know you<FF03>ain't THAT honest! So let's see what<FF03>ya got for me!<FFF1><FFF5>   That jaw of yours never stops flappin',<FF03>does it? Think of me when ya finish<FF03>law school!<FFF5>You're pretty calm! As a li'l token of<FF03>my goodwill, I ain't gonna ask too much<FF03>from ya!<FFF1><FFF5>   Ya got a hell of a strong will not to<FF03>get pissed or scared around me!<FF03>I like it.<FFF5>   You're pretty bold if you ain't scared<FF03>or mad at me! Let's see how bold ya can<FF03>be, hmmm?<FFF1><FFF5>  Ya makin' fun o' me? Humans die real<FF03>easy, ya know.<FFF5>Ya wanna see Hell? Then before I send<FF03>ya off, ya better take everything ya<FF03>got with ya!<FFF1><FFF5>   What's an honest guy want with me?<FF03>I got a meeting I gotta get to",,por_traducir,
talk_tinpra_00050,55,<FFF5> <FF03>,<FFF5>   Ain't ya scared that I'm mad at ya?<FF03>Kids these days,,por_traducir,
talk_tinpra_00051,569,<FFF5> <FF03> <FFF5> <FF03> <FF03> <FFF1> <FFF5> <FFF5> <FF03> <FF03> <FFF1> <FFF5> <FF03> <FF03> <FFF5> <FF03> <FF03> <FFF1> <FFF5> <FF03>,"<FFF5> A man's gotta rein his anger in! That<FF03>blusterin' crap don't work on me!<FFF5>I bet you're tryin' to piss me off, but<FF03>it ain't gonna work! You're gonna have<FF03>to cough up, okay?<FFF1><FFF5> Man, you go all out! Keep it up.<FFF5>   You're a hell of a clown, pullin' that<FF03>stuff while you're talkin' to me!<FF03>Let's see what else ya got!<FFF1><FFF5>  Cut the bullshit. Us hoods ain't so laid-<FF03>back that we'll just watch that crap<FF03>without a word.<FFF5> Man, don't even try! You're just wastin'<FF03>your time! Hand over your stuff and let's<FF03>get this over with!<FFF1><FFF5>You're all screwed up! I don't even know<FF03>where to start",,por_traducir,
talk_tinpra_00052,561,<FF03> <FF03> <FFF1> <FFF5> <FF03> <FFF5> <FF03> <FF03> <FFF5> <FF03> <FF03> <FFF5> <FFF1> <FFF5> <FF03> <FFF5> <FF03> <FFF5>,"I don't get how normal people think<FF03>nowadays! Explain it to me usin' real<FF03>simple words!<FFF1><FFF5>C'mon, don't make me laugh! I never knew<FF03>it'd be this tough to hold back a smile.<FFF5>  You're pretty talented, and I like your<FF03>style! I'm lookin' forward to seein'<FF03>what you do next!<FFF5> Anyone who wants me on their team is<FF03>great in some way! You're gonna make<FF03>it big someday, kid, I can tell!<FFF5> You invitin' me in? Then you gotta pay up!<FFF1><FFF5>You underestimatin' me? I ain't sure I<FF03>like folks like you takin' me lightly!<FFF5>  You callin' me greedy.? Talk about bein'<FF03>underappreciated.<FFF5> ",,por_traducir,
talk_tinpra_00053,41,<FFF5>,I ain't interested in no regular folks!<FFF5> ,,por_traducir,
talk_tinpra_00054,265,<FF03> <FF03> <FFF1> <FFF5> <FF03> <FF03> <FFF5> <FF03>,"I ain't interested in no regular folks!<FF03>But you gimme somethin' and I might just<FF03>change my tune!<FFF1><FFF5>   Alright, first off, a man can't be greedy<FF03>in this world! It keeps ya from bein'<FF03>swayed by that kinda deal!<FFF5> Don't go doin' stuff that pisses me off!<FF03>Like bribin' me",,por_traducir,
talk_tinpra_00055,366,<FFF1> <FFF5> <FF03> <FFF5> <FF03> <FFF1> <FFF5> <FF03> <FF03> <FFF5> <FF03> <FFF1> <FFF5>," I hate that!<FFF1><FFF5>  What're you all scared for? We wouldn't<FF03>do nothin' to a regular gal like you!<FFF5>  Don't worry about nothin'! I'm a nice<FF03>guy, long as I get what I want!<FFF1><FFF5> Women who don't try to do nothin' but<FF03>please their man are so narrow minded.<FF03>They ain't worth trustin'.<FFF5>If ya really wanna make me happy,<FF03>ya know what to do!<FFF1><FFF5> I bet ya got somethin' up your sleeve",,por_traducir,
talk_tinpra_00056,105,<FF03> <0028> <0028> <FFF5> <FF03>,"<FF03>Ya can't trust <0028>honest<0028> folks after all!<FFF5>  Judgin' from experience, I'd say your<FF03>attitude's pretty fishy",,por_traducir,
talk_tinpra_00057,324,<FFF5> <FF03> <FF03> <FFF5> <FF03> <FFF5> <FF03> <FF03> <FFEF> <FFEF>,"<FFF5>   No need to worry! It's a big world,<FF03>but there ain't too many good-ass guys<FF03>like me who're nice to women!<FFF5>   Guys like me that lived their whole life<FF03>underground understand! Don't worry!<FFF5>  Alright, so you got my card! Now hurry<FF03>up and make me into one hell of a kickass<FF03>Persona.<FFEF>  Here, ya can have this!<FFEF>A hood is a hood",,por_traducir,
talk_tinpra_00058,54,<FF03>," If ya ain't from<FF03>the underground, ya won't understand",,por_traducir,
talk_tinpra_00059,49,<FFEF> <FFEF>,"<FFEF>   Ya ain't like me, are ya?<FFEF>  It's too bad, but",,por_traducir,
talk_tinpra_00060,347,<FF03> <FF03> <FFEF> <FF03> <FFEF> <FFEF> <FF03> <FFEF> <FF03> <FFEF> <FF03> <FF03> <FFEF>," ya ain't got enough<FF03>experience! I'm gonna keep my card<FF03>for now!<FFEF>   Here, ya can have this! Use it when<FF03>you're trainin'!<FFEF>   See ya 'round!<FFEF> Ya don't need any o' that false modesty<FF03>around me!<FFEF> Willya hurry and decide.? Are we done<FF03>here or not.?<FFEF>This card proves we're pals. Make sure<FF03>you make one hell of a kickass Persona<FF03>outta me.<FFEF>Here, take this",,por_traducir,
talk_tinpra_00061,299,<FF03> <FFEF> <FF03> <FFEF> <FF03> <FF03> <FFEF> <FF03>," Arguin' over nothin'<FF03>ain't gonna do either of us any good!<FFEF>  A normal guy like you should stay home<FF03>and play games! I'm gonna get goin'!<FFEF>A normal guy like you should stay home<FF03>and play games! Here, take this and buy<FF03>yourself a new one!<FFEF> I'm gonna take this knife and--What the.?<FF03>The blade's chipped",,por_traducir,
talk_tinpra_00062,104,<FF03> <FFEF> <FF03> <FFEF>," Aw, hell, that was<FF03>my favorite knife.<FFEF> I got nothin' to lose. Take my spell-card<FF03>and get outta here.<FFEF>  ",,por_traducir,
talk_tinpra_00063,81,<FF03> <FF03>,"I ain't like ya! Guys like me, we<FF03>don't know no other way but to live<FF03>underground",,por_traducir,
talk_tinpra_00064,69,<FF02> <FF04> <FF03>,"<FF02><FF04>So yeah, it's true that sometimes I<FF03>wished I could've gone straight",,por_traducir,
talk_tinpra_00065,63,<FFEF> <FF03>,<FFEF>I'll leave that dream I gave up with you!<FF03>Here's my spell card,,por_traducir,
talk_tinpra_00066,83,<FFEF> <FF03>, Good luck with it!<FFEF>   I ain't got nothin' to gain from arguin'<FF03>with folks like you,,por_traducir,
talk_tinpra_00067,57,<FFEF> <FF03>,"<FFEF>It was fate, us meetin' like this! Here,<FF03>this is for you",,por_traducir,
talk_tinpra_00068,45,<FF03>," Who knows? Maybe next<FF03>time, we'll be enemies",,por_traducir,
talk_tinpra_00069,80,<FFEF> <FF03>,"<FFEF>It's true, our place was raided not too<FF03>long ago! The boss is in bad shape, too",,por_traducir,
talk_tinpra_00070,93,<FFEF> <FF03> <FF03>,<FFEF> Let's be adults here! I don't think<FF03>you'll be disappointed if you get to<FF03>have my spell card,,por_traducir,
talk_tinpra_00071,110,<FFEF> <FF03> <FFFD> <00FF> <F500>,"<FFEF> What's a regular human doin' out on a<FF03>moonless night? Better answer quick!<FFFD><00FF><F500>   Man, talk about carelessness",,por_traducir,
talk_tinpra_00072,238,<FF03> <FF03> <FFF1> <FFF5> <FF03> <FFFD> <01FF> <F500> <FF03> <FF03> <FFF1> <FFF5>," Ya better<FF03>watch yourself on moonless nights! Got my<FF03>warnin' fee?<FFF1><FFF5>  What're ya hangin' around me for.?<FF03>I'll crush you kids like bugs.<FFFD><01FF><F500>What, you ain't even gonna say hi?<FF03>Rude guys like you gotta pay for havin'<FF03>no manners.<FFF1><FFF5>Whaddaya want",,por_traducir,
talk_tinpra_00073,32,<FF03>, Kids should stay home<FF03>and sleep,,por_traducir,
talk_tinpra_00074,16,<FFFD> <02FF> <F500>,<FFFD><02FF><F500> What ARE you,,por_traducir,
talk_tinpra_00075,577,<FF03> <FFF1> <FFF5> <FF03> <FF03> <FFFD> <03FF> <F500> <FF03> <FF03> <FFF1> <FFF5> <FFED> <FF03> <FF03> <FFFD> <04FF> <F500> <FFEE> <FF03> <FFF1> <FFF5> <FFEE> <FF03> <FFFD> <05FF> <F500> <FFEC> <FF03>," Eh, I'll let you give<FF03>me somethin' if ya hurry on home!<FFF1><FFF5>  Hey, take a look at that. Ain't every<FF03>day you get to see a beautiful full<FF03>moon like that!<FFFD><03FF><F500>Willya take a look at that? That's one<FF03>hell of a moon. Why don't ya gimme<FF03>somethin' to remember it by?<FFF1><FFF5><FFED>Ya got guts, answerin' my call when<FF03>you're nothin' special! but ya can go to<FF03>hell if you're gonna act all arrogant.<FFFD><04FF><F500> <FFEE>Hey, you're in my way! Better pay the<FF03>trespassing fee.<FFF1><FFF5>   <FFEE>What's a regular joe doin' out on a<FF03>moonless night? Gimme a straight answer!<FFFD><05FF><F500><FFEC>If you're interested in the yakuza,<FF03>I'm sure ya know already",,por_traducir,
talk_tinpra_00076,271,<FF03> <FFF1> <FFF5> <FFEB> <FF03> <FFFD> <06FF> <F500> <FFEE> <FF03> <FFF1> <FFF5> <FFEC> <FF03> <FF03>," Ya gotta<FF03>pay up!<FFF1><FFF5> <FFEB>I'm a hoodlum, ya know! But it ain't bad<FF03>to talk to honest folks once in a while!<FFFD><06FF><F500>   <FFEE>Man, ya look like you're rollin' in dough.<FF03>C'mon, share the wealth a little!<FFF1><FFF5> <FFEC>Ya ain't scared of me? If ya don't<FF03>shape up, someday ya'll get stabbed in<FF03>the back",,por_traducir,
talk_tinpra_00077,103,<FFFD> <07FF> <F500> <FFED> <FF03> <FF03> <FFF1> <FFF5> <FFED>,"<FFFD><07FF><F500>   <FFED>Hey, you're supposed to greet your<FF03>superiors first! Let's see a little<FF03>show of faith, huh?<FFF1><FFF5>   <FFED>",,por_traducir,
talk_tinpra_00078,170,<FF03> <FF03> <FFFD> <08FF> <F500> <FFEB> <FF03>,What's a regular guy like you doin'<FF03>answerin' my call.? You wanna walk on<FF03>the wild side a little?<FFFD><08FF><F500><FFEB>You? You came when I called? That's a<FF03>laugh! I'll let ya go this time,,por_traducir,
talk_tinpra_00079,488,<FF03> <FFF1> <FFF5> <FFEB> <FF03> <FF03> <FFFD> <09FF> <F500> <FFEC> <FF03> <FF03> <FFF1> <FFF5> <FF03> <FF03> <FFEF> <FF03> <FF03> <FFEF> <FF03>,"<FF03>long as you pay the fee!<FFF1><FFF5><FFEB>Dude, I been lookin' all over for ya.<FF03>I'll be countin' on you to take care<FF03>of the Tendou family for us!<FFFD><09FF><F500> <FFEC>Ya got a lotta nerve, talkin' to a<FF03>junior yakuza type like me that way!<FF03>Gimme whatever ya got!<FFF1><FFF5>   I like the hell outta you. Y'know what,<FF03>I'm gonna make ya one of the family!<FF03>Tell me what you want, and it's yours!<FFEF>You underestimatin' me.? I ain't gonna<FF03>calm down again till I see some blood<FF03>on the ground.<FFEF>What's with you? Ain't you scared of<FF03>hoodlums",,por_traducir,
talk_tinpra_00080,19,, If you met my boss,,por_traducir,
talk_tinpra_00081,371,<FFEF> <FF03> <FFEF> <FF03> <FF03> <FFEF> <FF03> <FF03> <FFEF> <FF03> <FF03> <FFEF>,"<FFEF>Hahahaha. This's the greatest.<FF03>Hahahahahaha.<FFEF>   I don't quite feel like you're takin' me<FF03>seriously here, but I'll let it slide!<FF03>So tell me what ya want!<FFEF>   It's a huge relief knowin' I ain't gonna<FF03>have to fight ya! Anyways, tell me what<FF03>it is ya want!<FFEF>You're like a role model for hoods.<FF03>I'll design your tattoo myself. So come<FF03>on, tell me what ya want!<FFEF>  If that's true",,por_traducir,
talk_tinpra_00082,159,<FF03> <FFEF> <FF03> <FF03> <FFEF>," man, your tricks<FF03>are just like the ones us pros use.<FFEF> You ain't quite got what it takes to<FF03>hold up your end of a conversation!<FF03>Don't underestimate me, kid!<FFEF>  ",,por_traducir,
talk_tinpra_00083,70,<FF03>,Ya got guts! I ain't never heard any<FF03>regular joe talk about that stuff,,por_traducir,
