id,limite_chars,tokens_protegidos,texto_original,texto_traducido,estado,notas
talk_slime_00013,311,<FFF5> <FF03> <FFF5> <FF03> <FFF5> <FF03> <FF03> <FFF5> <FF03>," something.<FFF5>You're so easily scared. That's a very<FF03>human trait, but I like that about ya.<FFF5>  I know all too well I'm the weakest<FF03>demon in the history of demons. You lie.<FFF5>   You really think I'm a great demon.?<FF03>Well I'm happy to hear that, so I'll let<FF03>it slide.<FFF5>Are you seriously hitting on ME?<FF03>What a weird human",,por_traducir,
talk_slime_00014,144,<FFF5> <FF03> <FF03> <FFF5> <FF03>,"<FFF5> When I choose a female, I make sure<FF03>she's good lookin'. That means you're<FF03>out of the question.<FFF5> Are you seriously hitting on ME?<FF03>You're insane",,por_traducir,
talk_slime_00015,216,<FFF5> <FF03> <FF03> <FFF5> <FF03> <FFF5> <FF03> <FFF5>,"<FFF5>  If you're hitting on something as ugly<FF03>as me, there's something wrong with you.<FF03>Go see a shrink.<FFF5>   That was a funny joke.<FF03>I think I'm impressed with you.<FFF5> That was lame. I was hoping for a good<FF03>belly laugh too.<FFF5>I",,por_traducir,
talk_slime_00016,40,<FF03>, couldn't tell what was funny<FF03>about that,,por_traducir,
talk_slime_00017,441,<FFF5> <FF03> <FFF5> <FF03> <FFF5> <FF03> <FFF5> <FF03> <FFF5> <FF03> <FFF5> <FF03> <FFF5> <FF03>,"<FFF5>That was hilarious. Your jokes are<FF03>awesome.<FFF5>I wanna hear what happens next! It'll<FF03>help me understand this crazy world.<FFF5> Hey, I'm not so nice a demon that I'll<FF03>sit here and make small talk with you.<FFF5>  Wow, knowing is half the battle. I'm so<FF03>happy.<FFF5> You make no sense. But that's why I<FF03>like ya.<FFF5>   I bet you think I'm some kinda brute.<FF03>You're underestimating me, huh.?<FFF5> Dude, you shouldn't do things like that<FF03>just because I'm total weaksauce",,por_traducir,
talk_slime_00018,425,<FFF5> <FF03> <FFF5> <FF03> <FFF5> <FF03> <FFF5> <FFF5> <FFF5> <FF03> <FF03> <FFF5> <FF03>,"<FFF5>You've got the look of someone who's<FF03>gonna live a long life.<FFF5>   All I want is to be an average demon.<FF03>Not great, just average. That's all.<FFF5> You're so considerate.<FF03>Brings a tear to my eye.<FFF5>I feel ya, buddy. I'll be rooting for ya.<FFF5>  Hey, don't act like such a big shot.<FFF5>   That's admirable to waste your speech<FF03>on the weakest demon ever. Makes me so<FF03>happy.<FFF5>You've got a great voice. I bet you'll<FF03>be a poltergeist when you die",,por_traducir,
talk_slime_00019,131,<FF03> <FFF5> <FF03> <FFF5>," Hm,<FF03>may as well get to know you now.<FFF5>   Don't talk so loud. It echoes in my<FF03>body and drives me crazy.<FFF5>  I'm the weakest demon ever",,por_traducir,
talk_slime_00020,39,<FF03>, Guess<FF03>I should expect things like that,,por_traducir,
talk_slime_00021,55,<FFF5> <FF03>,<FFF5>You think I'm amazing? But I'm the<FF03>sorriest slime ever,,por_traducir,
talk_slime_00022,261,<FFF5> <FF03> <FFF5> <FF03> <FFF5> <FFF5> <FF03> <FFF5> <FF03>,"<FFF5>  What're you talking about.? I'm way more<FF03>amazing than that.<FFF5>I may be the lowest of the low, but I'm<FF03>strong enough to scare you.<FFF5>You're good. Can I join in?<FFF5>A weird dance like that won't put me in<FF03>a good mood at all.<FFF5>Man, you're good. Really good. You're<FF03>like",,por_traducir,
talk_slime_00023,37,<FFF5>, too good.<FFF5>I'm the weakest demon EVER,,por_traducir,
talk_slime_00024,154,<FF03> <FFF5> <FF03> <FFF5>," But you<FF03>can get stronger. I'm soooo jealous.<FFF5> Hey. Just because I'm sword-fodder to<FF03>you doesn't mean you can yell at me.<FFF5> I'm the weakest demon, you know",,por_traducir,
talk_slime_00025,24,<FF03>,<FF03>Don't do anything scary,,por_traducir,
talk_slime_00026,42,<FFF5> <FF03>,<FFF5>  Whaddaya want from me? I'm just a<FF03>slime,,por_traducir,
talk_slime_00027,375,<FFF5> <FF03> <FFF5> <FF03> <FF03> <FFF5> <FF03> <FFF5> <FF03> <FF03> <FFF5> <FF03>,"<FFF5> That's so embarrassing. It's not like<FF03>you're actually interested in me anyway.<FFF5> That reminds me of the good ol' days.<FF03>When I was but an ooze, I was always<FF03>on the prowl for girls.<FFF5> You say weird things, but I think<FF03>they're funny.<FFF5>   I bet you just lied to me. You're a<FF03>human, and that's no good. I don't<FF03>like that one bit.<FFF5>  Is that a true story.? I bet I could<FF03>use that for",,por_traducir,
talk_slime_00028,130,<FFF5> <FF03> <FFF5>, something.<FFF5>There're too many things to be scared<FF03>of. Nothing you can say can change that.<FFF5> D-Don't tell me those kinds of stories,,por_traducir,
talk_slime_00029,397,<FFF5> <FF03> <FFF5> <FF03> <FFF5> <FF03> <FFF5> <FFF5> <FF03> <FFF5> <FF03> <FFF5>,"<FFF5>  You're scared of a story like that?<FF03>What a wimpy kid! Grow up.<FFF5> You have a great voice. I wanna sing<FF03>with you.<FFF5> If you sing, I might collapse like a<FF03>week-old flan. Stop. Stoooop it.<FFF5>  What a great song. It made me all happy.<FFF5>   I may be a slime now, but I used to be<FF03>a super cool demon. Did ya know that?<FFF5>   I bet you think I'm some kinda kid!<FF03>But I'm a slime, okay.?<FFF5>You remind me of my mother",,por_traducir,
talk_slime_00030,285,<FF03> <FFF5> <FF03> <FFF5> <FF03> <FFF5> <FF03> <FFF5> <FF03>," For some<FF03>reason, that's a good thing!<FFF5>What kinda weirdos invite the weakest<FF03>guy around to their party?<FFF5>   You're just using me to practice<FF03>negotiating. Ohh, the humanity.<FFF5>   You're weird to invite something like me<FF03>along. I'm happy, though.<FFF5> You humans always talk trash on each<FF03>other",,por_traducir,
talk_slime_00031,27,, It makes even me feel sick,,por_traducir,
talk_slime_00032,88,<FFF5> <FF03> <FFF5>,<FFF5>You say some cruel things. I haven't<FF03>even done anything wrong.<FFF5> You must really hate me,,por_traducir,
talk_slime_00033,61,<FF03> <FFF5>, So why'd you<FF03>start talkin' to me in the first place?<FFF5>Are you,,por_traducir,
talk_slime_00034,80,<FF03> <FFF5>," interested in me? Hey, maybe<FF03>that's a good sign.<FFF5>I'm a slime and you're a human",,por_traducir,
talk_slime_00035,236,<FF03> <FFF5> <FF03> <FFF5> <FF03> <FFF5> <FF03> <FFF5>,"<FF03>Talk about incompatable.<FFF5> I'm so happy. You should be a slime in<FF03>your next life. Yeah, that'd be awesome.<FFF5>You're human, so you've still got a<FF03>chance. You can't give up.<FFF5> Dude, crying about it won't solve<FF03>anything.<FFF5>I'm worried about you",,por_traducir,
talk_slime_00036,24,<FF03>, But I won't<FF03>do anything,,por_traducir,
talk_slime_00037,150,<FFF5> <FF03> <FFF5> <FF03> <FFF5>,"<FFF5>I'm a weak slime, but you're a puny<FF03>human.<FFF5> Does it make ya feel big to say that to<FF03>weaklings like me.? What a coward.<FFF5> You having fun threatening me",,por_traducir,
talk_slime_00038,19,<FF03>, What<FF03>a nasty human,,por_traducir,
talk_slime_00039,74,<FFF5> <FF03> <FFF5>,"<FFF5>I'm a weak slime, but you're a puny<FF03>human.<FFF5> You having fun threatening me",,por_traducir,
talk_slime_00040,19,<FF03>, What<FF03>a nasty human,,por_traducir,
talk_slime_00041,355,<FFF5> <FF03> <FFF5> <FFF5> <FF03> <FFF5> <FF03> <FFF5> <FF03> <FFF5>,"<FFF5>I'm a slime. I'm the butt of every joke<FF03>as it is. Go on, pick on me some more.<FFF5> You talk pretty good. I'm impressed.<FFF5>   Can you really understand my suffering?<FF03>Don't say that kinda stuff if you can't.<FFF5>   I'm just happy that you're bothering to talk<FF03>to me, the lowest of the low.<FFF5> Why am I being scolded by a human.?<FF03>I'm not convinced.<FFF5> You're so horrible",,por_traducir,
talk_slime_00042,16,, I wanna go home,,por_traducir,
talk_slime_00043,306,<FFF5> <FF03> <FFF5> <FF03> <FF03> <FFF5> <FF03> <FFF5> <FF03>,"<FFF5>   I'm a slime. I'm the butt of every joke<FF03>as it is. Go on, scold me some more.<FFF5>   Hey. Over here. Look at me. C'mooooon,<FF03>talk to me. You wanna negotiate with me,<FF03>don't ya.?<FFF5> Aren't you the one who started this<FF03>negotiation.? Bloorrb. How annoying.<FFF5>   Did I make you angry? I wish you'd at<FF03>least talk to me",,por_traducir,
talk_slime_00044,225,<FFF5> <FF03> <FF03> <FFF5> <FF03> <FFF5> <FF03>,"<FFF5>  Hey. Over here. Look at me. C'mooooon,<FF03>talk to me. You wanna negotiate with me,<FF03>don't ya.?<FFF5> Aren't you the one who started this<FF03>negotiation.? Bloorrb. How annoying.<FFF5>   Did I make you angry? I wish you'd at<FF03>least talk to me",,por_traducir,
talk_slime_00045,152,<FFF5> <FF03> <FFF5> <FF03> <FFF5>,"<FFF5>  I'm a weak slime, but you're a puny<FF03>human.<FFF5> Does it make ya feel big to say that to<FF03>weaklings like me.? What a coward.<FFF5> You having fun threatening me",,por_traducir,
talk_slime_00046,19,<FF03>, What<FF03>a nasty human,,por_traducir,
talk_slime_00047,118,<FFF5> <FF03> <FFF5> <FF03>,"<FFF5>Will you just shuddup.? I'm a worthless<FF03>slime, so leave me alone.<FFF5>  What do you want me to say? I can't<FF03>figure it out",,por_traducir,
talk_slime_00048,90,<FFF5> <FF03> <FFF5>,"<FFF5>   Are you like me? I can't yell myself,<FF03>so you'll need to do it for me.<FFF5>  You're amazing",,por_traducir,
talk_slime_00049,55,<FF03>, Maybe you could turn<FF03>me back into the demon I once was,,por_traducir,
talk_slime_00050,90,<FFF5> <FF03> <FFF5>,"<FFF5>You're not planning on getting rid of<FF03>me or anything like that, right?<FFF5> You've got skills",,por_traducir,
talk_slime_00051,60,<FF03> <FFF5>, I bet you could<FF03>survive even as a slime.<FFF5>  Humans are great,,por_traducir,
talk_slime_00052,63,<FF03> <FFF5>, I can talk about<FF03>all sorts of things with 'em!<FFF5> I don't get it,,por_traducir,
talk_slime_00053,165,<FF03> <FF03> <FFF1> <FFF5> <FFF5> <FF03> <FFF1> <FFF5>," but it looks like fun.<FF03>And I get the feeling you're gonna give<FF03>me something.<FFF1><FFF5>Just leave me alone.<FFF5>   If you wanna talk to me, give me<FF03>something.<FFF1><FFF5>   Leave me alone",,por_traducir,
talk_slime_00054,65,<FF03> <FF03>, I just wanna find out<FF03>how to turn back into the demon I<FF03>once was,,por_traducir,
talk_slime_00055,26,<FFF5>,<FFF5>  I haven't done anything,,por_traducir,
talk_slime_00056,42,<FF03>, Stop putting<FF03>these weird ideas in my head,,por_traducir,
talk_slime_00057,154,<FFF5> <FF03> <FFF5> <FF03> <FFF1> <FFF5>,<FFF5>You're talking to me. That's enough to<FF03>make me happy.<FFF5>  What a great guy you are to wanna<FF03>negotiate with me. Give me something.<FFF1><FFF5>   I don't really get it,,por_traducir,
talk_slime_00059,174,<FFF5> <FFF1> <FFF5> <FF03> <FFF5> <FF03> <FFF1> <FFF5>," I kinda do.<FFF5>   You want me? Then I want something too!<FFF1><FFF5>   I don't want anything that'll give me<FF03>trouble. Go away.<FFF5>If you want my help, then gimme<FF03>something.<FFF1><FFF5>Leave me alone",,por_traducir,
talk_slime_00060,65,<FF03> <FF03>, I just wanna find out<FF03>how to turn back into the demon I<FF03>once was,,por_traducir,
talk_slime_00061,19,<FFF5>,<FFF5>  You're dangerous,,por_traducir,
talk_slime_00062,57,<FF03>, I don't think you'd<FF03>take very good care of my spell card,,por_traducir,
talk_slime_00065,405,<FF03> <FFF5> <FF03> <FFF1> <FFF5> <FF03> <FFF5> <FF03> <FFF1> <FFF5> <FF03> <FFF1> <FFF5> <FF03> <FFF1> <FFF5> <FF03>," totally<FF03>thrilled.<FFF5>  Sure, I'll negotiate with ya. To kick<FF03>it off, give me something.<FFF1><FFF5>  Come on, what's the use in makin' fun of<FF03>me? Just negotiate straight.<FFF5>  You're interested in me after all? Well,<FF03>how about you give me something then.<FFF1><FFF5>That really chaps my hide. Gimme<FF03>somethin'.<FFF1><FFF5>   I'm pissed. You need to make up for<FF03>this. Give me something NOW.<FFF1><FFF5>  What're you gonna accomplish by making<FF03>fun of me",,por_traducir,
talk_slime_00066,23,, I've got a bad feeling,,por_traducir,
talk_slime_00068,58,<FF03>," I don't wanna do this<FF03>anymore, but I still want something",,por_traducir,
talk_slime_00069,210,<FFF1> <FFF5> <FF03> <FF03> <FFF5> <FF03> <FFF5>,<FFF1><FFF5>I'm a slime. Scum of the demon world.<FF03>So what good is making fun of me.?<FF03>I should be the one laughing at you.<FFF5>  You really know how to entertain.<FF03>You think this is gonna make me angry.?<FFF5>  You really are human,,por_traducir,
talk_slime_00070,40,<FF03>, It's so nice<FF03>for things to be so lively,,por_traducir,
talk_slime_00071,20,<FFF5>,<FFF5> I like what you do,,por_traducir,
talk_slime_00072,129,<FF03> <FFF1> <FFF5> <FFF5>, But I'd like you<FF03>better if you gave me something.<FFF1><FFF5>   Will you shut up.? I'm not interested.<FFF5> I was looking forward to something,,por_traducir,
talk_slime_00073,106,<FF03> <FF03> <FFF1> <FFF5> <FF03>,"<FF03>you know, enjoyable. What a let down.<FF03>Give me something instead.<FFF1><FFF5>What was that all about? Are you one<FF03>of",,por_traducir,
talk_slime_00074,42,<0028> <FF03>,"those<0028> guys? If that's the case,<FF03>I'll pass",,por_traducir,
talk_slime_00075,41,<FFF5>,"<FFF5>   Dude, you literally made me freeze up",,por_traducir,
talk_slime_00076,20,<FF03>,<FF03>Don't do that again,,por_traducir,
talk_slime_00077,143,<FFF5> <FFF5> <FF03> <FFF1> <FFF5>,<FFF5>I like stuff like that. Show me more.<FFF5>  I'm so delighted. I want you to delight<FF03>me even more. Give me something.<FFF1><FFF5>  Are you really inviting me,,por_traducir,
talk_slime_00078,29,<FF03>,"<FF03>But you're human, aren't you",,por_traducir,
talk_slime_00079,283,<FFF5> <FF03> <FFF1> <FFF5> <FF03> <FF03> <FFF5> <FF03> <FFF1> <FFF5> <FF03>,"<FFF5>I don't mind doing what you ask, but<FF03>you've gotta give me something first!<FFF1><FFF5>I bet you were just gonna make fun of<FF03>me because I'm so low class. What a<FF03>nasty human.<FFF5> I don't get this. Aren't you going to<FF03>pay some tribute to me? Well, are ya.?<FFF1><FFF5>  You must stumble on traps pretty<FF03>often",,por_traducir,
talk_slime_00080,479,<FFF5> <FF03> <FFF5> <FF03> <FFF5> <FF03> <FFF5> <FF03> <FFF5> <FF03> <FFF1> <FFF5> <FF03> <FFF5> <FF03> <FFF1> <FFF5>,"<FFF5>  You're human, aren't you? Helloooo,<FF03>I'm a SLIME!<FFF5>   You need me.? Does that mean I've still<FF03>got a chance.?<FFF5> I can't believe a slime like me is being<FF03>seduced. This is the best day of my life.<FFF5> I'm the weakest demon ever, so why ya<FF03>gotta act be like that.?<FFF5> If you're more courteous than me, maybe<FF03>I should make a request too.<FFF1><FFF5>  That has to be a lie. I know for myself<FF03>that I'm the weakest demon ever.<FFF5>   If you really mean that, you better<FF03>cough up some proof. Got it.?<FFF1><FFF5> Dude",,por_traducir,
talk_slime_00081,61,<FF03>, What's the plan? You've totally<FF03>got something up your sleeve,,por_traducir,
talk_slime_00082,65,<FFF5> <FF03>,<FFF5>Listening to tricks like that is what<FF03>gave me this slime problem,,por_traducir,
talk_slime_00083,196,<FFF5> <FF03> <FFF5> <FF03> <FFF1> <FFF5> <FF03>,"<FFF5>This feels great. Today is the happiest<FF03>day of my life.<FFF5>If you insist, maybe I should try<FF03>threatening you. Give me something.<FFF1><FFF5> You already have my card. No reason for<FF03>me to be here then, I guess",,por_traducir,
talk_slime_00084,20,<FFEF>,<FFEF> I'll give you this,,por_traducir,
talk_slime_00085,69,<FF03> <FFEF>," That won't be a<FF03>problem, will it?<FFEF>I guess I'm just a slime after all",,por_traducir,
talk_slime_00087,70,<FFEF> <0056> <0056> <0056> <0056> <FFEF> <FF03>,<FFEF><0056>glub<0056> <0056>blub<0056><FFEF>  Are you actually weaker than me?<FF03>You must really suck,,por_traducir,
talk_slime_00088,30,<FFEF>,"<FFEF>   Hey, may as well take this",,por_traducir,
talk_slime_00089,31,<FFEF>,<FFEF>  I'll fade back into darkness,,por_traducir,
talk_slime_00090,51,<FFEF> <FFEF>,"<FFEF>You're awesome, so take this too.<FFEF>  I'm takin' off",,por_traducir,
talk_slime_00091,29,<FFEF>,<FFEF>  Take care of my spell card,,por_traducir,
talk_slime_00092,78,<FF02> <FF04> <FF03>,"<FF02><FF04>I'd like it if you made me into a really<FF03>cool Persona, but you don't have to",,por_traducir,
talk_slime_00093,20,<FFEF>,<FFEF> I'll give you this,,por_traducir,
talk_slime_00094,33,<FF03>," In return, you<FF03>have to let me go",,por_traducir,
talk_slime_00095,294,<FFEF> <FF03> <FFEF> <FF03> <FF03> <FFEF> <FF03> <FFEF> <FF03>,"<FFEF>  I've got ambition, so I'm gonna go<FF03>negotiate with different humans.<FFEF>I'm off to negotiate with another human.<FF03>Here's some inspiration to work on your<FF03>negotiation skills.<FFEF>   If that's how you wanna play it, then<FF03>I'll play dirty too. Eat my card.<FFEF>It's not like my card would be any use<FF03>to you. ",,por_traducir,
talk_slime_00096,46,<FFEF>,So will this work?<FFEF>   I wanna be useful for ya,,por_traducir,
talk_slime_00097,20,<FF03>, So what<FF03>should I do,,por_traducir,
talk_slime_00098,107,<FFEF> <FF03> <FFEF>,<FFEF>I'll give you my spell card. I hope<FF03>you use it to make a cool Persona.<FFEF> That's why I don't wanna fight you,,por_traducir,
talk_slime_00099,22,<FF03>,<FF03>I don't like fighting,,por_traducir,
talk_slime_00100,39,<FFEF>,<FFEF> Here's something to show my gratitude,,por_traducir,
talk_slime_00101,51,<FF03> <FFEF>,"<FF03>It isn't much, but you can have it.<FFEF>   I can't run",,por_traducir,
talk_slime_00102,28,<FF03>, I'd never make it out<FF03>alive,,por_traducir,
talk_slime_00103,43,<FF03>, Guess I'll have to bribe my way<FF03>outta this,,por_traducir,
talk_slime_00104,33,<FFEF>,<FFEF>The only card I've got is my own,,por_traducir,
talk_slime_00105,31,<FF03>,"<FF03>I'll give it to ya, but, sorry",,por_traducir,
talk_slime_00106,70,<FFEF> <FF03>,<FFEF>  Aren't you scared to be out when the<FF03>moon isn't? You must have guts,,por_traducir,
talk_slime_00107,225,<FFF5> <FF03> <FFF1> <FFF5> <FF03> <FFF5> <FF03> <FFF1> <FFF5>,"<FFF5> Does this mean you're gonna give me<FF03>something? I've got a feeling you will.<FFF1><FFF5>   You're makin' fun of me, eh.? See.?<FF03>Those eyes piss me off.<FFF5>I hate you. If you want me to like you,<FF03>then give me something.<FFF1><FFF5>   There's no moon",,por_traducir,
talk_slime_00109,25,<FFF5>,<FFF5>   I know this is sudden,,por_traducir,
talk_slime_00110,246,<FF03> <FF03> <FFF1> <FFF5> <FF03> <FFF5> <FF03> <FFF5> <FFED>," But please,<FF03>can't you spare something for the<FF03>weakest creature ever? Anything?<FFF1><FFF5>   Such a nice moon out tonight. Makes me<FF03>wanna dance. Isn't it awesome.?<FFF5> I wished I could talk to a human, and<FF03>my wish came true.<FFF5>   <FFED>Do ya need me for something? ",,por_traducir,
talk_slime_00111,43,<FF03>,Don't<FF03>call me over for something stupid. Er,,por_traducir,
talk_slime_00112,156,<FF03> <FFF5> <FFEE> <FF03> <FF03> <FFF1> <FFF5> <FFEC>,"<FF03>Was I the one who called you?<FFF5>  <FFEE>I don't mind negotiating, but I don't do<FF03>it for free. You'll have to give me<FF03>something.<FFF1><FFF5>  <FFEC>I'd like to negotiate with you",,por_traducir,
talk_slime_00113,40,<FF03>," But if<FF03>you're too scary, I'm outta here",,por_traducir,
talk_slime_00114,18,<FFF5> <FFEE>,<FFF5>  <FFEE>You look scary,,por_traducir,
talk_slime_00115,35,<FF03>, But maybe you'll give<FF03>me something,,por_traducir,
talk_slime_00116,273,<FFF1> <FFF5> <FFEB> <FF03> <FFF5> <FFEB> <FF03> <FFF1> <FFF5> <FFED> <FF03> <FFF5> <FFEC> <FF03>,"<FFF1><FFF5>  <FFEB>I'm in a good mood for once. Lucky you.<FF03>Better negotiate with me fast.<FFF5><FFEB>I'm gonna negotiate with you. I just<FF03>love humans. But first, gimme something.<FFF1><FFF5><FFED>I didn't call you or anything, so what's<FF03>up with that.?<FFF5>   <FFEC>Are you picking a fight with me? It's<FF03>fine if you aren't",,por_traducir,
talk_slime_00117,169,<FFF5> <FFED> <FF03> <FFF5> <FFEB> <FF03> <FFF1> <FFF5> <FFEC>,"<FFF5>   <FFED>I don't wanna look at your face! I'd<FF03>prefer a beautiful moon any day.<FFF5> <FFEB>Your face is stupid. So I'll let you<FF03>give me something.<FFF1><FFF5>  <FFEC>You look scary, but I wanna talk",,por_traducir,
talk_slime_00118,35,<FF03>,<FF03>I think I'm anticipating something,,por_traducir,
talk_slime_00119,38,<FFF5> <FFEB>,<FFF5> <FFEB>I love a tense situation. Don't you,,por_traducir,
talk_slime_00120,187,<FFF5> <FF03> <FF03> <FFEF> <FF03> <FFEF>,"<FFF5>   You and I get along pretty well.<FF03>Alright, it's a deal. Tell me what<FF03>ya want.<FFEF>   Hey. Are you gonna do anything besides<FF03>pester me, or do we have a problem.?<FFEF>Humans do such scary things",,por_traducir,
talk_slime_00121,39,<FF03>, I don't<FF03>wanna be here anymore with you,,por_traducir,
talk_slime_00122,147,<FFEF> <FF03> <FFEF> <FF03>,"<FFEF>   You do interesting things. I'm glad you<FF03>gave me such a pleasant negotiation.<FFEF>   You're a nasty human, but I suppose<FF03>you've got some good traits",,por_traducir,
talk_slime_00123,67,<FF03> <FFEF>," So it's<FF03>a deal! Whaddaya want?<FFEF>  I'm scared, but kinda curious too",,por_traducir,
talk_slime_00124,173,<FF03> <FFEF> <FF03> <FF02> <FF04> <FF03> <FFEF>,"<FF03>What do you want?<FFEF> You're so awesome. If I ever get<FF03>reincarnated, I wanna be a human.<FF02><FF04>Anyway, it's a deal, buddy. What do you<FF03>want me to do?<FFEF> I don't understand you at all",,por_traducir,
talk_slime_00125,169,<FF03> <FF03> <FFEF> <FF03> <FFEF>, I don't<FF03>wanna continue a negotiation that<FF03>stopped making sense.<FFEF>   You can't even do a decent negotiation.<FF03>You're worse than me.<FFEF>  You're amazing. I'm totally impressed,,por_traducir,
talk_slime_00126,17,<FF03>,"<FF03>I mean like, wow",,por_traducir,
talk_slime_00127,35,<FFEF> <FFF8> <FFEF>,<FFEF>   I want money. Gimme <FFF8> yen.<FFEF> I'm,,por_traducir,
talk_slime_00128,140,<FFF5> <FF03> <FFF5> <FF03>," HAPPY.<FFF5>I bet you didn't pull any money outta<FF03>the bank because I'm low class, huh.?<FFF5>So you're poor, huh? You must be having<FF03>a rough go of it",,por_traducir,
talk_slime_00129,78,<FFF5> <FF03> <FFF5>,"<FFF5>I like shopping too, ya know. How dare<FF03>you make fun of me.?<FFF5>Just as I thought",,por_traducir,
talk_slime_00130,50,<FF03>," You have no<FF03>intention of negotiating with me, huh",,por_traducir,
talk_slime_00131,42,<FFF5> <FFEF>,<FFF5>  I want a life stone! One should do!<FFEF>I'm,,por_traducir,
talk_slime_00132,133,<FFF5> <FF03> <FFF5> <FF03>," HAPPY.<FFF5>Dude, come on. At least carry some<FF03>life stones with you.<FFF5>   You don't have any life stones.?<FF03>I'm surprised you're still alive",,por_traducir,
talk_slime_00133,93,<FFF5> <FF03> <FFF5>,"<FFF5>   I bet you don't even consider me a<FF03>demon. I can be scary too, ya know.<FFF5> Just as I thought",,por_traducir,
talk_slime_00134,50,<FF03>," You have no<FF03>intention of negotiating with me, huh",,por_traducir,
talk_slime_00135,54,<FFF5> <FFF4> <FF03> <FFEF>,<FFF5>  I want a gem. A <FFF4>.<FF03>I really really want one.<FFEF>   I'm,,por_traducir,
talk_slime_00136,30,<FFF5>, HAPPY.<FFF5>I thought you had some,,por_traducir,
talk_slime_00137,43,<FF03>, But I guess<FF03>my sixth sense is on the fritz,,por_traducir,
talk_slime_00138,125,<FFF5> <FF03> <FFF5> <FF03>,"<FFF5>I bet you don't even consider me a<FF03>demon. I can be scary too, ya know.<FFF5> Even I like to get all dressed up<FF03>sometimes, ya know",,por_traducir,
talk_slime_00139,208,<FFF5> <FF03> <FFEF> <FF03> <FFF5> <FF03> <FFF5>,"<FFF5>I want a sip of your health. C'moooon,<FF03>just a sip. A smidgeon, really.<FFEF> You eat pretty well, don't ya? I can<FF03>tell.<FFF5> I bet you don't even consider me a<FF03>demon. I can be scary too, ya know.<FFF5> Oh, never mind then",,por_traducir,
talk_slime_00140,21,<FFF5>,"<FFF5> Oh, never mind then",,por_traducir,
