id,limite_chars,tokens_protegidos,texto_original,texto_traducido,estado,notas
talk_zomb_man_00035,25,<FFF5>,<FFF5>   Do I have blood on me,,por_traducir,
talk_zomb_man_00036,122,<FF03> <FFF5> <FF03> <FF03>, The meat I ate<FF03>earlier wuz pretty messy!<FFF5> I'm not yur bruther or yur friend!<FF03>Everywun mistakes me for somewun else<FF03>lately,,por_traducir,
talk_zomb_man_00037,60,<FF03>, Do you need something with me?<FF03>I need you for something too,,por_traducir,
talk_zomb_man_00038,42,<FFF5> <FFF5>,<FFF5>Wut's thaa?<FFF5>I gave her all thoze prezents,,por_traducir,
talk_zomb_man_00039,40,<FF03>, but thaa<FF03>witch wuz still cheating on me,,por_traducir,
talk_zomb_man_00040,42,<FFF5> <FFF5>, Dammit.<FFF5>Yur gonna give thaa to me.?<FFF5>Y'kno,,por_traducir,
talk_zomb_man_00041,37,<FF03>, I went through sum hard timez<FF03>myself,,por_traducir,
talk_zomb_man_00042,55,<FFF5> <FF03>,<FFF5>   There'z nuthing more s'picious than<FF03>a woman's tearz,,por_traducir,
talk_zomb_man_00044,124,<FFF5> <FF03> <FFF5> <FFF5>,<FFF5>   I'm starting to get the hang ov acting<FF03>like a demon!<FFF5>   Then get strong like me.<FFF5>   Women're scary! Wut're they thinking,,por_traducir,
talk_zomb_man_00045,34,<FFF5>,<FFF5>   Am I strong? Am I scary? Huhuh,,por_traducir,
talk_zomb_man_00046,110,<FF03> <FFF5> <FF03> <FFF5>,"<FF03>I'm glad I became a demon.<FFF5>   Sounz like yur talking about some<FF03>hard stuff!<FFF5>  If you really mean it, prove it",,por_traducir,
talk_zomb_man_00048,77,<FFF5> <FF03>, Thaa'z all you have to say?<FFF5>   Enuff with all the talking. Here'z wut<FF03>I want,,por_traducir,
talk_zomb_man_00049,54,<FFF1> <FFF5> <FF03>,<FFF1><FFF5>  Wut language iz thaa? I don't unnerstand<FF03>it at all,,por_traducir,
talk_zomb_man_00050,61,<FFF5> <FF03>,<FFF5>  Wut am I s'posedta do after being told<FF03>something like thaa,,por_traducir,
talk_zomb_man_00051,111,<FFF5> <FFF5> <FF03>,<FFF5> This's like running into an old buddy!<FFF5> The stuff humanz talk about is fun no<FF03>matter how many timez I hear it,,por_traducir,
talk_zomb_man_00052,29,<FF03> <FFF5>,<FF03>It'z real inneresting!<FFF5>Hrmmm,,por_traducir,
talk_zomb_man_00053,194,<FFF5> <FFF1> <FFF5> <FF03> <FFF5> <FFF5>," Duz thaa mean you need my help?<FFF5>   If you really mean thaa, then prove it!<FFF1><FFF5>   Thaa made my eyeball pop out. How're you<FF03>gonna pay for this.?<FFF5>  I don't have any power to lend you.<FFF5>So you need me",,por_traducir,
talk_zomb_man_00054,37,<FF03>, Yur prob'ly closer to<FF03>us than humanz,,por_traducir,
talk_zomb_man_00055,54,<FFF5> <FF03>,<FFF5>  Wut language're you speaking? I don't<FF03>geddit at all,,por_traducir,
talk_zomb_man_00056,434,<FFF5> <FF03> <FFF5> <FFF5> <FF03> <FFF5> <FF03> <FF03> <FFF5> <FF03> <FFF5> <FF03> <FFF5> <FF03>,"<FFF5> I guess a zombie like me izn't completely<FF03>useless if humanz're asking for my help.<FFF5> I'm real happy to hear it.<FFF5> I might not look like it, but my IQ'z<FF03>1300! I kno just wut yur thinking!<FFF5>   Y'think thaa's the right attitude for<FF03>negoshiashun? Sounz like yur brain'z<FF03>pretty rotten too!<FFF5>  You ain't smart at all. You got no<FF03>right to make fun ov me.<FFF5>You've gone way too far, making fun<FF03>ov me.<FFF5> Don't unnerestimate me just cuz I'm<FF03>a zombie",,por_traducir,
talk_zomb_man_00057,156,<FFF5> <FF03> <FFF5> <FFF5> <FF03> <0028>,<FFF5>You ain't smart at all. You got no<FF03>right to make fun ov me.<FFF5>Yur real childish! But yur funny.<FFF5>  I guess this iz wut they mean by the<FF03><0028>recklessness ov youth,,por_traducir,
talk_zomb_man_00058,18,<FFF5>, I like it.<FFF5> Huhuh,,por_traducir,
talk_zomb_man_00059,92,<FFF5> <FF03>, Thaa'z so stupid.<FFF5> You better make up for the time I lost<FF03>watching yur stupid trick somehow,,por_traducir,
talk_zomb_man_00060,51,<FFF1> <FFF5> <FF03>,<FFF1><FFF5>   How dare you sho me something so<FF03>frickin' lame,,por_traducir,
talk_zomb_man_00061,123,<FFF5> <FF03> <FFF5> <FFF5>,<FFF5> You suck. Lemme do it instead. I wuz in<FF03>a festival band once.<FFF5>  Yur not making any sense at all.<FFF5>   Are you frickin' nuts,,por_traducir,
talk_zomb_man_00062,26,<FF03>, I'd better<FF03>do wut you say,,por_traducir,
talk_zomb_man_00063,184,<FFF5> <FF03> <FFF5> <FFF5> <FF03> <FFF5> <FF03>,"<FFF5> Iz this like a party? Ahuhuhuh.<FF03>I luv parties.<FFF5> Ahuhuhuh. Yur hilarious.<FFF5>   Woah, I'm starting to drool all over<FF03>the place. Hurhurhur.<FFF5> I uzed to be real stoic when I wuz<FF03>still human",,por_traducir,
talk_zomb_man_00064,86,<FFF1> <FFF5> <FFF5>, but now I'm a demon.<FFF1><FFF5>Iz it thaa much fun mocking me.?<FFF5>   I've been pretty unnerrated,,por_traducir,
talk_zomb_man_00065,68,<FF03> <FFF1> <FFF5> <FF03>, Thaa'z<FF03>not wut I want.<FFF1><FFF5> O-Ov course everywun's free to chooze<FF03>thaa,,por_traducir,
talk_zomb_man_00066,45,<FF03> <FFF5>, But I'm not like them.<FF03>I'm different.<FFF5>Whoooa,,por_traducir,
talk_zomb_man_00068,34,<FFF5>,<FFF5>I feel like I'm burning up inside,,por_traducir,
talk_zomb_man_00069,216,<FFF5> <FF03> <FFF5> <FFF5> <FFF1> <FFF5> <FFF5> <FF03> <FFF1> <FFF5>,"<FFF5>   Want me to be frienz with you?<FF03>Yur lonely, right?<FFF5>  Man, sound like you mean it!<FFF5>   Then gimme something.<FFF1><FFF5> Shuddup. Be quiet.<FFF5> C'mon, I'm getting real mad.<FF03>Lissen to wut I'm saying.<FFF1><FFF5>Yur such a pessimistic human",,por_traducir,
talk_zomb_man_00070,142,<FFF5> <FFF5> <FFF5> <FF03> <FFF5>,"<FFF5>Guh. Sorry. I'm sorry.<FFF5> Then go out with me. Ahurhurhur.<FFF5>   There'z nothing to worry about if<FF03>you come with me.<FFF5>You have my spell card, right",,por_traducir,
talk_zomb_man_00071,61,<FF03> <FFEF>,"<FF03>Don't thro it away, okay?<FFEF>You and me live in different worlz",,por_traducir,
talk_zomb_man_00073,63,<FFEF> <FF03>,<FFEF>  I feel like I'm not gonna gro az a<FF03>zombie if I talk with you,,por_traducir,
talk_zomb_man_00074,110,<FFEF> <FFEF> <FFEF> <FFEF> <FF03>,"<FFEF>Oh, okay!<FFEF>  Then I'll give you this!<FFEF>   Take this, too!<FFEF>I'll give you this, so don't hold a<FF03>grudge against me",,por_traducir,
talk_zomb_man_00075,111,<FFEF> <FF03> <FFEF> <FF03>,<FFEF>   Lemme have just a li'l bite ov you<FF03>next time.<FFEF>  I'm gonna go now! Somewun might be<FF03>calling for me somewhere,,por_traducir,
talk_zomb_man_00076,9,<FFEF>,<FFEF> Uuurrgh,,por_traducir,
talk_zomb_man_00077,40,<FF03>, I'll give you this if you<FF03>just lemme go,,por_traducir,
talk_zomb_man_00078,122,<FFEF> <FF03> <FFEF> <FF03>,<FFEF>  I feel like my brain'z gonna rot if<FF03>I keep talking to you.<FFEF> I'll give you this! You should go home<FF03>before it'z too late,,por_traducir,
talk_zomb_man_00079,32,,Why won't you disappear.? Urrrgh,,por_traducir,
talk_zomb_man_00080,242,<FF03> <FFEF> <FF03> <FFEF> <FFEF> <FFEF> <FF03>,"<FF03>I really am a zombie.<FFEF>   I'll give you my card, but hurry and<FF03>make a Persona with it, or it might rot!<FFEF>  We're frienz already. Right? Right.<FFEF>I don't wanna fight you.<FFEF>   Take this and hang in there! Tho maybe<FF03>you won't like getting it from me",,por_traducir,
talk_zomb_man_00081,56,<FFEF> <FF03>,<FFEF>Dying az a zombie might hurt more<FF03>than dying az a human,,por_traducir,
talk_zomb_man_00082,252,<FFEF> <FF03> <FFEF> <FF03> <FFF1> <FFF5> <FF03> <FFEF> <FF03>,"<FFEF> Why bother going through thaa hassle?<FF03>I'll negoshiate for you!<FFEF> I'm kinda in a fix right now! Think ov<FF03>it as helping out a friend!<FFF1><FFF5>Just be happy yur still alive. It's greedy<FF03>to want more.<FFEF>   You wanna talk? You brought a little<FF03>prezent for me, right",,por_traducir,
talk_zomb_man_00083,45,<FFF1> <FFF5> <FF03>,"<FFF1><FFF5>I got a right to live too, don't I?<FF03>Don't I",,por_traducir,
talk_zomb_man_00084,133,<FFF5> <FF03> <FFF5> <FF03> <FFF5>,"<FFF5>You still wanna pick on me? Just leave<FF03>me alone.<FFF5>   Y'know, it's a lot more fun than you<FF03>think being a zombie!<FFF5> Yur fun to be around",,por_traducir,
talk_zomb_man_00085,21,<FFF5>, Let's be frienz.<FFF5>   ,,por_traducir,
talk_zomb_man_00086,20,,Yur hiding something,,por_traducir,
talk_zomb_man_00087,289,<FF03> <FFF5> <FF03> <FF03> <FFF1> <FFF5> <FF03> <FF03> <FFF5> <FFEC> <FF03>," I hate guyz<FF03>who keep secrets.<FFF5>   I've heard a lotta rumors about you!<FF03>Sounz like yur threatening demonz and<FF03>taking their stuff!<FFF1><FFF5>I-I could take you, easy. But if you<FF03>behave, I'll lissen to wut you have<FF03>to say.<FFF5>   <FFEC>You really have business with me? Aren't<FF03>you mistaking me for somewun else",,por_traducir,
talk_zomb_man_00088,37,<FFF5> <FFEE>,<FFF5><FFEE>I think I like you! Wanna be frienz,,por_traducir,
talk_zomb_man_00089,101,<FFF5> <FFEE> <FF03> <FFF5> <FFEC>,<FFF5>   <FFEE>I wanna talk more! I don't get chancez<FF03>like this too often!<FFF5>   <FFEC>Are you gonna take this body too,,por_traducir,
talk_zomb_man_00090,193,<FF03> <FFF5> <FFEC> <FFF5> <FFEB> <FF03> <FFF5> <FFED> <FF03>,<FF03>Nooo. I don't wanna disappear.<FFF5>   <FFEC>Yur cruel. Yur so cruel. Waaaah.<FFF5>  <FFEB>I'm above humans! Every human iz just<FF03>food for us.<FFF5><FFED>I hear you've been doing pretty good<FF03>lately! Gimme some of thaa money,,por_traducir,
talk_zomb_man_00091,63,<FFF1> <FFF5> <FFEC> <FF03>,"<FFF1><FFF5><FFEC>Hey, man! Won't we be unbeatable if we<FF03>team up? How about it",,por_traducir,
talk_zomb_man_00092,29,<FFF5> <FFEB>,<FFF5>  <FFEB>I've been looking for you,,por_traducir,
talk_zomb_man_00093,39,<FF03> <FFF5>, I wanted<FF03>to be yur apprentice!<FFF5>   Whuh,,por_traducir,
talk_zomb_man_00094,89,<FFEF> <FFEF>, Wut do you want with me?<FFEF>   Don't make fun ov me. Get outta my sight.<FFEF>  I'm freaking out,,por_traducir,
talk_zomb_man_00095,39,<FF03>, I wunner if I'm gonna<FF03>get killed again,,por_traducir,
talk_zomb_man_00096,87,<FFEF> <FF03> <FF03>,"<FFEF>  When I'm with you, I feel like I'm back<FF03>at school shooting the breeze with<FF03>my frienz",,por_traducir,
talk_zomb_man_00097,25,<FFEF>,<FFEF>Wut did you want from me,,por_traducir,
talk_zomb_man_00098,50,<FF03> <FFEF>," Thaa'z<FF03>wut this wuz all about, right?<FFEF> Wait a sec",,por_traducir,
talk_zomb_man_00099,77,<FF03> <FFEF>, I didn't say nothing about<FF03>ignoring you! Yur asking me for a favor.<FFEF>  Oh man,,por_traducir,
talk_zomb_man_00100,101,<FF03> <FF03>, This is wun helluva weird dream!<FF03>I wunner if it's becuz I played a weird<FF03>game before I went to sleep,,por_traducir,
talk_zomb_man_00101,77,<FFEF> <FF03> <FFEF>,<FFEF>  You should be honored thaa you could talk<FF03>to me last.<FFEF>  Humanz are amazing,,por_traducir,
talk_zomb_man_00102,22,<FF03>, L-Lemme join you<FF03>guyz,,por_traducir,
talk_zomb_man_00104,135,<FFEF> <FF03> <FF03> <FFF8> <FFEF> <FF03> <FFF5>,<FFEF>  I'm collecting money so I can swap<FF03>for a new arm! Can you spare<FF03><FFF8> yen?<FFEF> Just a little more and I can buy a<FF03>new arm.<FFF5>Thaa'z not enuff,,por_traducir,
talk_zomb_man_00105,125,<FF03> <FFF5> <FFF5> <FF03>," Y'kno, you could<FF03>just gimme your arm.<FFF5>  Urgh. Then gimme your arm.<FFF5> I wanna life stone! They make me feel<FF03>all nice and fuzzy",,por_traducir,
talk_zomb_man_00106,37,<FFEF> <FFF5>,<FFEF>Yur actually a pretty nice guy.<FFF5>Awww,,por_traducir,
talk_zomb_man_00107,16,, thaa'z a bummer,,por_traducir,
talk_zomb_man_00108,24,<FFF5>,<FFF5> Yur on yur way to hell,,por_traducir,
talk_zomb_man_00109,279,<FF03> <FFF5> <FF03> <FFF4> <FFEF> <FFF5> <FFF5> <FF03> <FF03> <FFF5>, I'll sho<FF03>you how to get there.<FFF5>   I wanna present to give to a girl!<FF03>Gimme a <FFF4>!<FFEF>  Now she'z mine for shure.<FFF5>  Dammit. I can't believe this.<FFF5>  Are you trying to stand in the way ov<FF03>my luv.? Somewun like you should get<FF03>kicked by a horse and killed.<FFF5>   Give me some of yur strength,,por_traducir,
talk_zomb_man_00110,24,<FF03>, Pleaze?<FF03>I'm begging you,,por_traducir,
talk_zomb_man_00111,21,<FFEF>,<FFEF> Y-You look so tasty,,por_traducir,
talk_zomb_man_00112,51,<FFF5> <FF03>,<FFF5> Yur courage would've helped out a poor<FF03>zombie too,,por_traducir,
talk_zomb_man_00113,60,<FFF5> <FF03>,"<FFF5>   To be honest, I don't want anywun else<FF03>ending up like me",,por_traducir,
talk_zomb_man_00114,71,<FFEF> <FF03> <FFF5>,"<FFEF>You don't have enuff? Man, yur not<FF03>fit to be alive!<FFF5>Wut's up with thaa",,por_traducir,
talk_zomb_man_00115,19,<FF03>," I'm injured,<FF03>y'kno",,por_traducir,
talk_zomb_man_00116,100,<FFF5> <FF03> <FFF5>," Yur cold for a human!<FFF5> You don't have any. You were alwayz<FF03>planning to fight me, huh.?<FFF5>Yur so cruel",,por_traducir,
talk_zomb_man_00117,36,<FF03> <FFF5>, Yur even more twisted<FF03>than me.<FFF5> Huh,,por_traducir,
talk_zomb_man_00118,26,, Are you my rival.? Urrrgh,,por_traducir,
talk_zomb_man_00119,26,<FF03>,<FF03>You won't be eazy to beat,,por_traducir,
talk_zomb_man_00120,164,<FFF5> <FFF5> <FFEF> <FF03>,"<FFF5>  I only wanted a little. Yur such a jerk.<FFF5>   Dammit. I'll give you my spell card.<FFEF>   We're frienz, so I'll give you my spell<FF03>card. But you better not thro it away",,por_traducir,
talk_zomb_man_00121,81,<FFEF> <FF03>,"<FFEF>   We're frienz, so I'll give you my spell<FF03>card. But you better not thro it away",,por_traducir,
