id,limite_chars,tokens_protegidos,texto_original,texto_traducido,estado,notas
talk_gaki_00012,991,<FFF5> <FFF5> <FF03> <FFF5> <FF03> <FF03> <FFF5> <FF03> <FFF5> <FF03> <FFF5> <FF03> <FF03> <FFF5> <FF03> <FFF5> <FF03> <FF03> <FFF5> <FFF5> <FFF5> <FFF5> <FF03> <FFF5> <FF03> <FFF5> <FF03> <FFF5> <FF03> <FF03> <FFF5> <FF03> <FFF5>,"<FFF5> Gah. I'm a superstar too.<FFF5>  For some reason, I can't bring myself<FF03>to listen to what you're sayin'.<FFF5> Gyahahaha. Gyahahaha.<FF03>You totally get it, bro.<FF03>Gyahahaha. Gyahahaha.<FFF5>   Gah. You're lookin' sharp, bro. I think<FF03>I'm fallin' for ya.<FFF5>What was that, lameass.? Don't be<FF03>showin' me your shitty moves.<FFF5>Gyahahaha. Gyahahaha.<FF03>You're pretty good at that, bro. Put<FF03>your hips into it.<FFF5>  You taunting me? Gah. Don't haze me,<FF03>bro. You're too funny.<FFF5>What was that, lameass.? You pickin'<FF03>a fight with me.? I'll strip ya down<FF03>to nothing, punk.<FFF5>D-Did I do something?<FFF5>  Gah. You're starin' down the wrong guy.<FFF5>What's that, lameass.? Quit starin' at me.<FFF5> Gyahahaha. Gyahahaha.<FF03>Quit makin' lovey eyes at me.<FFF5>Gah. You're spoutin' some weird shit<FF03>outta the blue, bro!<FFF5>  Like that'd ever happen. Are you a<FF03>freakin' moron.?<FFF5>Gyahahaha. Gyahahaha.<FF03>Did ya hit your head, bro.? You ain't<FF03>at the age of dreams anymore.<FFF5>  What was that, lameass.? I don't<FF03>believe in scary stories.<FFF5> Damn, girl, don't say such scary shit",,por_traducir,
talk_gaki_00013,290,<FFF5> <FF03> <FF03> <FFF5> <FFF5> <FF03> <FFF5> <FF03> <FF03> <FFF5>,"<FFF5>   Gyahahaha. Gyahahaha.<FF03>I'm a helluva lot scarier than a story<FF03>like that.<FFF5>Gah. You've got a killer voice, sister.<FFF5>What was that, lameass.? Quit singin'<FF03>songs I don't know.<FFF5>  Gyahahaha. Gyahahaha.<FF03>You're rockin', sister. Let's hear<FF03>some more shitty covers.<FFF5>  You say some cute things, girl",,por_traducir,
talk_gaki_00014,147,<FFF5> <FF03> <FFF5> <FF03> <FFF5>,"<FFF5>  I ain't the little kid you think I am,<FF03>sister.<FFF5> Gyahahaha. Gyahahaha.<FF03>Can't I act like a little kid just once?<FFF5> Gah. You've got a hot body, girl",,por_traducir,
talk_gaki_00015,26,<FF03>,<FF03>I think I'm getting kinda,,por_traducir,
talk_gaki_00016,158,<FFF5> <FF03> <FFF5> <FF03> <FF03> <FFF5>," Gahhh.<FFF5>I ain't that easy of a preta to pick<FF03>up on.<FFF5>Gyahahaha. Gyahahaha.<FF03>You need me? Me?. Well, that just made<FF03>my day.<FFF5>   Gah. You've got a foul mouth, girl",,por_traducir,
talk_gaki_00017,156,<FF03> <FFF5> <FF03> <FF03> <FFF5>,"<FF03>But it sounds brisk.<FFF5> What was that, lameass.? I don't<FF03>remember doin' anything to warrant<FF03>this kinda shit talk outta you.<FFF5>C'mon, girl, don't talk like that",,por_traducir,
talk_gaki_00018,36,<FFF5>,"<FFF5>   Gah. You've got a hot body, girl",,por_traducir,
talk_gaki_00019,26,<FF03>,<FF03>I think I'm getting kinda,,por_traducir,
talk_gaki_00020,284,<FFF5> <FF03> <FFF5> <FF03> <FF03> <FFF5> <FF03> <FFF5> <FF03> <FFF5>," Gahhh.<FFF5>What was that, lameass.? I ain't<FF03>gonna fall for some kid's temptations.<FFF5>Gyahahaha. Gyahahaha.<FF03>I'll be damned. I'm so popular I don't<FF03>know what to do.<FFF5>  Gah. You okay there, sister.? You got<FF03>drool comin' outta your eyes.<FFF5>What was that, lameass.? Stop cryin'<FF03>over stupid shit.<FFF5> ",,por_traducir,
talk_gaki_00021,22,,The human world is ill,,por_traducir,
talk_gaki_00022,28,<FFF5>,<FFF5>   Gah. You're a bold chick,,por_traducir,
talk_gaki_00023,145,<FF03> <FFF5> <FF03> <FFF5> <FF03>," I think I'm<FF03>fallin' for ya.<FFF5>What was that, lameass.? A girl like<FF03>you is gonna pick a fight with me.?<FFF5>   C'mon, girl, don't threaten me like<FF03>that",,por_traducir,
talk_gaki_00024,110,<FFF5> <FF03> <FFF5>,"<FFF5>What was that, lameass.? Stop acting<FF03>like you're the shit. Dumbass fool.<FFF5>   C'mon, girl, don't talk like that",,por_traducir,
talk_gaki_00025,356,<FFF5> <FF03> <FFF5> <FF03> <FFF5> <FF03> <FF03> <FFF5> <FF03> <FFF5> <FF03> <FFF5>,"<FFF5>   Gyahahaha. Gyahahaha.<FF03>Bring it on.<FFF5> Gah. You must be smart, girl. I think<FF03>I'm fallin' for ya.<FFF5>  What was that, lameass.? You think<FF03>you're betta than a preta.? Quit tryin'<FF03>to be so mature.<FFF5>I've snapped out of it, and I owe it all<FF03>to you, sister. Gyahahaha. Gyahahaha.<FFF5> What was that, lameass.? I'm a preta.<FF03>I do what I want.<FFF5>Damn, no need to be so harsh",,por_traducir,
talk_gaki_00026,117,<FFF5> <FF03> <FFF5> <FF03>,<FFF5>Gyahahaha. Gyahahaha.<FF03>I'm a preta. Nobody tells me what to do.<FFF5> Gah. I'm fascinated by that attitude<FF03>for some reason,,por_traducir,
talk_gaki_00027,57,<FFF5> <FF03>,"<FFF5>What was that, lameass.? Where do ya<FF03>think you're lookin",,por_traducir,
talk_gaki_00028,43,<FFF5>," That ain't right.<FFF5>  C'mon, don't ignore me",,por_traducir,
talk_gaki_00029,55,<FFF5> <FF03>,<FFF5>  Gah. I'm fascinated by that attitude<FF03>for some reason,,por_traducir,
talk_gaki_00030,57,<FFF5> <FF03>,"<FFF5>What was that, lameass.? Where do ya<FF03>think you're lookin",,por_traducir,
talk_gaki_00031,43,<FFF5>," That ain't right.<FFF5>  C'mon, don't ignore me",,por_traducir,
talk_gaki_00032,126,<FFF5> <FFF5> <FF03> <FFF5>,"<FFF5>  Gah. Those are some kickass threats, bro.<FFF5>  What was that, lameass.? Don't<FF03>underestimate me.<FFF5>   This ain't a good situation",,por_traducir,
talk_gaki_00033,123,<FFF5> <FF03> <FFF5> <FF03>,"<FFF5> What was that, lameass.? What the hell<FF03>are you yellin'for.?<FFF5>What the hell is this guy's problem?<FF03>He's a menace to society",,por_traducir,
talk_gaki_00034,140,<FFF5> <FF03> <FFF5> <FF03> <FFF5>,"<FFF5>   Gyahahaha. Gyahahaha.<FF03>Bro's soul is raging.<FFF5>Are you a magician, bro? Show me the<FF03>trick next time.<FFF5>  Tricks like that are way outta style",,por_traducir,
talk_gaki_00035,17,<FF03>,"<FF03>You're lame, bro",,por_traducir,
talk_gaki_00036,423,<FFF5> <FF03> <FFF5> <FF03> <FFF5> <FF03> <FF03> <FFF1> <FFF5> <FF03> <FFF5> <FF03> <FF03> <FFF1> <FFF5> <FF03>,"<FFF5>Gyahahaha. Gyahahaha.<FF03>Magic tricks give me a good laugh.<FFF5>   Gah. I don't really get it, but it was<FF03>interesting anyway.<FFF5> Gah. Humans tell the most interesting<FF03>stories. But you know what makes 'em<FF03>better? When you give me stuff.<FFF1><FFF5>What was that, lameass.? So what? Shut<FF03>the hell up.<FFF5>What was that, lameass.? I don't give<FF03>a shit about stories like that. Give<FF03>me somethin', now.<FFF1><FFF5> I don't think I shoulda listened to<FF03>that story",,por_traducir,
talk_gaki_00037,44,<FFF5> <FF03>,<FFF5>  Why're you tellin' me somethin' like<FF03>that,,por_traducir,
talk_gaki_00038,31,<FF03>, Now I've gotta be all<FF03>cautious,,por_traducir,
talk_gaki_00039,421,<FFF5> <FF03> <FFF5> <FF03> <FFF5> <FF03> <FFF5> <FF03> <FFF1> <FFF5> <FF03> <FFF0> <FF03> <FFF5> <FF03> <FFF1> <FFF5>,"<FFF5>Gyahahaha. Gyahahaha.<FF03>I thought you'd use that technique.<FFF5>  Gyahahaha. Gyahahaha.<FF03>You say some crazy stuff.<FFF5>Gah. You're easy to understand. Isn't<FF03>bein' simple the best.?<FFF5>  Gah. If you want me, then do somethin'<FF03>fun for me.<FFF1><FFF5>What was that, lameass.? I'm a<FF03><FFF0>, dammit. I ain't lending my<FF03>powers to some human.<FFF5> What was that, lameass.? Enough of these<FF03>shitty negotiations. Gimme somethin'.<FFF1><FFF5>That's got nothin' to do with me",,por_traducir,
talk_gaki_00040,52,<FFF5> <FF03>,<FFF5>You want my help? I've got a bad feeling<FF03>about this,,por_traducir,
talk_gaki_00041,212,<FFF5> <FF03> <FF03> <FFF5> <FF03> <FF03> <FFF5> <FF03>,<FFF5> Gyahahaha. Gyahahaha.<FF03>I gotta plug up my pheromones. They<FF03>must be overflowin'.<FFF5> Gyahahaha. Gyahahaha.<FF03>I like bein' counted on. Makes me feel<FF03>awesome.<FFF5>  Gah. You tryin' to piss me off? You're<FF03>a weirdo of a human,,por_traducir,
talk_gaki_00042,266,<FFF5> <FF03> <FFF5> <FF03> <FFF5> <FF03> <FFF1> <FFF5> <FF03> <FFF5>,"<FFF5>  Gah. That ain't gonna upset me. Try<FF03>another one.<FFF5>   What was that, lameass.? Don't<FF03>underestimate me.<FFF5>   What was that, lameass.? Enough of these<FF03>shitty negotiations. Gimme somethin'.<FFF1><FFF5>Is it fun for you to do stuff you<FF03>don't even like?<FFF5> What kinda attitude is that",,por_traducir,
talk_gaki_00043,21,<FF03>, I don't<FF03>believe this,,por_traducir,
talk_gaki_00044,438,<FFF5> <FF03> <FF03> <FFF5> <FF03> <FF03> <FFF5> <FF03> <FFF5> <FF03> <FFF1> <FFF5> <FF03> <FFF5> <FF03> <FFF1> <FFF5>,"<FFF5>Gyahahaha. Gyahahaha.<FF03>You ain't gonna get me with perverted<FF03>negotiatons like that.<FFF5> Gyahahaha. Gyahahaha.<FF03>I'm all happy. Negotiations like that<FF03>are hilarious.<FFF5> Gah. You're interesting. Be more<FF03>interesting, though.<FFF5>  Gah. I'm gettin' interested. You should<FF03>give me somethin'.<FFF1><FFF5>What was that, lameass.? Don't pull<FF03>those lame kinda stunts.<FFF5>   What was that, lameass.? You're boring<FF03>me to tears. I'm a demon born of greed.<FFF1><FFF5>What're you doing",,por_traducir,
talk_gaki_00045,30,<FF03>, I don't understand<FF03>you at all,,por_traducir,
talk_gaki_00047,444,<FF03> <FFF1> <FFF5> <FF03> <FFF5> <FF03> <FFF5> <FFF5> <FF03> <FFF1> <FFF5> <FF03> <FFF5> <FF03> <FFF1> <FFF5> <FF03>," You want me to do somethin'?<FF03>You gonna give me somethin' in return?<FFF1><FFF5>  Gyahahaha. Gyahahaha.<FF03>Now that's my style.<FFF5> Gyahahaha. Gyahahaha.<FF03>That's so awesome. Really.<FFF5>   Gah. Awesome. Totally kickin'.<FFF5> You're seriously interested in me.?<FF03>Then you'll wanna listen to my request.<FFF1><FFF5>   What's that, lameass.? I ain't tempted<FF03>by junk like that.<FFF5>  What's that, lameass.? I'm greedy,<FF03>y'know. Super greedy.<FFF1><FFF5>  I feel a different kind of sweat<FF03>seeping out",,por_traducir,
talk_gaki_00049,33,<FF03>, I can't get involved<FF03>with humans,,por_traducir,
talk_gaki_00050,178,<FFF5> <FF03> <FFF5> <FF03> <FF03> <FFF1> <FFF5>,<FFF5> Gyahahaha. Gyahahaha.<FF03>That's what I'm talkin' about.<FFF5>   Gyahahaha. Gyahahaha.<FF03>You wanna get my attention? Gimme<FF03>somethin'. That's how the world works.<FFF1><FFF5>Gah. You're scared of me,,por_traducir,
talk_gaki_00051,191,<FF03> <FFF5> <FFF1> <FFF5> <FF03> <FFF5> <FFF1> <FFF5>," Well at<FF03>least you know your place, human.<FFF5> Gah. Then gimme somethin'.<FFF1><FFF5>What was that lameass.? You don't mean<FF03>that at all.<FFF5>What was that, lameass.? Prove it.<FFF1><FFF5>I shouldn't be tellin' you this",,por_traducir,
talk_gaki_00052,36,<FF03>, but<FF03>we preta have attitude problems,,por_traducir,
talk_gaki_00053,73,<FFF5> <FF03>,"<FFF5>  If I'm gettin' this much pressure now,<FF03>what's gonna happen to me later",,por_traducir,
talk_gaki_00054,164,<FFF5> <FF03> <FF03> <FFF5> <FF03> <FF03> <FFF5>,<FFF5> Gyahahaha. Gyahahaha.<FF03>It's been a while since I was in a good<FF03>mood like this.<FFF5>  Gyahahaha. Gyahahaha.<FF03>Bein' able to call myself a demon is<FF03>already the shit.<FFF5>   Eh,,por_traducir,
talk_gaki_00055,31,, You already have my spell card,,por_traducir,
talk_gaki_00056,20,<FF03>,<FF03>I'm outta here then,,por_traducir,
talk_gaki_00057,10,<FFEF>,<FFEF>Let's see,,por_traducir,
talk_gaki_00058,39,<FFEF>, Take this.<FFEF>You're such a pitiful human,,por_traducir,
talk_gaki_00059,9,<FFEF>,<FFEF> I dunno,,por_traducir,
talk_gaki_00060,27,, You seem different from us,,por_traducir,
talk_gaki_00061,14,<FFEF>,<FFEF>   Wait a sec,,por_traducir,
talk_gaki_00062,81,<FF03> <FFEF>, Are you weaker than me.?<FF03>I can't give my card to a weakling.<FFEF> I'll give you this,,por_traducir,
talk_gaki_00063,482,<FFEF> <FF03> <FFEF> <FF03> <FFEF> <FF03> <FFEF> <FF03> <FFEF> <FF03> <FF03> <FFEF> <FF03> <FFEF> <FF03>,"Later.<FFEF>  You're such a cool guy, so take this<FF03>too.<FFEF>  You don't need my card? Then I'm outta<FF03>here.<FFEF>   This is my card. Isn't it the best card<FF03>ever.? You owe me big time. Thank me.<FFEF>  I'll give ya this, so you have to let<FF03>me go.<FFEF>   This is a waste of time. Who taught ya<FF03>to negotiate.? A brick wall? 'Cause<FF03>this is goin' nowhere. I'm out.<FFEF> This is a waste of time. I'll give ya<FF03>this, so let's just leave it at that.<FFEF>I have a single sentence for you that<FF03>sums up my thoughts rather well",,por_traducir,
talk_gaki_00064,28,<FF02> <FF04> <FFEF>,"<FF02><FF04>What was that, lameass.?<FFEF> ",,por_traducir,
talk_gaki_00065,67,<FF03>,I think I feel better now that I've<FF03>said everything I wanted to say,,por_traducir,
talk_gaki_00066,119,<FF03> <FFEF> <FF03>,"But I'll make an exception this time.<FF03>Have my spell card, buddy.<FFEF> I've made up my mind. I'm comin' along<FF03>for the ride. ",,por_traducir,
talk_gaki_00067,29,<FF03>,Not that I can really<FF03>do that,,por_traducir,
talk_gaki_00068,112,<FF03> <FF03> <FFEF>,"Oh yeah. Here, take my spell card.<FF03>We'll always be together if I become a<FF03>Persona.<FFEF>  I don't wanna fight anymore",,por_traducir,
talk_gaki_00069,30,<FF03>, I've had<FF03>it with all the pain,,por_traducir,
talk_gaki_00070,10,<FFEF>,<FFEF>Let's see,,por_traducir,
talk_gaki_00071,40,<FFEF>," I'll give you this!<FFEF>   Oh crap, oh crap",,por_traducir,
talk_gaki_00072,64,<FF03> <FFEF>, I'll give ya my<FF03>spell card. Just lemme go.<FFEF> M-My card's amazing,,por_traducir,
talk_gaki_00074,316,<FFEF> <0028> <FF03> <0028> <FFF5> <FF03> <FFF1> <FFF5> <FF03> <FFF5> <FF03> <FFF1> <FFF5>,"<FFEF>Gah. I was just thinkin', <0028>I feel like<FF03>talkin' to a human.<0028> And you showed up.<FFF5> Gah. I'm filled with greed. You'll take<FF03>care of that for me, won't ya?<FFF1><FFF5>What was that, lameass.? Don't answer<FF03>for me, bro. Man, I'm raging pissed.<FFF5> What was that, lameass.? If you wanna<FF03>calm me down, give me something.<FFF1><FFF5>The moon's gone",,por_traducir,
talk_gaki_00076,26,<FFF5>,<FFF5>  Lemme make myself clear,,por_traducir,
talk_gaki_00077,19,<FF03>, I ain't that<FF03>tasty,,por_traducir,
talk_gaki_00078,24,, alright? So no fighting,,por_traducir,
talk_gaki_00079,219,<FFF5> <FF03> <FFF5> <FF03> <FF03> <FFF5> <FFEE> <FF03>,"<FFF5>Gyahahaha. Gyahahaha. I'm awesome.<FF03>I'm so frickin' happy right now.<FFF5>Gyahahaha. Gyahahaha.<FF03>I wanna play with you, bro. Hurry up<FF03>and do somethin'.<FFF5>   <FFEE>Oh man, humans. I like killin' 'em, but<FF03>might as well negotiate first",,por_traducir,
talk_gaki_00080,157,<FFF5> <FFEE> <FF03> <FF03> <FFF1> <FFF5> <FFEC> <FF03>,"<FFF5>  <FFEE>You're a human, right.? When I run into<FF03>humans, I always have them give me<FF03>somethin'.<FFF1><FFF5><FFEC>Words are better than fightin', so let's<FF03>start with a negotiation",,por_traducir,
talk_gaki_00081,49,<FFF5> <FFEE> <FF03>,<FFF5>  <FFEE>I thought I felt somethin' catch my<FF03>attention,,por_traducir,
talk_gaki_00082,154,<FFF5> <FFEE> <FF03> <FFF5> <FFEB> <FF03>," Figured I'd check it out!<FFF5><FFEE>I love humans. Let's hurry up and get<FF03>this negotiation started.<FFF5>   <FFEB>I ain't a social demon, but I feel like<FF03>negotiating. First",,por_traducir,
talk_gaki_00083,95,<FFF1> <FFF5> <FFEC> <FF03> <FF03>," gimme somethin'.<FFF1><FFF5>   <FFEC>Who the hell are you?<FF03>Crap, I shouldn't talk like that around<FF03>real thugs",,por_traducir,
talk_gaki_00084,54,<FFF5> <FFED> <FF03>,<FFF5>   <FFED>What's with that face? I don't like<FF03>your attitude,,por_traducir,
talk_gaki_00085,132,<FFF5> <FFEB> <FF03> <FFF5> <FFED> <FF03>,"<FFF5>  <FFEB>It's an awesome moon. An awesome moon for<FF03>an awesome demon.<FFF5>   <FFED>You're stupid, aren't you.? I'm gonna<FF03>make you give me something",,por_traducir,
talk_gaki_00086,102,<FF03> <FFF1> <FFF5> <FFEC> <FF03>," but you're<FF03>okay with that, right.?<FFF1><FFF5>   <FFEC>Are you a pacifist? Well, let's see how<FF03>negotiations turn out",,por_traducir,
talk_gaki_00087,290,<FFF5> <FFEB> <FF03> <FF03> <FFF5> <FF03> <FFEF> <FF03> <FFEF> <FF03>,"<FFF5>  <FFEB>A lot of preta are players, and most<FF03>players are preta, but bein' a preta<FF03>doesn't guarantee you're a player!<FFF5>  Gah. Humans are interesting. So whaddaya<FF03>want?<FFEF> What was that, lameass.? I ain't doin'<FF03>negotiations like this. I'm pissed.<FFEF> Why ya gotta negotiate like that? You're<FF03>scarin' me",,por_traducir,
talk_gaki_00088,72,<FFEF> <FF03> <FFEF>,"<FFEF> Gyahahaha. Gyahahaha.<FF03>That was seriously fun.<FFEF>  You know, that's kinda",,por_traducir,
talk_gaki_00089,45,<FF03> <FFEF>," Ah, forget it.<FF03>Whaddaya want me to do?<FFEF>   So",,por_traducir,
talk_gaki_00091,19,, what I'm askin' is,,por_traducir,
talk_gaki_00092,104,<FF03> <FFEF> <FF03> <FFEF>,"<FF03>Wh-Whaddaya want from me?<FFEF> You're awesome. You're like, my new BFF.<FF03>I'll grant any wish you've got.<FFEF>   ",,por_traducir,
talk_gaki_00093,81,<FF03> <0056> <0056> <FFEF> <FFEF>,You're confusin' the hell outta me.<FF03>Aaaaagh. <0056>splat<0056><FFEF>You suck at negotiating.<FFEF>   ,,por_traducir,
talk_gaki_00094,49,<FF03>,I'm impressed. What's the other<FF03>word for that? Ad,,por_traducir,
talk_gaki_00095,168,<FFEF> <FFF8> <FFEF> <FFEF> <FF03> <FFEF>," Admiralation?<FFEF>  I want cash. Gimme <FFF8> yen.<FFEF>  Alright. Now we're talkin'.<FFEF>What the? You're broke.? I ain't got<FF03>time for your games. You got that.?<FFEF>   Oh, so you're a bum",,por_traducir,
talk_gaki_00096,53,<FFEF> <FF03> <FFEF>,"<FFEF> What was that, lameass.? You're pissin'<FF03>me off.<FFEF>Tch",,por_traducir,
talk_gaki_00097,154,<FFEF> <FFEF> <FFEF> <FF03> <FFEF>,"<FFEF> I want a life stone. Gimme one.<FFEF>Alright. I like where this is goin'.<FFEF>   What? You don't have any life stones.?<FF03>I ain't got time for games, dammit.<FFEF> Dude",,por_traducir,
talk_gaki_00098,46,<FF03>, Life stones are a key element<FF03>of negotiations,,por_traducir,
talk_gaki_00099,36,<FF03>, You gotta have at<FF03>least one on hand,,por_traducir,
talk_gaki_00100,136,<FFEF> <FF03> <FFEF> <FFEF> <FFF4> <FFEF> <FF03> <FFEF>,<FFEF>Hey. Nobody makes fun of a preta.<FF03>Nobody.<FFEF>  Tch.<FFEF>   I want a gem. Gimme a <FFF4>.<FFEF>   Gyahahaha. Gyahahaha.<FF03>Right on.<FFEF>You gotta be kiddin' me,,por_traducir,
talk_gaki_00101,57,<FFF5> <FFEF>,<FFF5> Heh. You're one stingy human.<FFEF>  Can't say I'm surprised,,por_traducir,
talk_gaki_00102,67,<FFEF> <FFEF> <FFEF>,<FFEF> Gimme your energy. Just a sip'll do.<FFEF>   It's suckin' time.<FFEF> I see,,por_traducir,
talk_gaki_00103,54,<FFEF>," Well screw you, human.<FFEF>I was only askin' for a little",,por_traducir,
talk_gaki_00104,33,<FFEF>,<FFEF>  I was only askin' for a little,,por_traducir,
