id,limite_chars,tokens_protegidos,texto_original,texto_traducido,estado,notas
talk_youen_00041,277,<FFFD> <24FF> <F500> <FF03> <FFF5> <FFFD> <25FF> <F500> <FF03> <FFF5> <FF03> <FFFD> <26FF> <F500> <FF03>,"<FFFD><24FF><F500>  Is that a present for me? Oooh, hurry up<FF03>and hand it over.<FFF5> Rich, huh? I want more.<FFFD><25FF><F500>  Are you trying to sway me with gifts?<FF03>Hah. You won't win me over that way.<FFF5> If you must give me a gift, make it<FF03>a better one than that.<FFFD><26FF><F500>  It's been so long since I last got a<FF03>present",,por_traducir,
talk_youen_00042,85,<FFF5> <FFFD> <27FF> <F500>," What a great day.<FFF5>  It feels great to get gifts.<FFFD><27FF><F500> In other words, you want me? Hmm",,por_traducir,
talk_youen_00043,34,<FF03>,<FF03>it doesn't SEEM like you're lying,,por_traducir,
talk_youen_00044,21,<FFF5>,"<FFF5>   Wow, you're young",,por_traducir,
talk_youen_00045,133,<FF03> <FFFD> <28FF> <F500> <FF03> <FFF5>, but you seem pretty<FF03>reliable! Impressive.<FFFD><28FF><F500>   Hey. Don't just say the first thing that<FF03>pops into your head.<FFF5>  Something seems fishy,,por_traducir,
talk_youen_00046,278,<FF03> <FFFD> <29FF> <F500> <FF03> <FF03> <FFF5> <FFFD> <2AFF> <F500> <FF03> <FF03> <FFF5>," Do you really<FF03>mean what you say?<FFFD><29FF><F500>Whatever you say, you're still interested<FF03>in me, right? With a figure like mine,<FF03>you must be.<FFF5>  So that's why you need my help.<FFFD><2AFF><F500>  I see! You have that much confidence in<FF03>yourself? I'd love to put that to<FF03>the test.<FFF5>You seem pretty strong! So",,por_traducir,
talk_youen_00047,230,<FF03> <FFFD> <2BFF> <F500> <FF03> <FFF5> <FF03> <FF03> <FFFD> <2CFF> <F500>," what are<FF03>you going to do to me, hmmm?<FFFD><2BFF><F500>  Oh, is that so? Well, I wouldn't mind<FF03>fighting you.<FFF5>Well, if nothing else, you have quite the<FF03>silver tongue! Where'd you learn to talk<FF03>like that?<FFFD><2CFF><F500>You don't have to threaten me like that",,por_traducir,
talk_youen_00048,29,<FFF5>,<FFF5> Don't make such awful faces,,por_traducir,
talk_youen_00049,45,<FFFD> <2DFF> <F500>,<FFFD><2DFF><F500>   You've got a hell of a mouth for a brat,,por_traducir,
talk_youen_00050,324,<FF03> <FFF5> <FF03> <FFFD> <2EFF> <F500> <FF03> <FFF5> <FF03> <FFFD> <2FFF> <F500> <FF03> <FFF5>,"<FF03>Well, I'll forgive you this time!<FFF5>   If you don't learn at least a few<FF03>manners, you won't live very long!<FFFD><2EFF><F500> You act like a grownup, but you've got<FF03>a lot to learn about how to treat women.<FFF5>I've been alive for much longer than you.<FF03>Watch how you speak to me.<FFFD><2FFF><F500> I'll start to blush if you keep praising<FF03>me that much.<FFF5> Heehee",,por_traducir,
talk_youen_00051,489,<FFFD> <30FF> <F500> <FF03> <FFF5> <FF03> <FFFD> <31FF> <F500> <FF03> <FFF5> <FF03> <FFFD> <32FF> <F500> <FF03> <FFF5> <FF03> <FFFD> <33FF> <F500> <FF03> <FF03> <FFF5>," you're smart.<FFFD><30FF><F500>  Not bad, not bad at all. I'm good at<FF03>doing sexy dances too, you know.<FFF5>  You're good. Teach me that one too when<FF03>we meet again.<FFFD><31FF><F500>   You're not ready for prime time yet!<FF03>Come back when you've practiced more.<FFF5> Hey, what're you doing.? Do you need to<FF03>use the restroom?<FFFD><32FF><F500>Oh, how wonderful. I'm going to<FF03>dance, too.<FFF5>I'm so excited, I could dance the<FF03>night away.<FFFD><33FF><F500>I see! You have that much confidence in<FF03>yourself? I'd love to put that to<FF03>the test.<FFF5>You seem pretty strong! So",,por_traducir,
talk_youen_00052,230,<FF03> <FFFD> <34FF> <F500> <FF03> <FFF5> <FF03> <FF03> <FFFD> <35FF> <F500>," what are<FF03>you going to do to me, hmmm?<FFFD><34FF><F500>  Oh, is that so? Well, I wouldn't mind<FF03>fighting you.<FFF5>Well, if nothing else, you have quite the<FF03>silver tongue! Where'd you learn to talk<FF03>like that?<FFFD><35FF><F500>You don't have to threaten me like that",,por_traducir,
talk_youen_00053,29,<FFF5>,<FFF5> Don't make such awful faces,,por_traducir,
talk_youen_00054,203,<FFFD> <36FF> <F500> <FFF5> <FF03> <FFFD> <37FF> <F500> <FFF5> <FFFD> <38FF> <F500>,"<FFFD><36FF><F500>   Is my makeup messed up?<FFF5>If you keep that up, you'll stare a hole<FF03>right through me.<FFFD><37FF><F500>   What's with that glare? I don't like it.<FFF5>   What're you looking at.?<FFFD><38FF><F500> Look at you, gazing at me so dreamily",,por_traducir,
talk_youen_00055,131,<FF03> <FFF5> <FF03> <FFFD> <39FF> <F500>,<FF03>It's well-said that beauty is a sin!<FFF5>  What's the matter? Have you never seen<FF03>anyone so radiant as myself?<FFFD><39FF><F500>  Was that a lie? Nah,,por_traducir,
talk_youen_00056,20,<FF03>, didn't seem<FF03>like it,,por_traducir,
talk_youen_00057,172,<FFF5> <FF03> <FFFD> <3AFF> <F500> <FF03> <FFF5>,"<FFF5>  Wow, is that the kind of life you've led?<FF03>You've been through a lot, haven't you?<FFFD><3AFF><F500>Hey. Don't just say the first thing that<FF03>pops into your head.<FFF5>  Something seems fishy",,por_traducir,
talk_youen_00058,336,<FF03> <FFFD> <3BFF> <F500> <FF03> <FF03> <FFF5> <FF03> <FFFD> <3CFF> <F500> <FF03> <FFF5> <FF03> <FFFD> <3DFF> <F500>," Do you really<FF03>mean what you say?<FFFD><3BFF><F500>Whatever you say, you're still interested<FF03>in me, right? With a figure like mine,<FF03>you must be.<FFF5>  I don't really get it, but I can see you<FF03>need my help.<FFFD><3CFF><F500>   That story is nonsense. Anything nowadays<FF03>can be proved by science.<FFF5>I have a story like that too. Honestly,<FF03>don't you think it's so rude?<FFFD><3DFF><F500>N-No",,por_traducir,
talk_youen_00059,408,<FF03> <FFF5> <FF03> <FFFD> <3EFF> <F500> <FFFD> <3FFF> <F500> <FF03> <FF03> <FFFD> <40FF> <F500> <FF03> <FFF5> <FF03> <FFFD> <41FF> <F500>," stop it. Why'd you go and tell<FF03>a story like that.?<FFF5> I can't handle stories like that.<FF03>Please stop.<FFFD><3EFF><F500>   I know a much scarier story! Wanna hear?<FFFD><3FFF><F500> Do you know a lot of stories like that?<FF03>Then do you know any good haunted places<FF03>to dare people to enter?<FFFD><40FF><F500>Wow, that's an amazing voice! You really<FF03>can do anything.<FFF5>  Let's try a duet next time. I'll sing<FF03>Corin's part.<FFFD><41FF><F500>  You've got a nice voice for a human",,por_traducir,
talk_youen_00060,155,<FF03> <FF03> <FFF5> <FF03> <FFFD> <42FF> <F500> <FF03>,<FF03>Let's hear what it sounds like when<FF03>you scream.<FFF5> Is that a challenge to a fellow chanteuse?<FF03>Then I accept.<FFFD><42FF><F500>You've got a long way to go to catch up<FF03>to me,,por_traducir,
talk_youen_00061,126,<FFF5> <0056> <0056> <FFFD> <43FF> <F500> <FF03> <FFF5>," but you're pretty good.<FFF5>   <0056>dreamy sigh<0056><FFFD><43FF><F500>Now this is an interesting approach.<FF03>What ish it you're planning, Mommy?<FFF5>   Heehee",,por_traducir,
talk_youen_00062,177,<FFFD> <44FF> <F500> <FF03> <FFF5> <FF03> <FFFD> <45FF> <F500>," Do I look that young?<FFFD><44FF><F500>  You think you know so much, huh?<FF03>Come back and see me in a hundred years.<FFF5>  How rude. You don't even show any manners<FF03>when negotiating.<FFFD><45FF><F500>  That's odd",,por_traducir,
talk_youen_00063,87,<FF03> <FFF5> <FFFD> <46FF> <F500>," For some reason, I feel<FF03>all nostalgic!<FFF5>   Squeeee. This is so fun.<FFFD><46FF><F500> You want me? Hmm",,por_traducir,
talk_youen_00064,34,<FF03>, it doesn't SEEM<FF03>like you're lying,,por_traducir,
talk_youen_00065,165,<FFF5> <FF03> <FFFD> <47FF> <F500> <FF03> <FFF5>,"<FFF5>   You're young, but you've got backbone,<FF03>inviting a demon to come along!<FFFD><47FF><F500>   Hey. Don't just say the first thing that<FF03>pops into your head.<FFF5>  Something seems fishy",,por_traducir,
talk_youen_00066,207,<FF03> <FFFD> <48FF> <F500> <FF03> <FF03> <FFF5> <FFFD> <49FF> <F500>," Do you really<FF03>mean what you say?<FFFD><48FF><F500>Whatever you say, you're still interested<FF03>in me, right? With a figure like mine,<FF03>you must be.<FFF5>  So that's why you need my help.<FFFD><49FF><F500>  You've got a hell of a mouth for a brat",,por_traducir,
talk_youen_00067,244,<FF03> <FFF5> <FF03> <FFFD> <4AFF> <F500> <FF03> <FFF5> <FFFD> <4BFF> <F500>,"<FF03>Well, I'll forgive you this time!<FFF5>   If you don't learn at least a few<FF03>manners, you won't live very long!<FFFD><4AFF><F500> You think you know so much, huh?<FF03>Come back and see me in a hundred years.<FFF5>  How rude. You have no manners at all.<FFFD><4BFF><F500>Th-That's not true",,por_traducir,
talk_youen_00068,71,<0056> <0056> <FFF5> <FF03>, <0056>sniff<0056><FFF5>  Wh-What's the deal here.? Just because<FF03>you're young and cute,,por_traducir,
talk_youen_00069,70,<FF03> <FFFD> <4CFF> <F500> <FFF5>," Grrrr. Oooh,<FF03>I'm so jealous.<FFFD><4CFF><F500> You're one odd girl! Cute, though.<FFF5> I",,por_traducir,
talk_youen_00070,53,<FF03>, I guess I wouldn't mind going out<FF03>to dinner with you,,por_traducir,
talk_youen_00071,190,<FFFD> <4DFF> <F500> <FFF5> <FF03> <FFF3> <FFFD> <4EFF> <F500> <FFF5> <FF03>,"<FFFD><4DFF><F500> Sorry, but I'm only interested in men.<FFF5> Then come over here. I'll show you love,<FF03><FFF3>-style.<FFFD><4EFF><F500>Oooh, really? See you later, then.<FFF5> Are you sure? I'm going to take you at<FF03>your word, you know",,por_traducir,
talk_youen_00072,13,<FFFD> <4FFF> <F500>,<FFFD><4FFF><F500>Poor thing,,por_traducir,
talk_youen_00073,29,<FFF5>, you gotta hang in there.<FFF5> My,,por_traducir,
talk_youen_00074,184,<FF03> <FFFD> <50FF> <F500> <FF03> <FF03> <FFF5>," you're going through a lot for<FF03>someone your age!<FFFD><50FF><F500>   Girls like you always use the most<FF03>cliched tactics. Why don't you try<FF03>something original for a change?<FFF5> Oh, every demon knows you",,por_traducir,
talk_youen_00075,121,<FF03> <FFFD> <51FF> <F500> <FF03> <FFF5>," Ayase,<FF03>the Pseudo-Sobber.<FFFD><51FF><F500>   Hey, don't cry. You make it look like<FF03>I'm bullying you.<FFF5>Huh? C'mon, you don't have to cry",,por_traducir,
talk_youen_00076,114,<FFFD> <52FF> <F500> <FF03> <FF03> <FFF5>,<FFFD><52FF><F500> I see! You have that much confidence in<FF03>yourself? I'd love to put that to<FF03>the test.<FFF5>You seem pretty strong! So,,por_traducir,
talk_youen_00077,230,<FF03> <FFFD> <53FF> <F500> <FF03> <FFF5> <FF03> <FF03> <FFFD> <54FF> <F500>," what are<FF03>you going to do to me, hmmm?<FFFD><53FF><F500>  Oh, is that so? Well, I wouldn't mind<FF03>fighting you.<FFF5>Well, if nothing else, you have quite the<FF03>silver tongue! Where'd you learn to talk<FF03>like that?<FFFD><54FF><F500>You don't have to threaten me like that",,por_traducir,
talk_youen_00078,29,<FFF5>,<FFF5> Don't make such awful faces,,por_traducir,
talk_youen_00079,161,<FFFD> <55FF> <F500> <FF03> <FFF5> <FF03> <FFFD> <56FF> <F500>,"<FFFD><55FF><F500>   You think you know so much, huh?<FF03>Come back and see me in a hundred years.<FFF5>  How rude. You don't even show any manners<FF03>when negotiating.<FFFD><56FF><F500>  U-Um, I'm sorry",,por_traducir,
talk_youen_00080,22,<FFF5>,<FFF5> I didn't do anything,,por_traducir,
talk_youen_00081,72,<FF03> <FFFD> <57FF> <F500>, Why are you<FF03>treating me like this.?<FFFD><57FF><F500>  This is a new experience for me,,por_traducir,
talk_youen_00082,41,<FF03> <FFF5>,"<FF03>I like it, though.<FFF5>  I'm sorry, Mistress",,por_traducir,
talk_youen_00083,67,<FFFD> <58FF> <F500> <FF03>, Bully me more.<FFFD><58FF><F500>It doesn't seem like you're just making<FF03>it all up,,por_traducir,
talk_youen_00084,21,<FFF5>,"<FFF5>   Wow, you're young",,por_traducir,
talk_youen_00085,137,<FF03> <FFFD> <59FF> <F500> <FF03> <FFF5>, but you have a<FF03>pretty level head! Good for you.<FFFD><59FF><F500> Hey. Don't just say the first thing that<FF03>pops into your head.<FFF5>  Something seems fishy,,por_traducir,
talk_youen_00086,311,<FF03> <FFFD> <5AFF> <F500> <FF03> <FF03> <FFF5> <FF03> <FFFD> <5BFF> <F500> <FF03> <FFF5> <FFFD> <5CFF> <F500>," Do you really<FF03>mean what you say?<FFFD><5AFF><F500>Whatever you say, you're still interested<FF03>in me, right? With a figure like mine,<FF03>you must be.<FFF5>  So basically, that's why you need<FF03>my help.<FFFD><5BFF><F500>   You think you know so much, huh?<FF03>Come back and see me in a hundred years.<FFF5>  How rude. You have no manners at all.<FFFD><5CFF><F500>U-Um, I'm sorry",,por_traducir,
talk_youen_00087,22,<FFF5>,<FFF5> I didn't do anything,,por_traducir,
talk_youen_00088,104,<FF03> <FFFD> <5DFF> <F500> <FFF5>," Why are you<FF03>treating me like this.?<FFFD><5DFF><F500>  Heehee. You're quite a rambunctious girl!<FFF5>  I'm sorry, Mistress",,por_traducir,
talk_youen_00089,282,<FFFD> <5EFF> <F500> <FF03> <FFF5> <FF03> <FFFD> <5FFF> <F500> <FF03> <FF03> <FFF5> <FF03> <FFFD> <60FF> <F500>," Bully me more.<FFFD><5EFF><F500>You've got backbone! If that's for real,<FF03>then it's pretty amazing!<FFF5> Oh? Aren't you going to negotiate<FF03>with me?<FFFD><5FFF><F500>   You've got backbone, but that's not<FF03>the kind of attitude you should be<FF03>showing me.<FFF5> Are you trying to ignore me? How dare you<FF03>make a fool of me.<FFFD><60FF><F500> ",,por_traducir,
talk_youen_00090,35,<FFF5>,"I haven't done anything, have I?<FFF5>Um",,por_traducir,
talk_youen_00091,21,," Um, sorry about that",,por_traducir,
talk_youen_00092,267,<FFFD> <61FF> <F500> <FF03> <FFF5> <FF03> <FFFD> <62FF> <F500> <FF03> <FF03> <FFF5> <FF03> <FFFD> <63FF> <F500>,"<FFFD><61FF><F500>You've got backbone! If that's for real,<FF03>then it's pretty amazing!<FFF5> Oh? Aren't you going to negotiate<FF03>with me?<FFFD><62FF><F500>   You've got backbone, but that's not<FF03>the kind of attitude you should be<FF03>showing me.<FFF5> Are you trying to ignore me? How dare you<FF03>make a fool of me.<FFFD><63FF><F500> ",,por_traducir,
talk_youen_00093,35,<FFF5>,"I haven't done anything, have I?<FFF5>Um",,por_traducir,
talk_youen_00094,21,," Um, sorry about that",,por_traducir,
talk_youen_00095,113,<FFFD> <64FF> <F500> <FF03> <FF03> <FFF5>,<FFFD><64FF><F500>I see! You have that much confidence in<FF03>yourself? I'd love to put that to<FF03>the test.<FFF5>You seem pretty strong! So,,por_traducir,
talk_youen_00096,230,<FF03> <FFFD> <65FF> <F500> <FF03> <FFF5> <FF03> <FF03> <FFFD> <66FF> <F500>," what are<FF03>you going to do to me, hmmm?<FFFD><65FF><F500>  Oh, is that so? Well, I wouldn't mind<FF03>fighting you.<FFF5>Well, if nothing else, you have quite the<FF03>silver tongue! Where'd you learn to talk<FF03>like that?<FFFD><66FF><F500>You don't have to threaten me like that",,por_traducir,
talk_youen_00097,29,<FFF5>,<FFF5> Don't make such awful faces,,por_traducir,
talk_youen_00098,158,<FFFD> <67FF> <F500> <FF03> <FFF5> <FFFD> <68FF> <F500> <FFF5>,"<FFFD><67FF><F500>   Wh-What the.? Sheesh. Don't surprise me<FF03>like that.<FFF5> What was that for.? You moron.<FFFD><68FF><F500>   Eeeeek. Wh-What was that for?<FFF5>  I won't do anything, okay? Relax",,por_traducir,
talk_youen_00099,20,<FFFD> <69FF> <F500>,<FFFD><69FF><F500>  What an odd boy,,por_traducir,
talk_youen_00100,133,<FF03> <FFF5> <FF03> <FFFD> <6AFF> <F500> <FF03>," Still, you're a<FF03>cute one.<FFF5>   You're dangerous. But I like that in<FF03>a man.<FFFD><6AFF><F500>  All that, just to get my attention?<FF03>You're such a child",,por_traducir,
talk_youen_00101,52,<FFF5> <FFFD> <6BFF> <F500>,<FFF5> Wooooow. You can use spells.?<FFFD><6BFF><F500>I can't believe it,,por_traducir,
talk_youen_00102,22,<FF03>," a human,<FF03>using spells",,por_traducir,
talk_youen_00103,32,<FFF5>,"<FFF5> I haven't done anything, right",,por_traducir,
talk_youen_00104,192,<FF03> <FFFD> <6CFF> <F500> <FF03> <FF03> <FFF5> <FF03>," You<FF03>won't make me disappear or anything?<FFFD><6CFF><F500>  Wooooow. Can you pull anything out of<FF03>that? I think I just hit the jackpot<FF03>with this negotiation.<FFF5>  You're not that famous magician, are you?<FF03>Ummm",,por_traducir,
talk_youen_00105,217,<FFFD> <6DFF> <F500> <FF03> <FFF5> <FF03> <FFF5> <FF03> <FFF1> <FFF5>," Who-dini?<FFFD><6DFF><F500>  That's an interesting story. Hey, tell<FF03>me more.<FFF5>You must be really interested in me if<FF03>you're saying all that.<FFF5> I don't mind hearing you out, but you<FF03>have to do something for me first.<FFF1><FFF5>  This is no fun",,por_traducir,
talk_youen_00106,203,<FFF5> <FF03> <FFF5> <FF03> <FFF1> <FFF5> <FF03>, What a letdown!<FFF5>  Stop going on and on about that<FF03>stupid crap.<FFF5>   Will you shut up already.? You're making<FF03>me mad. Give me something or else.<FFF1><FFF5>   You get this scary look in your eyes when<FF03>you talk to me,,por_traducir,
talk_youen_00107,32,<FF03>, Are you under someone's<FF03>control,,por_traducir,
talk_youen_00108,95,<FFF5> <FF03> <FF03>,"<FFF5>If that's what you want to talk about,<FF03>I think someone else would understand<FF03>it better than me",,por_traducir,
talk_youen_00110,45,<FF03> <FFF5>, I haven't felt this nice in<FF03>a while!<FFF5> Heehee,,por_traducir,
talk_youen_00111,59,<FFF5>, You say such cute things.<FFF5>You're good at making small talk,,por_traducir,
talk_youen_00112,52,<FF03> <FFF5>,<FF03>I'd like to chat a little more!<FFF5>You want me? Heehee,,por_traducir,
talk_youen_00113,17,<FF03>, What should<FF03>I do,,por_traducir,
talk_youen_00114,122,<FFF5> <FF03> <FF03> <FFF1> <FFF5>,"<FFF5>I like how you started this! If you give<FF03>me something, I might really listen to<FF03>what you have to say!<FFF1><FFF5> Lend you my power",,por_traducir,
talk_youen_00115,28,<FF03>, But you're still<FF03>just a kid,,por_traducir,
talk_youen_00116,170,<FFF5> <FF03> <FFF5> <FF03> <FFF5>," Let me think about it!<FFF5>I'm not interested in kids like you in<FF03>the slightest!<FFF5>  Boring. If you want to negotiate, do<FF03>something more interesting.<FFF5>   Hmph. That was pitiful",,por_traducir,
talk_youen_00117,142,<FF03> <FFF0> <FFF3> <FF02> <FF04> <FF03> <FFF1> <FFF5> <FF03>," Who do you<FF03>think I am? I'm <FFF0> <FFF3>.<FF02><FF04>If you really want my help, listen to<FF03>what I have to say.<FFF1><FFF5>  I feel like there's something else at<FF03>work here",,por_traducir,
